,log10_var,log10_left_bound,log10_right_bound
beta,-1.0305840876460186,-1.1555478575978988,-1.0032521657678517
gammam,-1.563837352959244,-1.5946924098292603,-1.4141732312893163
gammamRNA,-1.6216020990518623,-1.651216116455045,-1.4961543423589512
gammad,-2.856985199745905,-3.3010299956639813,-2.3455888849721305
alphaass,-0.7033348097384688,-0.9996430661068264,-0.6401445729260282
alphadiss,0.7678976160180907,0.7053446282521653,1.0687082888594028
phi0,-1.3904055907747799,-1.5189919114707244,-1.3577242643384058
fm,0.6570558528571039,-3.0,2.0
fd,1.61066016308988,1.4800848264398736,1.6684527951312258
Km,-4.485452247339714,-6.0,-2.21078755798937
Kd,-2.272458742971444,-2.4872291864916436,-2.214266987055205
kbm,-2.167491087293764,-3.0,2.0
kbd,-0.056011124926228104,-3.0,2.0
