,log10_var,log10_left_bound,log10_right_bound
beta,-0.7986028756795485,-0.8689972384326998,-0.7845511953976775
gammam,-2.416801226031377,-2.439582428139526,-2.308233983455749
gammamRNA,0.6304278750250238,0.6127011764165032,0.6968353662314648
gammad,-2.9546770212133424,-3.0656182083420624,-2.798150150373993
alphaass,-1.9469215565165803,-2.0,-1.9050931637007942
alphadiss,0.14921911265537988,0.10923879188924712,0.3691524037688808
phi0,0.31386722036915343,0.24607814164740088,0.33262866356218446
fm,-1.0333890133180657,-3.0,1.9911131181250448
fd,1.7528164311882715,1.683195096747037,1.7798521340270543
Km,-4.628932137728264,-6.0,-2.796126727615084
Kd,-2.7328282715969863,-2.831736790718562,-2.70324064735657
kbm,-2.274905478918531,-3.0,2.0
kbd,-2.8297382846050425,-3.0,2.0
