,log10_var,log10_left_bound,log10_right_bound
beta,0.2380461031287954,0.12876650824945968,0.26321787266088875
gammam,-0.5654310959658012,-0.5892061829192603,-0.4284907524115837
gammamRNA,0.6354837468149122,0.6106318071394196,0.7465472927072436
gammad,-2.7423214251308154,-3.1919072279817224,-2.344173755716157
alphaass,-1.454692883534176,-1.7230862299196987,-1.400710139809275
alphadiss,-1.7351821769904636,-1.7994112070651667,-1.443857492273277
phi0,-0.1804560644581313,-0.2906237636803929,-0.15740028194918343
fm,-1.562249437179612,-3.0,2.0
fd,1.5740312677277188,1.4534269276606793,1.6239494785408768
Km,-4.216096420727265,-6.0,-1.2674485353588374
Kd,-2.377785977033705,-2.5723384880328712,-2.3310736773972276
kbm,-1.6003262785189618,-3.0,2.0
kbd,-2.5900668766687054,-3.0,2.0
