,log10_var,log10_left_bound,log10_right_bound
beta,0.037426497940623665,-0.014305034233649979,0.28865803921160227
gammam,-0.3233063903751334,-0.5716324576743153,-0.27026393570421303
gammamRNA,0.12710479836480765,-0.12025407728709608,0.17825100158561974
gammad,-2.91721462968355,-3.3010299956639813,-2.4266772927918607
alphaass,-0.5543957967264025,-0.6475695051405211,-0.0649682574288753
alphadiss,-0.42021640338318983,-0.9165224273416972,-0.3233548060217518
phi0,-0.4400933749638875,-0.4918871496232896,-0.19539000851494565
fm,-2.39040559077478,-3.0,1.8070622543116555
fd,1.8893017025063104,1.8367799068739186,2.0
Km,-1.9393021596463884,-6.0,-1.5825960240816883
Kd,-2.3979400086720375,-2.4858809264290676,-1.9137209162188316
kbm,0.8680563618230416,-3.0,2.0
kbd,-0.9829666607012196,-3.0,2.0
