,log10_var,log10_left_bound,log10_right_bound
beta,-1.2700257143004443,-1.3299064174242363,-1.2471307448449398
gammam,-1.2090115249111841,-1.233497695469039,-1.1381710058734194
gammamRNA,-0.7328282715969862,-0.754968620507172,-0.6752929578916175
gammad,-2.6903698325741012,-3.3010299956639813,-2.3899330068626883
alphaass,-1.2090115249111841,-1.3480524677978902,-1.1570618109501567
alphadiss,0.1673173347481761,0.11473491805802082,0.30839820967771026
phi0,0.29885307640970665,0.24048376001649147,0.3235027729421779
fm,-2.4546928835341757,-3.0,1.2299993746234874
fd,1.4329692908744058,1.3680332172776128,1.4728386376097993
Km,-3.4271283977995197,-6.0,-2.415327214700855
Kd,-2.5590909179347823,-2.6632590639738654,-2.5174560634752354
kbm,-0.6840296545430823,-3.0,2.0
kbd,-2.2692177243336107,-3.0,2.0
