,log10_var,log10_left_bound,log10_right_bound
beta,0.4099331233312945,0.339329613858698,0.45883687692649955
gammam,-0.43651891460558934,-0.48909030405215437,-0.3649025301781098
gammamRNA,-1.204815410317576,-1.2574087088434285,-1.1402212088434285
gammad,-2.7399286120149253,-3.3010299956639813,-1.4587702394961228
alphaass,-1.3695721249749762,-1.502553004863067,-1.2705991393810814
alphadiss,0.7930916001765802,0.6930784427500493,0.9267130071971388
phi0,-0.8446639625349381,-0.9123594334801566,-0.7978267916111994
fm,-1.5718652059712113,-3.0,2.0
fd,1.3692158574101427,1.2966800472773572,1.462847878575825
Km,-4.690369832574102,-6.0,-2.6832678155782275
Kd,-2.279840696594043,-2.414260515174141,-2.1786518572446267
kbm,-2.769551078621726,-3.0,2.0
kbd,-1.7212463990471711,-3.0,2.0
