,log10_var,log10_left_bound,log10_right_bound
beta,-1.5559552040819238,-1.5871771037949134,-1.445907127954955
gammam,-1.6716203965612624,-1.7831835273188126,-1.642236444277959
gammamRNA,-2.33161408331,-2.443882030254023,-2.302332318905908
gammad,-3.1681302257194983,-3.3010299956639813,-2.6388015573309485
alphaass,-0.4736607226101559,-0.5183776936274365,-0.2701346308636045
alphadiss,2.507855871695831,2.30615216545697,2.5501495077219705
phi0,-0.9244530386074692,-0.9538625258330462,-0.815450815717593
fm,-1.1694113313148558,-3.0,0.6536192098418336
fd,1.6857417386022637,1.6537103009360372,1.8772428666415093
Km,-2.7328282715969863,-6.0,-2.6506404264847188
Kd,-2.4353339357479107,-2.4736262469849937,-2.2373720031541025
kbm,0.04139268515822508,-3.0,2.0
kbd,-0.2479515521805615,-3.0,2.0
