,log10_var,log10_left_bound,log10_right_bound
beta,0.24303804868629444,0.10722910433224146,0.28965887205679697
gammam,-0.9430951486635274,-0.9953212484044925,-0.7920525662603843
gammamRNA,-1.6161846340195687,-1.6675371573664988,-1.4807766402666025
gammad,-2.024108863598207,-3.3010299956639813,-1.4120438005883411
alphaass,-0.27901425584626094,-0.5714473803411346,-0.17874350765151092
alphadiss,1.8388490907372552,1.7396148808686203,2.133672563792249
phi0,-1.7931741239681502,-1.9256719508010538,-1.7413476509648351
fm,-0.9706162223147904,-3.0,1.4227025114837466
fd,1.6551384348113822,1.514211392351272,1.749436519042645
Km,-3.3685562309868278,-6.0,-2.242404814825267
Kd,-2.2041199826559246,-2.430241741501617,-2.1102099633872067
kbm,-1.583359492661719,-3.0,2.0
kbd,-1.899629454882437,-3.0,2.0
