,log10_var,log10_left_bound,log10_right_bound
beta,-1.2464169411070933,-1.3729953455305113,-1.1327490343195787
gammam,-1.3036436112666678,-1.4196054737777355,-1.1686961280691417
gammamRNA,-2.316052869248488,-2.4309346138669055,-2.1897578869235943
gammad,-2.91721462968355,-3.3010299956639813,-2.187025464081417
alphaass,-0.632644078973981,-0.9023763993326295,-0.4003450812257223
alphadiss,0.9079485216122722,0.6751508069459162,1.181713070541916
phi0,-1.75448733218585,-1.881079801527521,-1.638820383666327
fm,0.7024305364455253,-3.0,2.0
fd,1.7218106152125465,1.5880874630239101,1.9434927812150486
Km,-3.9030899869919438,-6.0,-1.8617156690628724
Kd,-2.2204035087421756,-2.445555252850308,-1.9926055286856994
kbm,-1.1784864715952268,-3.0,2.0
kbd,-0.8239087409443188,-3.0,2.0
