,log10_var,log10_left_bound,log10_right_bound
beta,-1.4259687322722812,-1.5739611684833337,-1.319855793475487
gammam,-0.05700040663395948,-0.15759121304783785,0.0
gammamRNA,-2.0985416786038877,-2.2006600040745408,-1.9502716178113189
gammad,-1.4259687322722812,-3.3010299956639813,-1.0
alphaass,-1.585026652029182,-1.8670788494780974,-1.3714195446268116
alphadiss,2.3138672203691533,2.0985102968873957,2.5952888682646176
phi0,0.9138138523837167,0.7686922640325746,1.0
fm,0.8536982117761743,-3.0,1.5298371571738216
fd,1.7824726241662863,1.6283499712390526,1.9898034042577946
Km,-3.721246399047171,-6.0,-2.812642696815546
Kd,-2.0087739243075053,-2.2855093260400903,-1.7945939943883413
kbm,-1.665546248849069,-3.0,2.0
kbd,-2.2313618987523856,-3.0,2.0
