,log10_var,log10_left_bound,log10_right_bound
beta,0.7379873263334308,0.6550990381338837,0.7458458844567561
gammam,-0.41005039867429227,-0.4176381416469262,-0.3107413177453621
gammamRNA,-0.0867160982395815,-0.09525110967052022,0.002428581694134174
gammad,-1.458420756053419,-1.6635549878069384,-1.0895353039166833
alphaass,-1.5058454059815571,-1.7258986236303948,-1.4793754672045374
alphadiss,0.5145477526602861,0.49052252388233486,0.7329957040866282
phi0,-0.1384655891409622,-0.22208920525377052,-0.12512419551821652
fm,1.5797835966168101,-3.0,1.63559358769114
fd,1.6117233080073419,1.5081396790188957,1.6329571896006905
Km,-3.417936637088291,-6.0,-3.363606046484617
Kd,-2.484126156288321,-2.638632331060807,-2.46196361571507
kbm,-2.6675615400843946,-3.0,2.0
kbd,-2.6345120151091,-3.0,2.0
