,log10_var,log10_left_bound,log10_right_bound
beta,0.505149978319906,0.4806856230628757,0.526669937058371
gammam,-1.7423214251308154,-1.7668854597962294,-1.7116946813296878
gammamRNA,-0.8297382846050425,-0.8509322466694464,-0.8047223314952079
gammad,-2.9318141382538383,-3.3010299956639813,-2.8374872760344125
alphaass,-0.046240308266771224,-0.08821561414385232,-0.0028900192666732015
alphadiss,1.575187844927661,1.5260403192497272,1.616930388533296
phi0,-1.899629454882437,-1.921585511626904,-1.8741444303766341
fm,-1.3625102704874892,-3.0,-0.0720156061304743
fd,1.7151673578484579,1.6921440797339635,1.7552219481510183
Km,-2.209011524911184,-2.3830119724982683,-2.1392814150122796
Kd,-2.869666231504994,-2.8971789306421565,-2.832768610144371
kbm,-1.8664610916297826,-3.0,2.0
kbd,0.10037054511756291,-3.0,2.0
