,log10_var,log10_left_bound,log10_right_bound
beta,-0.632644078973981,-0.7367981432708848,-0.5134720676204925
gammam,-0.368556230986828,-0.48933538835364343,-0.26202044546719805
gammamRNA,-0.9100948885606021,-1.0284684202632242,-0.8019059202632242
gammad,-2.896196279044043,-3.3010299956639813,-1.0
alphaass,-0.36351210364663455,-0.5520917635779793,-0.13347710055774864
alphadiss,2.765668554759014,2.5376318589897364,2.9524014251854247
phi0,0.7307822756663892,0.6267778725892514,0.8527715570050567
fm,-2.196542884351586,-3.0,1.2828173781625707
fd,1.678518379040114,1.5734344701358927,1.9020485686137847
Km,-3.2533658010624213,-6.0,-2.6902382803744698
Kd,-2.093664958194909,-2.2805891935937854,-1.8645574377940266
kbm,-0.7746907182741372,-3.0,2.0
kbd,-2.876148359032914,-3.0,2.0
