,log10_var,log10_left_bound,log10_right_bound
beta,1.6170003411208989,1.528694668730252,1.6494974359985595
gammam,-0.07262963696097648,-0.10407599828268474,0.0
gammamRNA,0.41161970596323016,0.3816347671412877,0.49895740585931314
gammad,-3.258848401148215,-3.3010299956639813,-1.595594793271502
alphaass,-1.7189666327522726,-1.899003633645348,-1.655176855364981
alphadiss,-0.5917600346881504,-0.662313939921896,-0.41287354858551795
phi0,-0.5816987086802545,-0.6675724196781296,-0.5477169004859523
fm,-2.8477116556169437,-3.0,1.8816476646577893
fd,1.3729120029701065,1.2832331435341962,1.4366006276684553
Km,-3.6903698325741012,-6.0,-2.0268767486725747
Kd,-2.2636034977233574,-2.4350982590583206,-2.19937709467053
kbm,-1.176525770829699,-3.0,2.0
kbd,-2.3467874862246565,-3.0,2.0
