,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.734E-01,3.127E+01,2.831E+02,2.263E-01,1.891E+01,4.372E+02,3.024E-01,1.217E+01,6.190E+02,4.202E-01,7.862E+00,8.391E+02,6.332E-01,4.807E+00,1.107E+03
gammam,6.453E-01,4.717E+00,1.088E+03,4.200E-01,7.880E+00,8.279E+02,2.985E-01,1.240E+01,6.101E+02,2.211E-01,1.961E+01,4.276E+02,1.679E-01,3.338E+01,2.709E+02
gammamRNA,6.569E-01,4.609E+00,1.129E+03,4.281E-01,7.680E+00,8.517E+02,3.050E-01,1.202E+01,6.247E+02,2.266E-01,1.887E+01,4.381E+02,1.726E-01,3.159E+01,2.806E+02
gammad,2.919E-01,1.291E+01,5.680E+02,2.911E-01,1.326E+01,5.032E+02,2.896E-01,1.396E+01,4.125E+02,2.869E-01,1.545E+01,3.012E+02,2.821E-01,1.924E+01,1.827E+02
alphaass,1.889E-01,2.967E+01,2.967E+02,2.423E-01,1.753E+01,4.654E+02,3.179E-01,1.123E+01,6.570E+02,4.331E-01,7.290E+00,8.784E+02,6.366E-01,4.528E+00,1.134E+03
alphadiss,6.508E-01,4.412E+00,1.147E+03,4.394E-01,7.153E+00,8.886E+02,3.214E-01,1.104E+01,6.648E+02,2.443E-01,1.726E+01,4.713E+02,1.901E-01,2.918E+01,3.012E+02
phi0,1.683E-01,3.344E+01,2.666E+02,2.203E-01,1.978E+01,4.212E+02,2.952E-01,1.259E+01,6.034E+02,4.112E-01,8.081E+00,8.244E+02,6.203E-01,4.923E+00,1.095E+03
fm,2.841E-01,1.319E+01,5.944E+02,2.845E-01,1.318E+01,5.945E+02,2.861E-01,1.309E+01,5.950E+02,2.944E-01,1.267E+01,5.974E+02,3.420E-01,1.069E+01,6.093E+02
fd,2.667E-01,3.428E+01,2.480E+02,2.765E-01,2.101E+01,3.875E+02,2.885E-01,1.410E+01,5.489E+02,3.036E-01,9.835E+00,7.417E+02,3.229E-01,6.975E+00,9.741E+02
Km,3.059E-01,8.115E+00,8.983E+02,3.058E-01,8.130E+00,8.969E+02,3.055E-01,8.201E+00,8.900E+02,3.040E-01,8.549E+00,8.579E+02,2.974E-01,1.053E+01,7.120E+02
Kd,2.600E-01,3.938E+01,4.012E+02,2.770E-01,1.939E+01,5.287E+02,3.020E-01,1.033E+01,6.290E+02,3.421E-01,5.580E+00,7.108E+02,4.189E-01,2.876E+00,7.785E+02
kbm,2.922E-01,1.278E+01,5.968E+02,2.922E-01,1.278E+01,5.968E+02,2.922E-01,1.278E+01,5.968E+02,2.922E-01,1.278E+01,5.968E+02,2.922E-01,1.278E+01,5.968E+02
kbd,2.922E-01,1.278E+01,5.968E+02,2.922E-01,1.278E+01,5.968E+02,2.922E-01,1.278E+01,5.968E+02,2.922E-01,1.278E+01,5.968E+02,2.922E-01,1.278E+01,5.968E+02
