,log10_var,log10_left_bound,log10_right_bound
beta,1.3729120029701065,1.2576269247435894,1.5356849925856286
gammam,-0.712198270069774,-0.877527691959263,-0.5981352658789119
gammamRNA,0.6211762817750351,0.4549699485295013,0.7365991334217041
gammad,-3.11069829749369,-3.3010299956639813,-1.1030614403073091
alphaass,-1.4749551929631548,-1.7005603834867993,-1.1436664289186962
alphadiss,1.3304137733491908,1.0047869564078942,1.5619384258730333
phi0,-0.3372421683184259,-0.4509072544685335,-0.17269869838861962
fm,-2.8096683018297086,-3.0,2.0
fd,1.737987326333431,1.6223138076241184,2.0
Km,-4.292429823902063,-6.0,-2.6525694339214305
Kd,-2.0985416786038877,-2.323332734231203,-1.7680054841092434
kbm,-1.5466816599529623,-3.0,2.0
kbd,-1.9208187539523751,-3.0,2.0
