,log10_var,log10_left_bound,log10_right_bound
beta,-0.2041199826559248,-0.31285490558105433,-0.1639838282451202
gammam,-0.4089353929735008,-0.44689044092799046,-0.2971171214573092
gammamRNA,-1.5114492834995557,-1.5492445165356998,-1.4084406214810192
gammad,-2.8096683018297086,-3.3010299956639813,-2.035610961789267
alphaass,-1.0026136156026866,-1.2246879277536509,-0.9282008863196747
alphadiss,-0.744727494896694,-0.8196095897927023,-0.5216529077983558
phi0,-1.5575202309355514,-1.6646833000058474,-1.5225541340282294
fm,0.06445798922691845,-3.0,1.2628306794907211
fd,1.4983105537896004,1.3884885187849716,1.5649411833644191
Km,-2.449771646944906,-6.0,-1.3632622630601436
Kd,-2.18575240426808,-2.3831695161565483,-2.1102427313644165
kbm,0.01703333929878037,-3.0,2.0
kbd,-2.838631997765025,-3.0,2.0
