,log10_var,log10_left_bound,log10_right_bound
beta,-1.2732727909734278,-1.338564688659409,-1.1979735303762753
gammam,-0.11975822410451964,-0.19570209905488875,-0.048651778542461104
gammamRNA,-2.7878123955960423,-2.864067315928714,-2.72492879137228
gammad,-1.0856568428805593,-3.3010299956639813,-1.0
alphaass,-1.3777859770337046,-1.5284784357208545,-1.1921077887225215
alphadiss,2.0791812460476247,1.8956561424306695,2.2266561246103103
phi0,0.03342375548694973,-0.03409226764445289,0.11271321304466089
fm,1.6893088591236203,-3.0,1.9854363527714196
fd,1.6273658565927327,1.5505443531141423,1.7991269070695202
Km,-4.110698297493689,-6.0,-3.8057550509570617
Kd,-2.4145392704914994,-2.5440920507569436,-2.229745414554489
kbm,-2.815308569182401,-3.0,2.0
kbd,-0.769551078621726,-3.0,2.0
