,log10_var,log10_left_bound,log10_right_bound
beta,0.9273703630390235,0.8730539207560728,1.0038578044888133
gammam,-0.5086383061657274,-0.5816274182897783,-0.4490322546619312
gammamRNA,0.8762178405916422,0.8042958298775396,0.9342407278143099
gammad,-3.2097148359667584,-3.3010299956639813,-2.2472804445202996
alphaass,-0.10292299679057967,-0.21037462392548825,0.0
alphadiss,0.893206753059848,0.7449303239882327,1.0043071781914574
phi0,0.07918124604762482,0.026389534722196843,0.15471715945778058
fm,-0.16115090926274472,-3.0,1.5483532279470436
fd,1.414973347970818,1.3589238816391571,1.5475184488211795
Km,-2.962573502059376,-6.0,-2.1500466138795953
Kd,-2.3979400086720375,-2.499951473270193,-2.257360272153365
kbm,-2.010995384301463,-3.0,2.0
kbd,-0.14874165128092473,-3.0,2.0
