,log10_var,log10_left_bound,log10_right_bound
beta,0.31386722036915343,0.1918468786699989,0.5586666262737852
gammam,-0.2062096153091813,-0.45448590926119736,-0.08055063098014895
gammamRNA,0.6394864892685861,0.3942476535659177,0.7605964967799204
gammad,-2.1372724716820253,-3.3010299956639813,-1.1821412942928242
alphaass,-0.0026136156026866416,-0.2561880589343768,0.0
alphadiss,1.4313637641589874,0.9337008414262886,1.6856544039535266
phi0,0.367355921026019,0.24251488612816258,0.6194250462422144
fm,-0.9746941347352298,-3.0,2.0
fd,1.967079734144497,1.84581313907261,2.0
Km,-3.8239087409443187,-6.0,-1.9481571824464374
Kd,-2.111820506081675,-2.3434405735904815,-1.6194130922616181
kbm,-1.586700235918748,-3.0,2.0
kbd,0.4941545940184428,-3.0,2.0
