,log10_var,log10_left_bound,log10_right_bound
beta,-0.0695604052332999,-0.23168716807503448,0.01857157655751928
gammam,-0.6989700043360187,-0.7933481877519242,-0.4996543390370759
gammamRNA,-0.14508697769214446,-0.23151500864091745,0.011467882539203424
gammad,-2.2055119533408303,-3.3010299956639813,-1.6828095048219545
alphaass,-0.7471469690201068,-1.1337695840490583,-0.563278769612815
alphadiss,0.03342375548694973,-0.14727824557233146,0.4187310216199924
phi0,-0.5406075122407691,-0.7030789415420897,-0.4533465398677568
fm,-0.00043451177401764344,-3.0,2.0
fd,1.8813846567705728,1.71454045463486,2.0
Km,-3.0777937225609837,-6.0,-1.519158483852486
Kd,-2.2924298239020637,-2.549497677908854,-2.123443671404694
kbm,-0.9318141382538384,-3.0,2.0
kbd,-2.4400933749638876,-3.0,2.0
