,log10_var,log10_left_bound,log10_right_bound
beta,-0.29929628285498067,-0.4421288215995819,-0.20174154045858472
gammam,-0.6179829574251315,-0.7249876292595494,-0.4683152099237325
gammamRNA,-0.3187587626244128,-0.420876348813522,-0.1719438222541168
gammad,-1.9665762445130504,-3.3010299956639813,-1.0
alphaass,-1.368556230986828,-1.6596123432663368,-1.1627382040610748
alphadiss,1.5237464668115646,1.316113572338768,1.8091939273304223
phi0,0.5820633629117087,0.43833522649963114,0.6832823922065293
fm,0.45331834004703764,-3.0,1.7009346009075326
fd,1.724275869600789,1.5720286980218572,1.9181443987877345
Km,-3.5575202309355514,-6.0,-2.432010626230794
Kd,-2.059483515067433,-2.332702919784437,-1.8553309942961178
kbm,-1.7721132953863266,-3.0,2.0
kbd,-1.9706162223147903,-3.0,2.0
