,log10_var,log10_left_bound,log10_right_bound
beta,-0.7011469235902934,-0.764567483961861,-0.6875711024494833
gammam,-1.562249437179612,-1.581906183155672,-1.4493525051959293
gammamRNA,-1.744727494896694,-1.7594377195658732,-1.6777175462908178
gammad,-2.537602002101044,-2.6121555170974244,-2.402461201135132
alphaass,-1.630784142589857,-1.864428552357213,-1.5957477645264029
alphadiss,-0.6020599913279624,-0.6348443273840255,-0.3663783317391211
phi0,-1.832682665251824,-1.8980409991378304,-1.818851206925399
fm,-2.4647058799572297,-3.0,2.0
fd,1.8221680793680175,1.7515308516429,1.8471756932068901
Km,-4.853871964321762,-6.0,-2.298872779305081
Kd,-2.7772835288524167,-2.8685518664142133,-2.7541189855409094
kbm,-2.1450869776921446,-3.0,2.0
kbd,-2.8664610916297826,-3.0,2.0
