,log10_var,log10_left_bound,log10_right_bound
beta,-1.9625735020593764,-2.0,-1.8717919012718167
gammam,-0.6363880201078557,-0.7333330427206194,-0.47231923367379913
gammamRNA,-1.9430951486635273,-2.0380514439007884,-1.7965152145015741
gammad,-2.2572748686953017,-3.3010299956639813,-1.663016044038538
alphaass,-1.8477116556169435,-2.0,-1.6636622524207245
alphadiss,-0.8446639625349381,-1.0425170753491138,-0.5029994893018529
phi0,-0.2533658010624213,-0.4000557826138195,-0.1603425580148197
fm,-1.153044674980176,-3.0,2.0
fd,1.7708520116421442,1.6171038511107079,1.9462934402286276
Km,-3.571865205971211,-6.0,-1.689990503901218
Kd,-2.224025668870631,-2.478461439229934,-2.044720241886565
kbm,-2.3419886033428874,-3.0,2.0
kbd,-0.3429441471428961,-3.0,2.0
