,log10_var,log10_left_bound,log10_right_bound
beta,-0.9030899869919435,-1.0273493244030125,-0.766208397194229
gammam,-0.3936186348893951,-0.5336098214920153,-0.2675376659013857
gammamRNA,-1.1062382379420566,-1.2430921152782752,-0.9787120946291585
gammad,-2.712198270069774,-3.3010299956639813,-1.491588175195814
alphaass,-1.8632794328435933,-2.0,-1.5830596743885998
alphadiss,-0.4962093169428189,-0.7749516390800442,-0.24696783243419995
phi0,-0.14874165128092473,-0.27529251496289275,-0.009636216946125261
fm,-2.3535962737769305,-3.0,2.0
fd,1.7151673578484579,1.590841656030188,1.9866484698991465
Km,-3.679853713888946,-6.0,-1.9061374996948686
Kd,-2.1012748184105066,-2.341137793449704,-1.8242149755822954
kbm,-2.0352690789463708,-3.0,2.0
kbd,-2.0,-3.0,2.0
