,log10_var,log10_left_bound,log10_right_bound
beta,0.38021124171160603,0.30118079032665035,0.549444581987264
gammam,-0.20342566678957033,-0.37548053299294637,-0.12396251569989442
gammamRNA,-2.2306226739238615,-2.401929344183001,-2.1517500500487667
gammad,-1.958607314841775,-3.3010299956639813,-1.0
alphaass,-1.4067139329795428,-1.5318602127416705,-1.0797628430878135
alphadiss,1.3404441148401183,1.01406306323593,1.4733382384564366
phi0,-1.6757175447023074,-1.7542547018447174,-1.5058721927436647
fm,-2.9281179926938745,-3.0,1.215543717959862
fd,1.824125833916549,1.7440378073769187,2.0
Km,-2.8013429130455774,-6.0,-2.4991348050928686
Kd,-2.2298847052128985,-2.3587460678276915,-1.9043975648526545
kbm,-0.40120949323688493,-3.0,2.0
kbd,0.3820170425748684,-3.0,2.0
