,log10_var,log10_left_bound,log10_right_bound
beta,0.4941545940184428,0.43082645002969333,0.6644211289043901
gammam,-0.26440110030182007,-0.43270454823246984,-0.20243209241858098
gammamRNA,-0.19314197048118265,-0.36034738044275283,-0.1325527297926851
gammad,-2.7375489102695707,-3.3010299956639813,-2.157234723441257
alphaass,-0.46852108295774486,-0.5851767035918229,-0.12811123362125837
alphadiss,-0.10347378251044473,-0.4400818097382348,0.014724926003136664
phi0,-0.9172146296835499,-0.9806590849755294,-0.7487094376215192
fm,0.1846914308175988,-3.0,1.613537824138903
fd,1.73559889969818,1.6754789917918553,2.0
Km,-2.1001794975729036,-6.0,-1.6265815775953198
Kd,-2.3458234581220396,-2.449310879718193,-2.0142789708080464
kbm,-0.9546770212133425,-3.0,2.0
kbd,-0.6882461389442457,-3.0,2.0
