,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.745E-01,3.280E+01,4.689E+02,2.367E-01,1.920E+01,1.030E+03,3.222E-01,1.191E+01,2.071E+03,4.469E-01,7.347E+00,3.971E+03,6.559E-01,4.267E+00,7.352E+03
gammam,6.553E-01,4.369E+00,3.609E+03,4.461E-01,7.494E+00,2.608E+03,3.209E-01,1.213E+01,1.683E+03,2.349E-01,1.954E+01,9.548E+02,1.725E-01,3.344E+01,4.627E+02
gammamRNA,6.488E-01,4.331E+00,7.244E+03,4.431E-01,7.437E+00,3.910E+03,3.198E-01,1.205E+01,2.037E+03,2.349E-01,1.943E+01,1.012E+03,1.732E-01,3.328E+01,4.593E+02
gammad,1.905E-01,2.723E+01,6.890E+02,1.904E-01,2.751E+01,6.397E+02,1.902E-01,2.818E+01,5.492E+02,1.897E-01,2.990E+01,4.131E+02,1.885E-01,3.486E+01,2.543E+02
alphaass,1.650E-01,3.657E+01,4.097E+02,2.155E-01,2.247E+01,7.944E+02,2.815E-01,1.477E+01,1.351E+03,3.703E-01,9.820E+00,2.077E+03,4.978E-01,6.407E+00,2.915E+03
alphadiss,6.564E-01,4.359E+00,3.613E+03,4.467E-01,7.480E+00,2.612E+03,3.212E-01,1.211E+01,1.686E+03,2.351E-01,1.952E+01,9.565E+02,1.726E-01,3.340E+01,4.635E+02
phi0,1.730E-01,3.334E+01,4.581E+02,2.348E-01,1.946E+01,1.010E+03,3.195E-01,1.207E+01,2.034E+03,4.428E-01,7.445E+00,3.905E+03,6.483E-01,4.336E+00,7.236E+03
f1,1.907E-01,2.780E+01,5.953E+02,1.945E-01,2.774E+01,5.953E+02,2.075E-01,2.754E+01,5.953E+02,2.600E-01,2.690E+01,5.954E+02,6.206E-01,2.466E+01,5.956E+02
f2,1.903E-01,2.781E+01,5.953E+02,1.903E-01,2.781E+01,5.953E+02,1.903E-01,2.781E+01,5.953E+02,1.906E-01,2.780E+01,5.953E+02,1.922E-01,2.778E+01,5.953E+02
f3,1.903E-01,2.781E+01,5.953E+02,1.903E-01,2.781E+01,5.953E+02,1.903E-01,2.781E+01,5.953E+02,1.905E-01,2.780E+01,5.953E+02,1.912E-01,2.779E+01,5.953E+02
f12,1.870E-01,3.692E+01,5.785E+02,1.870E-01,3.682E+01,5.786E+02,1.872E-01,3.620E+01,5.797E+02,1.885E-01,3.255E+01,5.863E+02,1.971E-01,1.555E+01,6.244E+02
f13,1.889E-01,3.138E+01,5.884E+02,1.889E-01,3.132E+01,5.885E+02,1.891E-01,3.089E+01,5.893E+02,1.902E-01,2.816E+01,5.946E+02,1.981E-01,1.427E+01,6.283E+02
f23,1.903E-01,2.781E+01,5.953E+02,1.903E-01,2.781E+01,5.953E+02,1.903E-01,2.781E+01,5.953E+02,1.903E-01,2.781E+01,5.953E+02,1.903E-01,2.780E+01,5.953E+02
f123,1.903E-01,3.253E+01,4.396E+02,1.904E-01,2.138E+01,1.029E+03,1.904E-01,1.524E+01,2.197E+03,1.905E-01,1.124E+01,4.445E+03,1.906E-01,8.447E+00,8.633E+03
kb1,2.791E+00,4.088E+01,5.896E+02,1.670E+00,3.013E+01,5.945E+02,6.803E-01,2.813E+01,5.952E+02,2.260E-01,2.782E+01,5.953E+02,6.873E-02,2.777E+01,5.953E+02
kb2,1.890E-01,4.580E+01,5.610E+02,1.909E-01,2.409E+01,6.021E+02,1.949E-01,1.260E+01,6.218E+02,2.040E-01,6.053E+00,6.314E+02,2.282E-01,2.383E+00,6.362E+02
kb3,1.898E-01,4.207E+01,5.545E+02,1.910E-01,2.035E+01,6.162E+02,1.937E-01,1.031E+01,6.416E+02,2.005E-01,5.032E+00,6.524E+02,2.209E-01,2.128E+00,6.570E+02
ku1,1.137E-01,2.778E+01,5.953E+02,3.635E-01,2.789E+01,5.953E+02,1.025E+00,2.857E+01,5.951E+02,2.186E+00,3.274E+01,5.935E+02,3.064E+00,5.259E+01,5.824E+02
ku2,2.236E-01,2.709E+00,6.358E+02,2.012E-01,7.247E+00,6.298E+02,1.932E-01,1.576E+01,6.167E+02,1.899E-01,3.197E+01,5.875E+02,1.884E-01,6.741E+01,5.195E+02
ku3,2.189E-01,2.250E+00,6.569E+02,1.996E-01,5.406E+00,6.517E+02,1.932E-01,1.129E+01,6.394E+02,1.907E-01,2.288E+01,6.092E+02,1.897E-01,4.984E+01,5.326E+02
bcoop12,1.883E-01,7.176E+01,5.113E+02,1.895E-01,3.578E+01,5.803E+02,1.921E-01,1.874E+01,6.116E+02,1.978E-01,9.461E+00,6.266E+02,2.112E-01,4.198E+00,6.339E+02
bcoop23,1.903E-01,4.798E+01,5.155E+02,1.903E-01,2.443E+01,6.096E+02,1.904E-01,1.400E+01,6.531E+02,1.907E-01,8.418E+00,6.742E+02,1.911E-01,5.173E+00,6.844E+02
bcoop13,1.894E-01,1.014E+02,4.080E+02,1.895E-01,7.036E+01,4.785E+02,1.897E-01,5.225E+01,5.260E+02,1.899E-01,4.014E+01,5.600E+02,1.901E-01,3.146E+01,5.849E+02
bcoop123,1.903E-01,5.457E+01,4.922E+02,1.903E-01,2.961E+01,5.878E+02,1.904E-01,1.802E+01,6.367E+02,1.905E-01,1.152E+01,6.629E+02,1.907E-01,7.551E+00,6.771E+02
ucoop12,2.117E-01,4.116E+00,6.340E+02,1.979E-01,9.352E+00,6.268E+02,1.922E-01,1.861E+01,6.118E+02,1.896E-01,3.566E+01,5.805E+02,1.883E-01,7.179E+01,5.113E+02
ucoop23,1.906E-01,8.682E+00,6.732E+02,1.905E-01,1.293E+01,6.574E+02,1.904E-01,1.974E+01,6.294E+02,1.903E-01,3.167E+01,5.792E+02,1.903E-01,5.676E+01,4.848E+02
ucoop13,2.212E-01,2.126E+00,6.570E+02,2.008E-01,4.989E+00,6.525E+02,1.938E-01,1.015E+01,6.420E+02,1.910E-01,1.988E+01,6.175E+02,1.899E-01,4.058E+01,5.587E+02
ucoop123,1.912E-01,4.589E+00,6.860E+02,1.907E-01,7.634E+00,6.768E+02,1.905E-01,1.297E+01,6.573E+02,1.904E-01,2.309E+01,6.153E+02,1.903E-01,4.636E+01,5.215E+02
