,log10_var,log10_left_bound,log10_right_bound
beta,0.8169038393756602,0.665605293315444,0.950034659610594
gammam,-0.4621809049267259,-0.6158379204487405,-0.24914439406206323
gammamRNA,-0.16115090926274472,-0.2914496468258804,-0.011471299865594043
gammad,-2.3851027839668655,-2.7106862849998246,-2.1389224063477545
alphaass,-1.7958800173440752,-2.0,-1.4766904048864369
alphadiss,-2.815308569182401,-3.0,-1.9549382095816845
phi0,-1.6108339156354674,-1.7658922773744608,-1.4808021483528415
f1,-0.10072681268239624,-3.0,2.0
f2,1.5550944485783191,-3.0,1.8296845935963875
f3,-0.06499684854634524,-3.0,0.44721916662042394
f12,1.0681858617461617,-3.0,2.0
f13,-0.5257837359237448,-3.0,1.3537545519413856
f23,-0.21041928783557454,-3.0,1.2444855949780749
f123,1.6963563887333322,1.5358363949777987,2.0
kb1,0.07554696139253074,-0.30589294495205077,0.8084929428934222
kb2,-1.7721132953863266,-2.1989957825371738,-1.5695095539349126
kb3,-1.7594507517174003,-2.200427242317856,2.0
ku1,2.9561684304753633,2.2253271873095626,3.0
ku2,0.08635983067474821,-0.12146116808386928,0.5103172381253952
ku3,-1.1112590393171073,-2.0,-0.6656049832973819
bcoop12,-0.48678239993206096,-0.7825832843190477,0.0823844369471478
bcoop23,0.11727129565576427,-0.3120972593336118,0.8524964257389928
bcoop13,1.1553360374650619,0.7763264346971039,1.3010299956639813
bcoop123,0.45939248775923086,0.16713484890967417,1.028155334897988
ucoop12,0.40483371661993806,-0.16489810916238656,0.695397353966249
ucoop23,0.45024910831936105,-0.28515129667364403,0.878962914832861
ucoop13,0.5943925503754267,-0.11268890722911806,0.9780746007469465
ucoop123,-0.9355420107730815,-1.3010299956639813,-0.6428655958682317
