,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.589E+00,5.987E+01,4.272E+02,1.891E+00,3.842E+01,6.441E+02,2.273E+00,2.655E+01,8.928E+02,2.786E+00,1.876E+01,1.187E+03,3.577E+00,1.300E+01,1.538E+03
gammam,3.597E+00,1.322E+01,1.237E+03,2.787E+00,1.915E+01,1.025E+03,2.261E+00,2.720E+01,8.187E+02,1.871E+00,3.948E+01,6.214E+02,1.563E+00,6.162E+01,4.302E+02
gammamRNA,3.541E+00,1.318E+01,1.525E+03,2.764E+00,1.900E+01,1.175E+03,2.257E+00,2.690E+01,8.828E+02,1.878E+00,3.901E+01,6.352E+02,1.578E+00,6.113E+01,4.189E+02
gammad,1.822E+00,3.756E+01,9.724E+02,1.818E+00,3.831E+01,8.876E+02,1.811E+00,3.984E+01,7.577E+02,1.796E+00,4.315E+01,5.826E+02,1.770E+00,5.156E+01,3.781E+02
alphaass,1.401E+00,9.042E+01,3.052E+02,1.499E+00,7.008E+01,3.843E+02,1.605E+00,5.719E+01,4.587E+02,1.720E+00,4.791E+01,5.321E+02,1.844E+00,4.078E+01,6.058E+02
alphadiss,3.589E+00,1.326E+01,1.236E+03,2.775E+00,1.927E+01,1.021E+03,2.248E+00,2.749E+01,8.127E+02,1.857E+00,4.014E+01,6.134E+02,1.548E+00,6.339E+01,4.197E+02
phi0,1.586E+00,6.020E+01,4.250E+02,1.892E+00,3.838E+01,6.447E+02,2.280E+00,2.640E+01,8.971E+02,2.804E+00,1.857E+01,1.196E+03,3.622E+00,1.278E+01,1.554E+03
f1,1.796E+00,4.327E+01,5.780E+02,1.796E+00,4.327E+01,5.780E+02,1.796E+00,4.327E+01,5.780E+02,1.796E+00,4.327E+01,5.780E+02,1.796E+00,4.327E+01,5.780E+02
f2,1.791E+00,4.327E+01,5.780E+02,1.791E+00,4.327E+01,5.780E+02,1.791E+00,4.327E+01,5.780E+02,1.793E+00,4.327E+01,5.780E+02,1.804E+00,4.326E+01,5.780E+02
f3,5.640E-02,4.485E+01,5.778E+02,6.138E-02,4.483E+01,5.778E+02,9.272E-02,4.473E+01,5.779E+02,4.654E-01,4.430E+01,5.779E+02,3.042E+00,4.228E+01,5.780E+02
f12,1.796E+00,4.327E+01,5.780E+02,1.796E+00,4.327E+01,5.780E+02,1.796E+00,4.327E+01,5.780E+02,1.796E+00,4.327E+01,5.780E+02,1.796E+00,4.327E+01,5.780E+02
f13,1.794E+00,4.330E+01,5.779E+02,1.794E+00,4.330E+01,5.779E+02,1.795E+00,4.328E+01,5.779E+02,1.799E+00,4.321E+01,5.780E+02,1.828E+00,4.268E+01,5.785E+02
f23,1.799E+00,4.322E+01,5.780E+02,1.809E+00,4.302E+01,5.782E+02,1.843E+00,4.241E+01,5.788E+02,1.952E+00,4.056E+01,5.804E+02,2.385E+00,3.483E+01,5.856E+02
f123,1.785E+00,4.873E+01,5.173E+02,1.849E+00,2.806E+01,8.593E+02,1.939E+00,1.768E+01,1.293E+03,2.079E+00,1.150E+01,1.853E+03,2.330E+00,7.405E+00,2.577E+03
kb1,1.749E+00,7.277E+01,4.853E+02,1.808E+00,3.903E+01,5.945E+02,1.895E+00,2.276E+01,6.711E+02,2.032E+00,1.372E+01,7.282E+02,2.290E+00,8.201E+00,7.720E+02
kb2,1.969E+00,4.405E+01,5.775E+02,7.219E-01,4.028E+01,5.795E+02,2.385E-01,3.971E+01,5.798E+02,9.260E-02,3.963E+01,5.799E+02,5.700E-02,3.962E+01,5.799E+02
kb3,6.972E+00,4.194E+01,5.766E+02,3.322E+00,4.301E+01,5.777E+02,2.210E+00,4.321E+01,5.779E+02,1.888E+00,4.326E+01,5.779E+02,1.810E+00,4.326E+01,5.780E+02
ku1,2.299E+00,8.088E+00,7.730E+02,2.037E+00,1.354E+01,7.295E+02,1.898E+00,2.244E+01,6.729E+02,1.810E+00,3.838E+01,5.971E+02,1.750E+00,7.121E+01,4.894E+02
ku2,8.454E-01,4.049E+01,5.794E+02,1.546E+00,4.231E+01,5.785E+02,2.555E+00,4.771E+01,5.755E+02,3.611E+00,6.300E+01,5.661E+02,4.330E+00,1.057E+02,5.346E+02
ku3,1.790E+00,4.327E+01,5.780E+02,1.796E+00,4.327E+01,5.780E+02,1.834E+00,4.326E+01,5.780E+02,2.066E+00,4.323E+01,5.779E+02,3.191E+00,4.304E+01,5.777E+02
bcoop12,1.748E+00,7.336E+01,4.837E+02,1.807E+00,3.925E+01,5.936E+02,1.894E+00,2.286E+01,6.706E+02,2.031E+00,1.377E+01,7.280E+02,2.287E+00,8.224E+00,7.720E+02
bcoop23,4.491E+00,1.342E+02,5.106E+02,4.146E+00,8.575E+01,5.501E+02,3.606E+00,6.261E+01,5.664E+02,2.904E+00,5.092E+01,5.737E+02,2.165E+00,4.507E+01,5.770E+02
bcoop13,1.749E+00,7.270E+01,4.854E+02,1.808E+00,3.902E+01,5.945E+02,1.895E+00,2.277E+01,6.710E+02,2.032E+00,1.373E+01,7.282E+02,2.289E+00,8.208E+00,7.720E+02
bcoop123,1.750E+00,7.182E+01,4.878E+02,1.808E+00,3.890E+01,5.950E+02,1.894E+00,2.284E+01,6.706E+02,2.029E+00,1.386E+01,7.273E+02,2.277E+00,8.347E+00,7.709E+02
ucoop12,2.282E+00,8.282E+00,7.715E+02,2.031E+00,1.377E+01,7.279E+02,1.895E+00,2.273E+01,6.713E+02,1.809E+00,3.873E+01,5.957E+02,1.750E+00,7.154E+01,4.885E+02
ucoop23,4.297E-01,3.990E+01,5.797E+02,7.753E-01,4.038E+01,5.795E+02,1.343E+00,4.168E+01,5.788E+02,2.169E+00,4.509E+01,5.770E+02,3.137E+00,5.380E+01,5.719E+02
ucoop13,2.299E+00,8.096E+00,7.729E+02,2.037E+00,1.353E+01,7.296E+02,1.898E+00,2.239E+01,6.731E+02,1.811E+00,3.824E+01,5.977E+02,1.751E+00,7.077E+01,4.906E+02
ucoop123,1.814E+00,3.733E+01,6.014E+02,1.786E+00,4.739E+01,5.628E+02,1.762E+00,6.125E+01,5.177E+02,1.741E+00,8.145E+01,4.631E+02,1.723E+00,1.144E+02,3.925E+02
