,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.054E+00,6.937E+01,2.188E+02,4.692E+00,5.245E+01,2.815E+02,5.486E+00,4.101E+01,3.462E+02,6.537E+00,3.209E+01,4.171E+02,8.118E+00,2.436E+01,4.968E+02
gammam,7.925E+00,2.498E+01,4.965E+02,6.284E+00,3.310E+01,4.304E+02,5.191E+00,4.253E+01,3.654E+02,4.365E+00,5.470E+01,3.013E+02,3.704E+00,7.283E+01,2.354E+02
gammamRNA,1.098E+01,1.723E+01,5.729E+02,9.925E+00,1.926E+01,5.535E+02,9.199E+00,2.101E+01,5.346E+02,8.630E+00,2.264E+01,5.162E+02,8.157E+00,2.422E+01,4.984E+02
gammad,8.288E+00,2.443E+01,4.559E+02,7.859E+00,2.732E+01,3.851E+02,7.401E+00,3.151E+01,3.175E+02,6.920E+00,3.800E+01,2.532E+02,6.421E+00,4.958E+01,1.897E+02
alphaass,8.552E+00,2.288E+01,5.141E+02,8.988E+00,2.162E+01,5.244E+02,9.505E+00,2.031E+01,5.346E+02,1.015E+01,1.889E+01,5.448E+02,1.104E+01,1.726E+01,5.551E+02
alphadiss,7.985E+00,2.476E+01,4.984E+02,6.315E+00,3.290E+01,4.320E+02,5.209E+00,4.232E+01,3.667E+02,4.377E+00,5.448E+01,3.023E+02,3.712E+00,7.255E+01,2.362E+02
phi0,4.081E+00,6.836E+01,2.217E+02,4.718E+00,5.196E+01,2.838E+02,5.510E+00,4.074E+01,3.480E+02,6.558E+00,3.195E+01,4.184E+02,8.134E+00,2.431E+01,4.974E+02
f1,8.564E+00,2.279E+01,5.157E+02,8.636E+00,2.264E+01,5.157E+02,8.786E+00,2.233E+01,5.158E+02,9.117E+00,2.166E+01,5.158E+02,9.929E+00,2.017E+01,5.160E+02
f2,8.615E+00,2.268E+01,5.157E+02,8.615E+00,2.268E+01,5.157E+02,8.617E+00,2.268E+01,5.157E+02,8.629E+00,2.266E+01,5.157E+02,8.711E+00,2.248E+01,5.157E+02
f3,8.430E+00,2.308E+01,5.157E+02,8.431E+00,2.308E+01,5.157E+02,8.441E+00,2.306E+01,5.157E+02,8.496E+00,2.294E+01,5.157E+02,8.847E+00,2.220E+01,5.158E+02
f12,8.598E+00,2.278E+01,5.155E+02,8.599E+00,2.277E+01,5.155E+02,8.605E+00,2.274E+01,5.156E+02,8.638E+00,2.256E+01,5.160E+02,8.856E+00,2.143E+01,5.190E+02
