,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.860E-01,5.524E+01,7.919E+02,4.039E-01,2.935E+01,1.456E+03,5.654E-01,1.735E+01,2.392E+03,7.956E-01,1.067E+01,3.715E+03,1.165E+00,6.494E+00,5.563E+03
gammam,1.182E+00,6.496E+00,3.683E+03,8.043E-01,1.071E+01,2.818E+03,5.699E-01,1.744E+01,2.025E+03,4.058E-01,2.954E+01,1.339E+03,2.862E-01,5.554E+01,7.731E+02
gammamRNA,1.166E+00,6.483E+00,5.569E+03,7.999E-01,1.059E+01,3.739E+03,5.708E-01,1.711E+01,2.423E+03,4.095E-01,2.870E+01,1.487E+03,2.914E-01,5.316E+01,8.219E+02
gammad,2.444E-01,7.945E+01,5.579E+02,2.442E-01,8.246E+01,5.104E+02,2.439E-01,8.702E+01,4.538E+02,2.436E-01,9.440E+01,3.874E+02,2.432E-01,1.082E+02,3.087E+02
alphaass,2.289E-01,9.562E+01,4.666E+02,2.607E-01,6.800E+01,6.424E+02,2.963E-01,5.180E+01,8.234E+02,3.360E-01,4.085E+01,1.016E+03,3.803E-01,3.291E+01,1.223E+03
alphadiss,1.186E+00,6.468E+00,3.690E+03,8.074E-01,1.065E+01,2.827E+03,5.726E-01,1.732E+01,2.035E+03,4.081E-01,2.926E+01,1.350E+03,2.882E-01,5.477E+01,7.830E+02
phi0,2.896E-01,5.382E+01,8.121E+02,4.077E-01,2.891E+01,1.477E+03,5.691E-01,1.719E+01,2.413E+03,7.987E-01,1.062E+01,3.732E+03,1.166E+00,6.484E+00,5.568E+03
f1,2.444E-01,7.963E+01,5.545E+02,2.453E-01,7.945E+01,5.547E+02,2.486E-01,7.876E+01,5.554E+02,2.626E-01,7.607E+01,5.580E+02,3.398E-01,6.559E+01,5.680E+02
f2,2.444E-01,7.964E+01,5.545E+02,2.444E-01,7.964E+01,5.545E+02,2.444E-01,7.963E+01,5.545E+02,2.447E-01,7.958E+01,5.546E+02,2.464E-01,7.922E+01,5.549E+02
f3,2.444E-01,7.964E+01,5.545E+02,2.444E-01,7.964E+01,5.545E+02,2.444E-01,7.964E+01,5.545E+02,2.444E-01,7.963E+01,5.545E+02,2.448E-01,7.955E+01,5.546E+02
f12,2.442E-01,9.031E+01,4.902E+02,2.447E-01,6.296E+01,6.976E+02,2.452E-01,4.719E+01,9.231E+02,2.457E-01,3.670E+01,1.178E+03,2.463E-01,2.920E+01,1.468E+03
f13,2.444E-01,7.964E+01,5.545E+02,2.444E-01,7.963E+01,5.546E+02,2.444E-01,7.953E+01,5.553E+02,2.444E-01,7.890E+01,5.596E+02,2.444E-01,7.488E+01,5.889E+02
f23,2.444E-01,7.964E+01,5.545E+02,2.444E-01,7.964E+01,5.545E+02,2.444E-01,7.964E+01,5.545E+02,2.444E-01,7.964E+01,5.545E+02,2.444E-01,7.964E+01,5.545E+02
f123,2.444E-01,7.964E+01,5.543E+02,2.444E-01,7.964E+01,5.543E+02,2.444E-01,7.964E+01,5.543E+02,2.444E-01,7.964E+01,5.546E+02,2.444E-01,7.960E+01,5.564E+02
kb1,3.185E-01,1.054E+02,5.343E+02,2.609E-01,8.112E+01,5.535E+02,1.566E-01,7.645E+01,5.568E+02,7.036E-02,7.559E+01,5.573E+02,2.681E-02,7.544E+01,5.575E+02
kb2,2.457E-01,4.032E+01,7.057E+02,2.495E-01,1.416E+01,8.875E+02,2.561E-01,5.895E+00,9.956E+02,2.686E-01,2.733E+00,1.062E+03,2.963E-01,1.327E+00,1.103E+03
kb3,2.444E-01,7.471E+01,6.717E+02,2.444E-01,7.492E+01,6.654E+02,2.444E-01,7.558E+01,6.473E+02,2.444E-01,7.761E+01,5.971E+02,2.443E-01,8.477E+01,4.710E+02
