,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.301E+00,9.782E+01,5.155E+02,3.899E+00,6.619E+01,6.848E+02,4.647E+00,4.727E+01,8.514E+02,5.644E+00,3.417E+01,1.023E+03,7.173E+00,2.405E+01,1.202E+03
gammam,7.242E+00,2.956E+01,7.892E+02,5.537E+00,4.255E+01,7.263E+02,4.399E+00,5.954E+01,6.546E+02,3.536E+00,8.396E+01,5.708E+02,2.845E+00,1.244E+02,4.662E+02
gammamRNA,7.193E+00,2.396E+01,1.204E+03,5.631E+00,3.429E+01,1.021E+03,4.620E+00,4.776E+01,8.460E+02,3.864E+00,6.745E+01,6.760E+02,3.261E+00,1.011E+02,5.024E+02
gammad,7.435E+00,1.625E+01,3.758E+03,6.221E+00,2.098E+01,2.786E+03,5.284E+00,2.766E+01,1.987E+03,4.482E+00,3.881E+01,1.336E+03,3.767E+00,6.220E+01,7.988E+02
alphaass,2.869E+00,1.223E+02,4.709E+02,3.575E+00,8.244E+01,5.755E+02,4.461E+00,5.828E+01,6.595E+02,5.641E+00,4.145E+01,7.314E+02,7.447E+00,2.851E+01,7.944E+02
alphadiss,9.598E+00,2.087E+01,8.309E+02,7.702E+00,2.731E+01,8.004E+02,6.102E+00,3.717E+01,7.516E+02,4.670E+00,5.444E+01,6.748E+02,3.393E+00,8.995E+01,5.530E+02
phi0,3.201E+00,1.066E+02,4.819E+02,3.788E+00,7.038E+01,6.564E+02,4.519E+00,4.972E+01,8.254E+02,5.485E+00,3.575E+01,9.986E+02,6.935E+00,2.520E+01,1.180E+03
f1,3.436E+00,8.793E+01,5.589E+02,3.448E+00,8.792E+01,5.589E+02,3.517E+00,8.784E+01,5.589E+02,3.963E+00,8.735E+01,5.590E+02,7.420E+00,8.434E+01,5.593E+02
f2,3.105E+00,8.835E+01,5.588E+02,3.114E+00,8.833E+01,5.588E+02,3.175E+00,8.825E+01,5.589E+02,3.573E+00,8.777E+01,5.589E+02,6.919E+00,8.475E+01,5.593E+02
f3,1.796E+00,9.092E+01,5.585E+02,1.800E+00,9.091E+01,5.585E+02,1.823E+00,9.084E+01,5.585E+02,1.984E+00,9.038E+01,5.586E+02,3.956E+00,8.736E+01,5.590E+02
f12,3.055E+00,1.020E+02,5.476E+02,3.063E+00,1.016E+02,5.479E+02,3.091E+00,1.004E+02,5.489E+02,3.192E+00,9.633E+01,5.522E+02,3.633E+00,8.255E+01,5.631E+02
f13,3.166E+00,9.735E+01,5.514E+02,3.166E+00,9.734E+01,5.514E+02,3.168E+00,9.727E+01,5.515E+02,3.181E+00,9.678E+01,5.519E+02,3.270E+00,9.345E+01,5.545E+02
f23,3.438E+00,8.797E+01,5.589E+02,3.439E+00,8.792E+01,5.589E+02,3.449E+00,8.764E+01,5.591E+02,3.499E+00,8.615E+01,5.603E+02,3.819E+00,7.812E+01,5.664E+02
f123,3.396E+00,1.498E+02,3.586E+02,3.410E+00,1.190E+02,4.375E+02,3.426E+00,9.966E+01,5.060E+02,3.442E+00,8.562E+01,5.706E+02,3.459E+00,7.473E+01,6.334E+02
kb1,3.038E+00,7.950E+01,5.821E+02,1.677E+00,6.752E+01,6.177E+02,8.232E-01,6.543E+01,6.243E+02,3.526E-01,6.504E+01,6.255E+02,1.321E-01,6.496E+01,6.257E+02
kb2,9.105E+00,5.910E+01,4.499E+02,6.889E+00,7.864E+01,5.167E+02,5.282E+00,8.499E+01,5.446E+02,4.038E+00,8.730E+01,5.558E+02,3.081E+00,8.819E+01,5.602E+02
kb3,3.342E+00,1.038E+02,5.120E+02,3.673E+00,6.475E+01,6.436E+02,4.122E+00,4.346E+01,7.478E+02,4.776E+00,2.985E+01,8.356E+02,5.877E+00,2.012E+01,9.115E+02
ku1,1.098E+00,6.586E+01,6.229E+02,1.579E+00,6.715E+01,6.189E+02,2.201E+00,7.031E+01,6.091E+02,2.968E+00,7.838E+01,5.853E+02,3.828E+00,1.015E+02,5.243E+02
ku2,1.035E+00,8.877E+01,5.632E+02,1.043E+00,8.877E+01,5.632E+02,1.092E+00,8.877E+01,5.632E+02,1.328E+00,8.875E+01,5.631E+02,2.032E+00,8.864E+01,5.625E+02
ku3,5.838E+00,2.034E+01,9.097E+02,4.784E+00,2.975E+01,8.364E+02,4.145E+00,4.274E+01,7.520E+02,3.703E+00,6.265E+01,6.526E+02,3.375E+00,9.773E+01,5.291E+02
bcoop12,4.018E+00,1.206E+02,4.714E+02,3.615E+00,9.409E+01,5.405E+02,3.198E+00,8.194E+01,5.777E+02,2.792E+00,7.558E+01,5.989E+02,2.415E+00,7.204E+01,6.112E+02
bcoop23,3.450E+00,8.018E+01,5.852E+02,3.549E+00,4.390E+01,7.524E+02,3.687E+00,2.662E+01,8.808E+02,3.895E+00,1.698E+01,9.848E+02,4.264E+00,1.101E+01,1.071E+03
bcoop13,3.441E+00,8.681E+01,5.625E+02,3.572E+00,5.059E+01,7.100E+02,3.751E+00,3.178E+01,8.265E+02,4.019E+00,2.053E+01,9.236E+02,4.487E+00,1.317E+01,1.006E+03
bcoop123,3.480E+00,6.599E+01,6.403E+02,3.588E+00,3.951E+01,7.801E+02,3.735E+00,2.527E+01,8.927E+02,3.953E+00,1.672E+01,9.869E+02,4.331E+00,1.115E+01,1.067E+03
ucoop12,3.275E+00,8.362E+01,5.723E+02,3.512E+00,9.026E+01,5.518E+02,3.747E+00,1.003E+02,5.231E+02,3.974E+00,1.163E+02,4.818E+02,4.189E+00,1.457E+02,4.182E+02
ucoop23,4.267E+00,1.099E+01,1.071E+03,3.895E+00,1.696E+01,9.850E+02,3.687E+00,2.662E+01,8.807E+02,3.548E+00,4.398E+01,7.520E+02,3.449E+00,8.051E+01,5.841E+02
ucoop13,4.542E+00,1.268E+01,1.012E+03,4.084E+00,1.895E+01,9.398E+02,3.817E+00,2.797E+01,8.563E+02,3.635E+00,4.191E+01,7.586E+02,3.502E+00,6.541E+01,6.411E+02
ucoop123,4.290E+00,1.151E+01,1.061E+03,3.914E+00,1.775E+01,9.740E+02,3.698E+00,2.774E+01,8.701E+02,3.554E+00,4.536E+01,7.434E+02,3.449E+00,8.155E+01,5.804E+02
