,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.041E+00,7.108E+01,4.939E+02,1.402E+00,4.718E+01,7.448E+02,1.910E+00,3.358E+01,1.035E+03,2.654E+00,2.431E+01,1.380E+03,3.867E+00,1.710E+01,1.796E+03
gammam,6.959E+00,1.821E+01,7.717E+02,4.851E+00,2.389E+01,7.472E+02,3.136E+00,3.208E+01,7.058E+02,1.799E+00,4.580E+01,6.357E+02,9.146E-01,7.382E+01,5.154E+02
gammamRNA,3.833E+00,1.724E+01,1.786E+03,2.628E+00,2.454E+01,1.369E+03,1.889E+00,3.398E+01,1.023E+03,1.384E+00,4.793E+01,7.332E+02,1.025E+00,7.287E+01,4.817E+02
gammad,2.081E+00,2.287E+01,2.471E+03,1.811E+00,2.740E+01,1.801E+03,1.556E+00,3.409E+01,1.276E+03,1.320E+00,4.486E+01,8.635E+02,1.108E+00,6.548E+01,5.323E+02
alphaass,7.109E-01,9.221E+01,4.538E+02,1.127E+00,6.292E+01,5.581E+02,1.727E+00,4.704E+01,6.297E+02,2.516E+00,3.696E+01,6.804E+02,3.475E+00,3.000E+01,7.166E+02
alphadiss,1.066E+00,6.555E+01,5.473E+02,9.415E-01,7.213E+01,5.217E+02,8.085E-01,8.187E+01,4.869E+02,6.763E-01,9.695E+01,4.398E+02,5.531E-01,1.231E+02,3.737E+02
phi0,1.031E+00,7.213E+01,4.867E+02,1.390E+00,4.769E+01,7.370E+02,1.893E+00,3.389E+01,1.026E+03,2.629E+00,2.453E+01,1.370E+03,3.824E+00,1.728E+01,1.784E+03
f1,2.278E-01,6.608E+01,5.573E+02,2.491E-01,6.591E+01,5.573E+02,3.282E-01,6.539E+01,5.574E+02,7.584E-01,6.387E+01,5.576E+02,3.581E+00,5.905E+01,5.581E+02
f2,1.125E+00,6.302E+01,5.577E+02,1.125E+00,6.302E+01,5.577E+02,1.125E+00,6.302E+01,5.577E+02,1.125E+00,6.302E+01,5.577E+02,1.127E+00,6.302E+01,5.577E+02
f3,1.125E+00,6.302E+01,5.577E+02,1.125E+00,6.302E+01,5.577E+02,1.125E+00,6.302E+01,5.577E+02,1.125E+00,6.302E+01,5.577E+02,1.126E+00,6.302E+01,5.577E+02
f12,1.122E+00,6.334E+01,5.573E+02,1.123E+00,6.327E+01,5.574E+02,1.126E+00,6.288E+01,5.578E+02,1.144E+00,6.087E+01,5.599E+02,1.251E+00,5.062E+01,5.706E+02
f13,1.119E+00,6.367E+01,5.570E+02,1.123E+00,6.329E+01,5.574E+02,1.134E+00,6.202E+01,5.587E+02,1.173E+00,5.778E+01,5.631E+02,1.336E+00,4.418E+01,5.774E+02
f23,1.125E+00,6.302E+01,5.577E+02,1.125E+00,6.302E+01,5.577E+02,1.125E+00,6.302E+01,5.577E+02,1.125E+00,6.302E+01,5.577E+02,1.125E+00,6.302E+01,5.577E+02
f123,1.127E+00,5.376E+01,6.580E+02,1.136E+00,3.110E+01,1.172E+03,1.150E+00,2.004E+01,1.877E+03,1.170E+00,1.354E+01,2.860E+03,1.202E+00,9.336E+00,4.240E+03
kb1,1.278E+01,6.590E+01,5.567E+02,5.359E+00,6.344E+01,5.575E+02,2.361E+00,6.308E+01,5.576E+02,1.325E+00,6.303E+01,5.577E+02,1.050E+00,6.302E+01,5.577E+02
kb2,1.128E+00,5.022E+01,6.178E+02,1.143E+00,2.507E+01,7.772E+02,1.171E+00,1.416E+01,8.704E+02,1.222E+00,8.335E+00,9.266E+02,1.335E+00,4.846E+00,9.610E+02
kb3,1.113E+00,3.795E+01,5.903E+02,1.011E+00,1.295E+01,6.185E+02,7.170E-01,7.078E+00,6.232E+02,3.801E-01,5.812E+00,6.240E+02,1.881E-01,5.577E+00,6.242E+02
ku1,1.148E+00,6.302E+01,5.577E+02,1.740E+00,6.304E+01,5.577E+02,3.624E+00,6.319E+01,5.576E+02,8.641E+00,6.421E+01,5.573E+02,1.947E+01,7.136E+01,5.549E+02
ku2,1.334E+00,4.857E+00,9.609E+02,1.222E+00,8.352E+00,9.264E+02,1.170E+00,1.419E+01,8.701E+02,1.143E+00,2.514E+01,7.767E+02,1.128E+00,5.042E+01,6.168E+02
ku3,3.033E-01,5.691E+00,6.241E+02,5.510E-01,6.253E+00,6.238E+02,8.604E-01,8.533E+00,6.222E+02,1.054E+00,1.664E+01,6.150E+02,1.118E+00,4.555E+01,5.806E+02
bcoop12,1.124E+00,6.931E+01,5.318E+02,1.131E+00,4.105E+01,6.686E+02,1.141E+00,2.699E+01,7.626E+02,1.155E+00,1.866E+01,8.299E+02,1.175E+00,1.326E+01,8.788E+02
bcoop23,1.128E+00,4.912E+01,6.254E+02,1.143E+00,2.458E+01,7.896E+02,1.169E+00,1.393E+01,8.869E+02,1.218E+00,8.248E+00,9.463E+02,1.323E+00,4.840E+00,9.830E+02
