,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.389E-01,4.422E+01,2.471E+02,8.742E-01,2.921E+01,3.384E+02,1.199E+00,2.068E+01,4.291E+02,1.664E+00,1.491E+01,5.237E+02,2.406E+00,1.048E+01,6.243E+02
gammam,2.305E+00,1.101E+01,5.981E+02,1.483E+00,1.607E+01,5.391E+02,9.834E-01,2.286E+01,4.710E+02,6.526E-01,3.326E+01,3.926E+02,4.296E-01,5.207E+01,3.002E+02
gammamRNA,2.402E+00,1.049E+01,6.239E+02,1.664E+00,1.491E+01,5.237E+02,1.200E+00,2.065E+01,4.295E+02,8.763E-01,2.913E+01,3.391E+02,6.413E-01,4.396E+01,2.483E+02
gammad,2.244E+00,1.035E+01,7.835E+02,2.130E+00,1.144E+01,6.421E+02,1.986E+00,1.327E+01,5.014E+02,1.812E+00,1.657E+01,3.658E+02,1.613E+00,2.379E+01,2.359E+02
alphaass,6.565E-01,3.307E+01,3.938E+02,9.091E-01,2.450E+01,4.567E+02,1.257E+00,1.850E+01,5.130E+02,1.752E+00,1.394E+01,5.633E+02,2.530E+00,1.015E+01,6.081E+02
alphadiss,2.298E+00,1.104E+01,5.977E+02,1.475E+00,1.614E+01,5.383E+02,9.763E-01,2.301E+01,4.697E+02,6.463E-01,3.357E+01,3.906E+02,4.243E-01,5.287E+01,2.972E+02
phi0,6.391E-01,4.419E+01,2.472E+02,8.761E-01,2.913E+01,3.390E+02,1.204E+00,2.059E+01,4.303E+02,1.675E+00,1.482E+01,5.256E+02,2.431E+00,1.037E+01,6.270E+02
f1,2.070E+00,1.209E+01,5.856E+02,2.075E+00,1.206E+01,5.857E+02,2.092E+00,1.195E+01,5.857E+02,2.149E+00,1.159E+01,5.859E+02,2.365E+00,1.040E+01,5.866E+02
f2,2.076E+00,1.206E+01,5.857E+02,2.076E+00,1.206E+01,5.857E+02,2.076E+00,1.206E+01,5.857E+02,2.076E+00,1.205E+01,5.857E+02,2.076E+00,1.205E+01,5.857E+02
f3,2.068E+00,1.211E+01,5.856E+02,2.068E+00,1.210E+01,5.856E+02,2.071E+00,1.208E+01,5.856E+02,2.090E+00,1.196E+01,5.857E+02,2.209E+00,1.123E+01,5.861E+02
f12,2.076E+00,1.205E+01,5.857E+02,2.076E+00,1.205E+01,5.857E+02,2.076E+00,1.205E+01,5.857E+02,2.076E+00,1.204E+01,5.862E+02,2.079E+00,1.193E+01,5.892E+02
f13,1.877E+00,4.519E+01,2.348E+02,1.908E+00,3.013E+01,3.193E+02,1.948E+00,2.170E+01,4.021E+02,1.999E+00,1.621E+01,4.875E+02,2.069E+00,1.235E+01,5.774E+02
f23,2.076E+00,1.205E+01,5.857E+02,2.076E+00,1.205E+01,5.857E+02,2.076E+00,1.205E+01,5.857E+02,2.076E+00,1.205E+01,5.857E+02,2.076E+00,1.205E+01,5.857E+02
f123,2.076E+00,1.206E+01,5.854E+02,2.076E+00,1.205E+01,5.857E+02,2.076E+00,1.205E+01,5.875E+02,2.076E+00,1.204E+01,5.999E+02,2.076E+00,1.199E+01,6.947E+02
kb1,1.999E+00,9.788E+00,5.869E+02,1.156E+00,4.847E+00,5.893E+02,3.947E-01,4.155E+00,5.896E+02,1.175E-01,4.063E+00,5.897E+02,3.438E-02,4.050E+00,5.897E+02
kb2,2.076E+00,1.208E+01,4.756E+02,2.075E+00,1.214E+01,3.199E+02,2.075E+00,1.230E+01,2.044E+02,2.073E+00,1.270E+01,1.233E+02,2.069E+00,1.381E+01,6.799E+01
kb3,1.853E+00,5.792E+01,4.122E+02,1.899E+00,3.112E+01,4.961E+02,1.970E+00,1.863E+01,5.503E+02,2.086E+00,1.168E+01,5.879E+02,2.309E+00,7.311E+00,6.147E+02
ku1,1.879E+00,7.912E+00,5.879E+02,2.093E+00,1.279E+01,5.852E+02,2.190E+00,2.259E+01,5.789E+02,2.231E+00,4.270E+01,5.629E+02,2.249E+00,8.854E+01,5.203E+02
ku2,2.069E+00,1.367E+01,7.167E+01,2.073E+00,1.262E+01,1.333E+02,2.075E+00,1.226E+01,2.258E+02,2.076E+00,1.212E+01,3.591E+02,2.076E+00,1.206E+01,5.386E+02
ku3,2.305E+00,7.359E+00,6.144E+02,2.084E+00,1.174E+01,5.875E+02,1.969E+00,1.873E+01,5.498E+02,1.899E+00,3.127E+01,4.955E+02,1.852E+00,5.824E+01,4.114E+02
