,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.444E+01,8.795E+01,2.782E+02,1.518E+01,6.844E+01,3.445E+02,1.606E+01,5.584E+01,4.050E+02,1.717E+01,4.639E+01,4.633E+02,1.872E+01,3.853E+01,5.210E+02
gammam,1.800E+01,4.010E+01,5.389E+02,1.573E+01,5.115E+01,5.035E+02,1.415E+01,6.487E+01,4.622E+02,1.288E+01,8.394E+01,4.124E+02,1.182E+01,1.146E+02,3.479E+02
gammamRNA,1.973E+01,3.507E+01,5.477E+02,1.769E+01,4.329E+01,4.852E+02,1.636E+01,5.280E+01,4.224E+02,1.535E+01,6.537E+01,3.577E+02,1.453E+01,8.474E+01,2.875E+02
gammad,1.953E+01,3.580E+01,5.394E+02,1.782E+01,4.325E+01,4.750E+02,1.666E+01,5.205E+01,4.106E+02,1.575E+01,6.380E+01,3.448E+02,1.501E+01,8.219E+01,2.740E+02
alphaass,1.185E+01,1.132E+02,3.505E+02,1.292E+01,8.327E+01,4.140E+02,1.418E+01,6.449E+01,4.633E+02,1.577E+01,5.092E+01,5.042E+02,1.804E+01,3.995E+01,5.393E+02
alphadiss,1.992E+01,3.442E+01,5.559E+02,1.891E+01,3.712E+01,5.481E+02,1.741E+01,4.238E+01,5.316E+02,1.546E+01,5.304E+01,4.975E+02,1.322E+01,7.774E+01,4.277E+02
phi0,1.452E+01,8.501E+01,2.867E+02,1.531E+01,6.602E+01,3.548E+02,1.627E+01,5.361E+01,4.176E+02,1.752E+01,4.422E+01,4.785E+02,1.937E+01,3.621E+01,5.389E+02
f1,1.864E+01,3.570E+01,5.577E+02,1.870E+01,3.563E+01,5.577E+02,1.884E+01,3.545E+01,5.577E+02,1.920E+01,3.498E+01,5.577E+02,2.027E+01,3.367E+01,5.577E+02
f2,2.021E+01,3.374E+01,5.577E+02,2.021E+01,3.374E+01,5.577E+02,2.022E+01,3.372E+01,5.577E+02,2.029E+01,3.364E+01,5.577E+02,2.072E+01,3.312E+01,5.577E+02
f3,1.985E+01,3.418E+01,5.577E+02,1.988E+01,3.415E+01,5.577E+02,1.996E+01,3.405E+01,5.577E+02,2.020E+01,3.375E+01,5.577E+02,2.102E+01,3.277E+01,5.577E+02
