,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.123E+00,4.626E+01,3.571E+02,1.297E+00,2.843E+01,5.181E+02,1.519E+00,1.881E+01,6.920E+02,1.822E+00,1.273E+01,8.866E+02,2.303E+00,8.434E+00,1.107E+03
gammam,2.229E+00,9.786E+00,7.654E+02,1.720E+00,1.521E+01,6.892E+02,1.397E+00,2.314E+01,6.020E+02,1.160E+00,3.595E+01,5.015E+02,9.747E-01,5.991E+01,3.820E+02
gammamRNA,2.268E+00,8.647E+00,1.094E+03,1.805E+00,1.297E+01,8.769E+02,1.509E+00,1.910E+01,6.849E+02,1.292E+00,2.881E+01,5.131E+02,1.120E+00,4.681E+01,3.537E+02
gammad,1.446E+00,1.800E+01,1.031E+03,1.426E+00,1.995E+01,8.028E+02,1.402E+00,2.295E+01,6.040E+02,1.373E+00,2.800E+01,4.309E+02,1.340E+00,3.822E+01,2.776E+02
alphaass,1.414E+00,2.253E+01,6.079E+02,1.598E+00,1.752E+01,6.611E+02,1.829E+00,1.361E+01,7.102E+02,2.139E+00,1.044E+01,7.555E+02,2.621E+00,7.718E+00,7.972E+02
alphadiss,2.262E+00,9.569E+00,7.687E+02,1.732E+00,1.501E+01,6.917E+02,1.401E+00,2.300E+01,6.033E+02,1.159E+00,3.599E+01,5.013E+02,9.716E-01,6.057E+01,3.795E+02
phi0,1.117E+00,4.735E+01,3.504E+02,1.289E+00,2.901E+01,5.105E+02,1.506E+00,1.918E+01,6.829E+02,1.802E+00,1.300E+01,8.755E+02,2.266E+00,8.655E+00,1.093E+03
f1,1.402E+00,2.295E+01,6.038E+02,1.402E+00,2.295E+01,6.038E+02,1.403E+00,2.294E+01,6.038E+02,1.412E+00,2.285E+01,6.039E+02,1.473E+00,2.226E+01,6.043E+02
f2,1.396E+00,2.302E+01,6.037E+02,1.396E+00,2.302E+01,6.037E+02,1.396E+00,2.302E+01,6.037E+02,1.396E+00,2.301E+01,6.037E+02,1.397E+00,2.300E+01,6.038E+02
f3,1.408E+00,2.289E+01,6.038E+02,1.426E+00,2.271E+01,6.040E+02,1.473E+00,2.225E+01,6.043E+02,1.602E+00,2.112E+01,6.051E+02,2.029E+00,1.820E+01,6.070E+02
f12,1.402E+00,2.295E+01,6.038E+02,1.402E+00,2.295E+01,6.038E+02,1.402E+00,2.295E+01,6.038E+02,1.402E+00,2.295E+01,6.038E+02,1.402E+00,2.295E+01,6.038E+02
f13,1.327E+00,5.034E+01,3.327E+02,1.370E+00,2.999E+01,4.973E+02,1.434E+00,1.864E+01,6.978E+02,1.538E+00,1.156E+01,9.531E+02,1.739E+00,6.891E+00,1.284E+03
f23,1.318E+00,5.945E+01,2.900E+02,1.349E+00,3.711E+01,4.234E+02,1.400E+00,2.328E+01,5.978E+02,1.488E+00,1.412E+01,8.395E+02,1.666E+00,8.018E+00,1.183E+03
f123,1.402E+00,2.295E+01,6.038E+02,1.402E+00,2.295E+01,6.038E+02,1.402E+00,2.295E+01,6.038E+02,1.402E+00,2.295E+01,6.040E+02,1.402E+00,2.295E+01,6.050E+02
kb1,1.276E+00,1.030E+02,4.369E+02,1.307E+00,5.786E+01,5.178E+02,1.358E+00,3.229E+01,5.771E+02,1.448E+00,1.740E+01,6.219E+02,1.637E+00,8.813E+00,6.553E+02
kb2,1.394E+00,2.427E+01,5.885E+02,1.442E+00,1.805E+01,6.701E+02,1.511E+00,1.311E+01,7.578E+02,1.622E+00,9.223E+00,8.507E+02,1.825E+00,6.144E+00,9.472E+02
kb3,1.251E+01,4.983E+01,5.593E+02,7.482E+00,2.723E+01,5.946E+02,3.088E+00,2.357E+01,6.023E+02,1.165E+00,2.289E+01,6.040E+02,4.326E-01,2.275E+01,6.043E+02
