,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.656E-01,2.141E+01,2.884E+02,3.448E-01,1.312E+01,6.013E+02,4.529E-01,8.792E+00,1.141E+03,6.092E-01,6.035E+00,2.071E+03,8.670E-01,4.026E+00,3.661E+03
gammam,8.558E-01,4.102E+00,2.867E+03,6.047E-01,6.109E+00,1.827E+03,4.507E-01,8.866E+00,1.084E+03,3.438E-01,1.318E+01,5.961E+02,2.652E-01,2.141E+01,2.927E+02
gammamRNA,8.662E-01,4.030E+00,3.657E+03,6.087E-01,6.041E+00,2.068E+03,4.525E-01,8.802E+00,1.138E+03,3.445E-01,1.314E+01,5.999E+02,2.654E-01,2.146E+01,2.874E+02
gammad,3.406E-01,1.334E+01,6.035E+02,3.403E-01,1.346E+01,5.547E+02,3.396E-01,1.374E+01,4.656E+02,3.378E-01,1.448E+01,3.365E+02,3.337E-01,1.662E+01,1.961E+02
alphaass,2.642E-01,2.159E+01,2.893E+02,3.431E-01,1.322E+01,5.932E+02,4.506E-01,8.868E+00,1.083E+03,6.059E-01,6.095E+00,1.832E+03,8.603E-01,4.078E+00,2.882E+03
alphadiss,8.627E-01,4.066E+00,2.891E+03,6.074E-01,6.076E+00,1.839E+03,4.518E-01,8.838E+00,1.089E+03,3.440E-01,1.317E+01,5.970E+02,2.649E-01,2.146E+01,2.917E+02
phi0,2.379E-01,2.849E+01,1.952E+02,2.737E-01,2.005E+01,3.167E+02,3.154E-01,1.525E+01,4.760E+02,3.644E-01,1.202E+01,6.899E+02,4.226E-01,9.669E+00,9.783E+02
f1,2.900E-01,1.368E+01,5.822E+02,2.972E-01,1.363E+01,5.822E+02,3.185E-01,1.351E+01,5.822E+02,3.911E-01,1.315E+01,5.822E+02,7.474E-01,1.207E+01,5.822E+02
f2,3.405E-01,1.339E+01,5.822E+02,3.405E-01,1.339E+01,5.822E+02,3.405E-01,1.339E+01,5.822E+02,3.405E-01,1.339E+01,5.822E+02,3.409E-01,1.339E+01,5.822E+02
f3,3.405E-01,1.339E+01,5.822E+02,3.407E-01,1.339E+01,5.822E+02,3.418E-01,1.338E+01,5.822E+02,3.499E-01,1.334E+01,5.822E+02,4.127E-01,1.306E+01,5.822E+02
f12,3.405E-01,1.339E+01,5.822E+02,3.405E-01,1.339E+01,5.822E+02,3.405E-01,1.338E+01,5.822E+02,3.407E-01,1.334E+01,5.823E+02,3.421E-01,1.307E+01,5.827E+02
f13,3.328E-01,1.503E+01,5.794E+02,3.332E-01,1.494E+01,5.795E+02,3.348E-01,1.458E+01,5.801E+02,3.410E-01,1.329E+01,5.824E+02,3.676E-01,8.976E+00,5.904E+02
f23,3.405E-01,1.339E+01,5.822E+02,3.405E-01,1.339E+01,5.822E+02,3.405E-01,1.339E+01,5.822E+02,3.405E-01,1.339E+01,5.822E+02,3.405E-01,1.339E+01,5.822E+02
f123,3.404E-01,1.420E+01,5.261E+02,3.419E-01,7.628E+00,1.672E+03,3.447E-01,4.610E+00,4.741E+03,3.498E-01,2.916E+00,1.258E+04,3.598E-01,1.872E+00,3.142E+04
kb1,7.786E+00,2.808E+01,5.806E+02,5.055E+00,1.562E+01,5.820E+02,2.028E+00,1.368E+01,5.822E+02,6.920E-01,1.342E+01,5.822E+02,2.304E-01,1.338E+01,5.822E+02
kb2,3.396E-01,2.528E+01,5.134E+02,3.411E-01,1.013E+01,6.051E+02,3.445E-01,4.945E+00,6.449E+02,3.524E-01,2.604E+00,6.629E+02,3.738E-01,1.383E+00,6.712E+02
kb3,3.399E-01,1.536E+01,5.815E+02,3.429E-01,9.471E+00,5.833E+02,3.499E-01,5.941E+00,5.841E+02,3.671E-01,3.743E+00,5.844E+02,4.166E-01,2.280E+00,5.846E+02
