,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.903E+00,8.106E+01,6.036E+02,3.247E+00,5.099E+01,8.445E+02,3.681E+00,3.470E+01,1.088E+03,4.269E+00,2.430E+01,1.343E+03,5.188E+00,1.681E+01,1.615E+03
gammam,5.824E+00,2.185E+01,8.051E+02,4.513E+00,3.294E+01,7.542E+02,3.681E+00,4.851E+01,6.915E+02,3.071E+00,7.265E+01,6.124E+02,2.592E+00,1.157E+02,5.055E+02
gammamRNA,5.310E+00,1.618E+01,1.642E+03,4.321E+00,2.368E+01,1.362E+03,3.706E+00,3.408E+01,1.100E+03,3.257E+00,5.044E+01,8.508E+02,2.904E+00,8.091E+01,6.044E+02
gammad,4.056E+00,1.440E+01,6.499E+03,3.819E+00,1.693E+01,4.587E+03,3.569E+00,2.108E+01,3.106E+03,3.309E+00,2.887E+01,1.961E+03,3.042E+00,4.771E+01,1.071E+03
alphaass,2.600E+00,1.145E+02,5.079E+02,3.075E+00,7.243E+01,6.130E+02,3.678E+00,4.858E+01,6.912E+02,4.498E+00,3.314E+01,7.533E+02,5.778E+00,2.211E+01,8.039E+02
alphadiss,5.892E+00,2.149E+01,8.069E+02,4.590E+00,3.199E+01,7.584E+02,3.743E+00,4.689E+01,6.975E+02,3.114E+00,7.027E+01,6.194E+02,2.617E+00,1.123E+02,5.128E+02
phi0,2.883E+00,8.394E+01,5.877E+02,3.231E+00,5.190E+01,8.343E+02,3.671E+00,3.497E+01,1.083E+03,4.270E+00,2.429E+01,1.343E+03,5.215E+00,1.666E+01,1.621E+03
f1,2.866E+00,8.653E+01,5.740E+02,2.866E+00,8.653E+01,5.740E+02,2.866E+00,8.653E+01,5.740E+02,2.868E+00,8.653E+01,5.740E+02,2.878E+00,8.652E+01,5.740E+02
f2,2.816E+00,8.657E+01,5.740E+02,2.897E+00,8.651E+01,5.740E+02,3.217E+00,8.626E+01,5.741E+02,4.512E+00,8.527E+01,5.742E+02,9.700E+00,8.110E+01,5.746E+02
f3,1.089E+00,8.817E+01,5.738E+02,1.101E+00,8.816E+01,5.739E+02,1.172E+00,8.806E+01,5.739E+02,1.671E+00,8.753E+01,5.739E+02,5.732E+00,8.432E+01,5.743E+02
