,log10_var,log10_left_bound,log10_right_bound
beta,0.7535830588929066,0.3314028438087402,1.6002053385796116
gammam,-2.0127807700919953,-3.0,-1.5056543651274108
gammamRNA,-0.48017200622428124,-1.3217551838329686,-0.06098266852404535
gammad,-2.258060922270801,-3.3010299956639813,-1.3784011367767643
alphaass,-0.30016227413275426,-1.3194009105414346,0.0
alphadiss,2.507855871695831,0.407447944061825,3.0
phi0,-1.9746941347352298,-2.0,-1.1293464851180892
f1,-2.7644715530924513,-3.0,0.42269935888833887
f2,-1.8794260687941502,-3.0,2.0
f3,-2.258060922270801,-3.0,2.0
f12,-1.1272611725273312,-3.0,2.0
f13,-1.2132485778544388,-3.0,2.0
f23,0.5092025223311029,-3.0,2.0
f123,1.8169038393756602,1.3982471580236742,2.0
kb1,1.6532125137753437,-2.7409832878074267,2.0
kb2,-1.0777937225609837,-2.470642411877146,1.6182814426120655
kb3,-2.4989407377822483,-3.0,-0.37688177650409804
ku1,1.173186268412274,-2.0,3.0
ku2,2.4742162640762553,-2.0,3.0
ku3,1.1038037209559568,-1.0209681622375253,2.003756251830376
bcoop12,0.5599066250361125,-0.8394304823262627,1.3010299956639813
bcoop23,1.1903316981702914,0.3095964118734099,1.3010299956639813
bcoop13,-0.1290111862394247,-1.0309162856794156,1.3010299956639813
bcoop123,0.5587085705331657,-0.32394078803305837,1.3010299956639813
ucoop12,-1.1354889189416082,-1.3010299956639813,0.2588471005494811
ucoop23,0.561101383649056,-1.3010299956639813,1.3010299956639813
ucoop13,-0.6989700043360187,-1.3010299956639813,0.20337374566398125
ucoop123,-0.5391021572434522,-1.3010299956639813,0.3414298299876439
