,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.313E-01,4.408E+01,2.632E+02,2.998E-01,3.138E+01,3.969E+02,3.886E-01,2.401E+01,5.550E+02,5.041E-01,1.898E+01,7.464E+02,6.557E-01,1.524E+01,9.795E+02
gammam,1.476E+00,8.203E+00,1.374E+03,9.189E-01,1.188E+01,1.080E+03,5.942E-01,1.672E+01,8.008E+02,3.878E-01,2.408E+01,5.498E+02,2.535E-01,3.775E+01,3.327E+02
gammamRNA,1.477E+00,7.991E+00,1.960E+03,9.239E-01,1.160E+01,1.350E+03,6.028E-01,1.633E+01,9.003E+02,3.981E-01,2.346E+01,5.712E+02,2.636E-01,3.665E+01,3.282E+02
gammad,3.786E-01,2.307E+01,8.641E+02,3.784E-01,2.316E+01,8.367E+02,3.779E-01,2.337E+01,7.774E+02,3.767E-01,2.390E+01,6.643E+02,3.738E-01,2.529E+01,4.897E+02
alphaass,2.551E-01,3.745E+01,3.357E+02,3.912E-01,2.389E+01,5.545E+02,6.007E-01,1.658E+01,8.076E+02,9.317E-01,1.175E+01,1.088E+03,1.504E+00,8.080E+00,1.384E+03
alphadiss,1.492E+00,8.133E+00,1.380E+03,9.271E-01,1.180E+01,1.085E+03,5.989E-01,1.662E+01,8.057E+02,3.907E-01,2.392E+01,5.538E+02,2.551E-01,3.743E+01,3.359E+02
phi0,2.635E-01,3.667E+01,3.279E+02,3.975E-01,2.349E+01,5.703E+02,6.015E-01,1.636E+01,8.983E+02,9.211E-01,1.163E+01,1.346E+03,1.470E+00,8.021E+00,1.954E+03
f1,3.738E-01,2.498E+01,5.307E+02,3.738E-01,2.498E+01,5.307E+02,3.739E-01,2.498E+01,5.307E+02,3.741E-01,2.495E+01,5.308E+02,3.753E-01,2.477E+01,5.309E+02
f2,3.747E-01,2.486E+01,5.308E+02,3.750E-01,2.481E+01,5.309E+02,3.766E-01,2.458E+01,5.310E+02,3.841E-01,2.354E+01,5.317E+02,4.238E-01,1.884E+01,5.349E+02
f3,3.675E-01,2.594E+01,5.301E+02,3.675E-01,2.594E+01,5.301E+02,3.676E-01,2.592E+01,5.301E+02,3.684E-01,2.579E+01,5.302E+02,3.741E-01,2.494E+01,5.308E+02
f12,3.746E-01,2.487E+01,5.308E+02,3.746E-01,2.487E+01,5.308E+02,3.746E-01,2.487E+01,5.308E+02,3.746E-01,2.487E+01,5.308E+02,3.746E-01,2.486E+01,5.310E+02
f13,3.746E-01,2.487E+01,5.308E+02,3.746E-01,2.487E+01,5.308E+02,3.746E-01,2.487E+01,5.309E+02,3.746E-01,2.485E+01,5.311E+02,3.746E-01,2.473E+01,5.328E+02
f23,3.735E-01,4.473E+01,3.531E+02,3.744E-01,2.756E+01,4.953E+02,3.754E-01,1.903E+01,6.341E+02,3.768E-01,1.391E+01,7.784E+02,3.785E-01,1.051E+01,9.326E+02
f123,3.746E-01,2.758E+01,1.871E+02,3.746E-01,2.757E+01,1.872E+02,3.746E-01,2.756E+01,1.879E+02,3.746E-01,2.744E+01,1.933E+02,3.746E-01,2.672E+01,2.368E+02
kb1,3.741E-01,2.648E+01,3.951E+02,3.745E-01,2.515E+01,5.110E+02,3.765E-01,2.134E+01,6.586E+02,3.854E-01,1.491E+01,7.164E+02,4.315E-01,8.397E+00,7.310E+02
kb2,3.870E-01,5.123E+01,5.019E+02,3.706E-01,2.249E+01,5.328E+02,3.140E-01,1.355E+01,5.390E+02,2.044E-01,1.099E+01,5.403E+02,1.011E-01,1.039E+01,5.406E+02
kb3,3.710E-01,4.801E+01,4.810E+02,3.766E-01,1.967E+01,5.444E+02,3.874E-01,9.548E+00,5.753E+02,4.091E-01,4.959E+00,5.917E+02,4.604E-01,2.540E+00,6.006E+02
ku1,4.356E-01,8.169E+00,7.313E+02,3.869E-01,1.435E+01,7.185E+02,3.770E-01,2.064E+01,6.704E+02,3.747E-01,2.473E+01,5.399E+02,3.741E-01,2.632E+01,4.105E+02
ku2,1.665E-01,1.069E+01,5.404E+02,2.675E-01,1.194E+01,5.399E+02,3.440E-01,1.596E+01,5.376E+02,3.775E-01,2.724E+01,5.287E+02,3.878E-01,5.857E+01,4.925E+02
