,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.379E-02,6.520E+01,6.501E+02,3.609E-02,3.177E+01,9.534E+02,5.765E-02,1.644E+01,1.278E+03,9.885E-02,8.440E+00,1.641E+03,1.922E-01,3.988E+00,2.056E+03
gammam,1.996E-01,4.252E+00,1.395E+03,1.011E-01,9.021E+00,1.236E+03,5.817E-02,1.753E+01,1.055E+03,3.598E-02,3.365E+01,8.528E+02,2.348E-02,6.794E+01,6.253E+02
gammamRNA,1.917E-01,3.999E+00,2.055E+03,9.876E-02,8.449E+00,1.641E+03,5.765E-02,1.643E+01,1.278E+03,3.612E-02,3.173E+01,9.540E+02,2.382E-02,6.501E+01,6.512E+02
gammad,2.149E-02,6.645E+01,7.980E+02,2.148E-02,6.836E+01,7.556E+02,2.147E-02,7.191E+01,6.902E+02,2.145E-02,7.895E+01,5.937E+02,2.142E-02,9.525E+01,4.568E+02
alphaass,2.333E-02,6.876E+01,6.214E+02,3.578E-02,3.393E+01,8.502E+02,5.790E-02,1.764E+01,1.053E+03,1.007E-01,9.057E+00,1.235E+03,1.992E-01,4.261E+00,1.395E+03
alphadiss,2.003E-01,4.236E+00,1.396E+03,1.013E-01,9.003E+00,1.236E+03,5.817E-02,1.753E+01,1.055E+03,3.592E-02,3.374E+01,8.520E+02,2.340E-02,6.837E+01,6.233E+02
phi0,1.746E-02,1.475E+02,3.720E+02,1.865E-02,1.169E+02,4.439E+02,1.994E-02,9.691E+01,5.062E+02,2.135E-02,8.213E+01,5.642E+02,2.289E-02,7.055E+01,6.201E+02
f1,8.246E-03,8.387E+01,5.661E+02,8.997E-03,8.361E+01,5.663E+02,1.240E-02,8.271E+01,5.669E+02,4.141E-02,7.967E+01,5.688E+02,4.560E-01,6.923E+01,5.752E+02
f2,2.144E-02,8.134E+01,5.677E+02,2.144E-02,8.134E+01,5.677E+02,2.144E-02,8.134E+01,5.677E+02,2.145E-02,8.134E+01,5.677E+02,2.145E-02,8.134E+01,5.677E+02
f3,2.142E-02,8.134E+01,5.677E+02,2.142E-02,8.134E+01,5.677E+02,2.142E-02,8.134E+01,5.677E+02,2.143E-02,8.134E+01,5.677E+02,2.146E-02,8.133E+01,5.677E+02
