,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.111E-01,5.984E+01,8.805E+02,3.147E-01,3.094E+01,1.584E+03,4.618E-01,1.762E+01,2.582E+03,6.771E-01,1.043E+01,4.010E+03,1.031E+00,6.094E+00,6.040E+03
gammam,1.040E+00,6.351E+00,2.820E+03,6.821E-01,1.087E+01,2.329E+03,4.632E-01,1.840E+01,1.812E+03,3.136E-01,3.235E+01,1.297E+03,2.085E-01,6.254E+01,8.096E+02
gammamRNA,1.017E+00,6.196E+00,5.971E+03,6.716E-01,1.054E+01,3.975E+03,4.596E-01,1.774E+01,2.568E+03,3.142E-01,3.102E+01,1.581E+03,2.115E-01,5.966E+01,8.829E+02
gammad,1.691E-01,7.704E+01,1.027E+03,1.691E-01,7.737E+01,1.011E+03,1.691E-01,7.821E+01,9.734E+02,1.690E-01,8.030E+01,8.917E+02,1.687E-01,8.596E+01,7.338E+02
alphaass,1.812E-01,8.161E+01,6.542E+02,2.407E-01,4.892E+01,9.744E+02,3.164E-01,3.192E+01,1.308E+03,4.124E-01,2.168E+01,1.656E+03,5.353E-01,1.506E+01,2.008E+03
alphadiss,1.037E+00,6.367E+00,2.818E+03,6.814E-01,1.088E+01,2.328E+03,4.629E-01,1.842E+01,1.811E+03,3.135E-01,3.237E+01,1.297E+03,2.085E-01,6.257E+01,8.093E+02
phi0,2.078E-01,6.164E+01,8.572E+02,3.097E-01,3.171E+01,1.551E+03,4.543E-01,1.804E+01,2.532E+03,6.652E-01,1.068E+01,3.934E+03,1.009E+00,6.261E+00,5.927E+03
f1,1.683E-01,9.569E+01,5.726E+02,1.688E-01,9.555E+01,5.726E+02,1.709E-01,9.499E+01,5.729E+02,1.805E-01,9.265E+01,5.739E+02,2.383E-01,8.262E+01,5.780E+02
f2,1.683E-01,9.569E+01,5.726E+02,1.683E-01,9.568E+01,5.726E+02,1.684E-01,9.566E+01,5.726E+02,1.689E-01,9.552E+01,5.727E+02,1.727E-01,9.454E+01,5.731E+02
f3,1.683E-01,9.569E+01,5.726E+02,1.683E-01,9.569E+01,5.726E+02,1.683E-01,9.569E+01,5.726E+02,1.684E-01,9.565E+01,5.726E+02,1.692E-01,9.544E+01,5.727E+02
f12,1.680E-01,1.616E+02,4.402E+02,1.682E-01,1.201E+02,5.158E+02,1.683E-01,9.298E+01,5.797E+02,1.685E-01,7.354E+01,6.383E+02,1.687E-01,5.900E+01,6.942E+02
f13,1.683E-01,9.568E+01,5.726E+02,1.683E-01,9.562E+01,5.728E+02,1.683E-01,9.520E+01,5.739E+02,1.683E-01,9.242E+01,5.812E+02,1.685E-01,7.662E+01,6.280E+02
f23,1.683E-01,9.570E+01,5.725E+02,1.683E-01,9.569E+01,5.726E+02,1.683E-01,9.563E+01,5.727E+02,1.683E-01,9.520E+01,5.738E+02,1.683E-01,9.234E+01,5.814E+02
f123,1.683E-01,1.311E+02,2.945E+02,1.683E-01,1.144E+02,3.786E+02,1.683E-01,1.033E+02,4.733E+02,1.683E-01,9.490E+01,5.851E+02,1.683E-01,8.805E+01,7.183E+02
kb1,1.741E-01,9.787E+01,5.641E+02,1.130E-01,8.820E+01,6.029E+02,5.500E-02,8.649E+01,6.101E+02,2.237E-02,8.616E+01,6.115E+02,8.306E-03,8.610E+01,6.117E+02
