,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.119E-01,2.087E+01,2.472E+02,2.025E-01,1.284E+01,5.229E+02,3.387E-01,8.541E+00,1.011E+03,5.397E-01,5.821E+00,1.865E+03,8.536E-01,3.906E+00,3.339E+03
gammam,9.143E-01,4.195E+00,9.286E+02,5.834E-01,5.991E+00,8.403E+02,3.542E-01,8.669E+00,7.036E+02,1.975E-01,1.307E+01,5.140E+02,9.749E-02,2.159E+01,2.957E+02
gammamRNA,8.465E-01,3.935E+00,3.305E+03,5.369E-01,5.846E+00,1.853E+03,3.379E-01,8.557E+00,1.008E+03,2.026E-01,1.284E+01,5.234E+02,1.124E-01,2.078E+01,2.489E+02
gammad,2.058E-01,1.164E+01,1.321E+03,2.048E-01,1.194E+01,9.359E+02,2.028E-01,1.260E+01,5.952E+02,1.988E-01,1.409E+01,3.412E+02,1.911E-01,1.800E+01,1.728E+02
alphaass,6.105E-02,3.217E+01,1.779E+02,8.819E-02,2.332E+01,2.685E+02,1.236E-01,1.814E+01,3.644E+02,1.683E-01,1.460E+01,4.616E+02,2.235E-01,1.200E+01,5.550E+02
alphadiss,1.086E+00,3.630E+00,9.526E+02,7.387E-01,4.985E+00,8.912E+02,4.937E-01,6.796E+00,7.986E+02,3.147E-01,9.434E+00,6.667E+02,1.870E-01,1.357E+01,4.960E+02
phi0,2.726E-01,1.016E+01,7.633E+02,3.817E-01,7.755E+00,1.182E+03,5.241E-01,5.966E+00,1.795E+03,7.151E-01,4.569E+00,2.686E+03,9.961E-01,3.396E+00,3.975E+03
f1,2.023E-01,1.286E+01,5.216E+02,2.038E-01,1.285E+01,5.216E+02,2.092E-01,1.279E+01,5.216E+02,2.319E-01,1.257E+01,5.216E+02,3.712E-01,1.170E+01,5.216E+02
f2,2.021E-01,1.286E+01,5.216E+02,2.021E-01,1.286E+01,5.216E+02,2.021E-01,1.286E+01,5.216E+02,2.021E-01,1.286E+01,5.216E+02,2.023E-01,1.286E+01,5.216E+02
f3,2.021E-01,1.286E+01,5.216E+02,2.021E-01,1.286E+01,5.216E+02,2.021E-01,1.286E+01,5.216E+02,2.021E-01,1.286E+01,5.216E+02,2.022E-01,1.286E+01,5.216E+02
f12,2.020E-01,1.288E+01,5.216E+02,2.021E-01,1.287E+01,5.216E+02,2.022E-01,1.280E+01,5.217E+02,2.029E-01,1.230E+01,5.225E+02,2.081E-01,9.223E+00,5.279E+02
f13,2.021E-01,1.287E+01,5.216E+02,2.021E-01,1.286E+01,5.216E+02,2.021E-01,1.286E+01,5.216E+02,2.021E-01,1.283E+01,5.217E+02,2.024E-01,1.260E+01,5.220E+02
f23,2.021E-01,1.286E+01,5.216E+02,2.021E-01,1.286E+01,5.216E+02,2.021E-01,1.286E+01,5.216E+02,2.021E-01,1.286E+01,5.216E+02,2.021E-01,1.286E+01,5.216E+02
f123,2.019E-01,2.908E+01,1.547E+02,2.020E-01,2.126E+01,2.402E+02,2.020E-01,1.658E+01,3.495E+02,2.021E-01,1.333E+01,4.924E+02,2.021E-01,1.092E+01,6.801E+02
kb1,5.102E-01,9.906E+01,5.080E+02,5.082E-01,4.435E+01,5.195E+02,4.968E-01,2.314E+01,5.213E+02,4.417E-01,1.533E+01,5.216E+02,2.967E-01,1.318E+01,5.216E+02
