,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.056E+00,9.013E+01,3.961E+02,2.469E+00,5.882E+01,5.107E+02,2.996E+00,4.029E+01,6.198E+02,3.716E+00,2.784E+01,7.305E+02,4.854E+00,1.864E+01,8.461E+02
gammam,4.847E+00,1.902E+01,7.968E+02,3.689E+00,2.852E+01,7.042E+02,2.957E+00,4.140E+01,6.093E+02,2.421E+00,6.052E+01,5.105E+02,2.002E+00,9.264E+01,4.019E+02
gammamRNA,4.818E+00,1.883E+01,8.433E+02,3.699E+00,2.804E+01,7.283E+02,2.987E+00,4.053E+01,6.181E+02,2.464E+00,5.909E+01,5.094E+02,2.054E+00,9.047E+01,3.951E+02
gammad,2.820E+00,4.604E+01,5.640E+02,2.792E+00,4.901E+01,5.174E+02,2.753E+00,5.370E+01,4.610E+02,2.702E+00,6.167E+01,3.933E+02,2.635E+00,7.738E+01,3.104E+02
alphaass,1.992E+00,9.381E+01,3.988E+02,2.406E+00,6.130E+01,5.071E+02,2.933E+00,4.200E+01,6.055E+02,3.649E+00,2.901E+01,6.999E+02,4.767E+00,1.947E+01,7.920E+02
alphadiss,4.785E+00,1.937E+01,7.931E+02,3.660E+00,2.887E+01,7.011E+02,2.939E+00,4.185E+01,6.064E+02,2.407E+00,6.123E+01,5.074E+02,1.990E+00,9.408E+01,3.981E+02
phi0,2.056E+00,9.017E+01,3.960E+02,2.460E+00,5.929E+01,5.085E+02,2.973E+00,4.089E+01,6.155E+02,3.666E+00,2.846E+01,7.239E+02,4.738E+00,1.929E+01,8.369E+02
f1,2.834E+00,4.468E+01,5.894E+02,2.834E+00,4.468E+01,5.894E+02,2.834E+00,4.468E+01,5.894E+02,2.834E+00,4.468E+01,5.894E+02,2.835E+00,4.468E+01,5.894E+02
f2,2.823E+00,4.479E+01,5.894E+02,2.847E+00,4.454E+01,5.895E+02,2.915E+00,4.385E+01,5.899E+02,3.116E+00,4.193E+01,5.908E+02,3.832E+00,3.648E+01,5.934E+02
f3,2.834E+00,4.468E+01,5.894E+02,2.835E+00,4.467E+01,5.895E+02,2.841E+00,4.460E+01,5.895E+02,2.882E+00,4.418E+01,5.897E+02,3.183E+00,4.134E+01,5.911E+02
f12,2.788E+00,5.395E+01,5.343E+02,2.789E+00,5.392E+01,5.344E+02,2.789E+00,5.376E+01,5.353E+02,2.794E+00,5.268E+01,5.411E+02,2.826E+00,4.618E+01,5.796E+02
f13,2.835E+00,4.467E+01,5.895E+02,2.835E+00,4.467E+01,5.895E+02,2.835E+00,4.467E+01,5.895E+02,2.835E+00,4.467E+01,5.895E+02,2.835E+00,4.467E+01,5.895E+02
f23,2.705E+00,8.621E+01,4.064E+02,2.784E+00,5.508E+01,5.283E+02,2.891E+00,3.691E+01,6.475E+02,3.045E+00,2.509E+01,7.714E+02,3.285E+00,1.697E+01,9.037E+02
f123,2.835E+00,4.467E+01,5.895E+02,2.835E+00,4.465E+01,5.915E+02,2.835E+00,4.449E+01,6.056E+02,2.835E+00,4.348E+01,7.134E+02,2.838E+00,3.820E+01,2.167E+03
kb1,2.813E+00,4.763E+01,8.692E+02,2.837E+00,4.437E+01,5.720E+02,2.888E+00,3.849E+01,3.807E+02,3.003E+00,2.921E+01,2.660E+02,3.301E+00,1.773E+01,2.036E+02
kb2,6.239E+00,5.256E+01,5.839E+02,2.271E+00,4.399E+01,5.899E+02,6.963E-01,4.274E+01,5.908E+02,2.037E-01,4.255E+01,5.909E+02,5.912E-02,4.253E+01,5.909E+02
kb3,2.662E+00,1.126E+02,4.835E+02,2.749E+00,6.429E+01,5.553E+02,2.880E+00,3.839E+01,6.015E+02,3.089E+00,2.312E+01,6.339E+02,3.488E+00,1.356E+01,6.577E+02
