,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,7.141E-02,3.180E+01,4.191E+02,9.509E-02,1.739E+01,7.294E+02,1.310E-01,1.018E+01,1.156E+03,1.906E-01,5.956E+00,1.753E+03,3.088E-01,3.243E+00,2.589E+03
gammam,3.008E-01,3.357E+00,2.390E+03,1.865E-01,6.147E+00,1.656E+03,1.284E-01,1.052E+01,1.108E+03,9.320E-02,1.806E+01,7.028E+02,6.998E-02,3.342E+01,4.016E+02
gammamRNA,3.016E-01,3.336E+00,2.549E+03,1.874E-01,6.092E+00,1.724E+03,1.292E-01,1.040E+01,1.136E+03,9.394E-02,1.778E+01,7.150E+02,7.063E-02,3.269E+01,4.084E+02
gammad,8.288E-02,2.270E+01,5.752E+02,8.285E-02,2.299E+01,5.434E+02,8.278E-02,2.367E+01,4.835E+02,8.263E-02,2.531E+01,3.851E+02,8.229E-02,2.999E+01,2.513E+02
alphaass,7.006E-02,3.333E+01,4.026E+02,9.335E-02,1.800E+01,7.046E+02,1.287E-01,1.049E+01,1.111E+03,1.871E-01,6.120E+00,1.661E+03,3.024E-01,3.336E+00,2.398E+03
alphadiss,3.042E-01,3.312E+00,2.407E+03,1.879E-01,6.087E+00,1.667E+03,1.291E-01,1.044E+01,1.115E+03,9.359E-02,1.792E+01,7.075E+02,7.021E-02,3.315E+01,4.047E+02
phi0,7.105E-02,3.221E+01,4.142E+02,9.447E-02,1.760E+01,7.217E+02,1.299E-01,1.031E+01,1.144E+03,1.884E-01,6.048E+00,1.733E+03,3.034E-01,3.312E+00,2.559E+03
f1,3.448E-02,2.534E+01,5.702E+02,3.532E-02,2.525E+01,5.703E+02,3.831E-02,2.497E+01,5.706E+02,5.145E-02,2.404E+01,5.715E+02,1.661E-01,2.090E+01,5.744E+02
f2,8.284E-02,2.272E+01,5.727E+02,8.284E-02,2.272E+01,5.727E+02,8.285E-02,2.272E+01,5.727E+02,8.285E-02,2.272E+01,5.727E+02,8.290E-02,2.272E+01,5.727E+02
f3,8.286E-02,2.272E+01,5.727E+02,8.288E-02,2.272E+01,5.727E+02,8.298E-02,2.272E+01,5.727E+02,8.373E-02,2.269E+01,5.728E+02,8.898E-02,2.253E+01,5.729E+02
f12,8.224E-02,2.978E+01,4.424E+02,8.409E-02,1.528E+01,8.319E+02,8.660E-02,8.576E+00,1.414E+03,9.014E-02,4.959E+00,2.298E+03,9.533E-02,2.878E+00,3.641E+03
f13,8.238E-02,2.797E+01,4.698E+02,8.238E-02,2.796E+01,4.700E+02,8.239E-02,2.787E+01,4.714E+02,8.243E-02,2.731E+01,4.807E+02,8.274E-02,2.394E+01,5.450E+02
