,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.968E+00,1.126E+02,4.123E+02,5.697E+00,8.481E+01,5.016E+02,6.639E+00,6.560E+01,5.848E+02,7.933E+00,5.063E+01,6.660E+02,9.941E+00,3.782E+01,7.471E+02
gammam,1.040E+01,3.686E+01,7.156E+02,7.987E+00,5.101E+01,6.476E+02,6.522E+00,6.741E+01,5.766E+02,5.488E+00,8.850E+01,5.007E+02,4.705E+00,1.193E+02,4.153E+02
gammamRNA,1.058E+01,3.507E+01,7.653E+02,8.141E+00,4.889E+01,6.765E+02,6.679E+00,6.500E+01,5.877E+02,5.651E+00,8.608E+01,4.968E+02,4.872E+00,1.181E+02,3.978E+02
gammad,8.392E+00,3.430E+01,1.624E+03,8.171E+00,3.627E+01,1.458E+03,7.827E+00,3.991E+01,1.228E+03,7.326E+00,4.709E+01,9.402E+02,6.646E+00,6.380E+01,6.140E+02
alphaass,4.617E+00,1.246E+02,4.029E+02,5.376E+00,9.172E+01,4.905E+02,6.372E+00,6.975E+01,5.673E+02,7.769E+00,5.289E+01,6.389E+02,1.001E+01,3.856E+01,7.073E+02
alphadiss,9.939E+00,3.889E+01,7.057E+02,7.718E+00,5.336E+01,6.368E+02,6.326E+00,7.051E+01,5.643E+02,5.333E+00,9.307E+01,4.863E+02,4.574E+00,1.274E+02,3.965E+02
phi0,4.978E+00,1.120E+02,4.139E+02,5.780E+00,8.260E+01,5.101E+02,6.845E+00,6.260E+01,5.998E+02,8.376E+00,4.706E+01,6.877E+02,1.101E+01,3.345E+01,7.759E+02
f1,6.310E+00,6.780E+01,5.786E+02,6.311E+00,6.780E+01,5.786E+02,6.314E+00,6.778E+01,5.786E+02,6.336E+00,6.769E+01,5.786E+02,6.488E+00,6.705E+01,5.791E+02
f2,1.236E-01,1.452E+02,5.155E+02,1.264E-01,1.446E+02,5.160E+02,1.371E-01,1.428E+02,5.176E+02,1.869E-01,1.364E+02,5.233E+02,6.689E-01,1.153E+02,5.417E+02
f3,6.566E+00,6.673E+01,5.793E+02,6.567E+00,6.673E+01,5.793E+02,6.567E+00,6.673E+01,5.793E+02,6.570E+00,6.672E+01,5.793E+02,6.588E+00,6.664E+01,5.793E+02
f12,6.027E+00,1.034E+02,4.227E+02,6.460E+00,7.150E+01,5.532E+02,7.039E+00,5.190E+01,6.776E+02,7.876E+00,3.788E+01,8.029E+02,9.309E+00,2.670E+01,9.320E+02
f13,6.567E+00,6.673E+01,5.793E+02,6.567E+00,6.673E+01,5.793E+02,6.567E+00,6.673E+01,5.793E+02,6.567E+00,6.672E+01,5.793E+02,6.569E+00,6.664E+01,5.798E+02
f23,6.553E+00,6.730E+01,5.760E+02,6.555E+00,6.721E+01,5.766E+02,6.567E+00,6.670E+01,5.795E+02,6.632E+00,6.413E+01,5.945E+02,7.006E+00,5.268E+01,6.716E+02
f123,6.567E+00,6.673E+01,5.793E+02,6.567E+00,6.673E+01,5.793E+02,6.567E+00,6.672E+01,5.796E+02,6.567E+00,6.669E+01,5.815E+02,6.567E+00,6.643E+01,5.947E+02
kb1,5.830E+00,1.189E+02,4.183E+02,6.248E+00,8.170E+01,5.233E+02,6.803E+00,5.894E+01,6.128E+02,7.595E+00,4.279E+01,6.946E+02,8.899E+00,3.017E+01,7.712E+02
kb2,1.149E+01,5.409E+01,5.566E+02,8.647E+00,6.089E+01,5.678E+02,7.494E+00,6.403E+01,5.738E+02,6.956E+00,6.558E+01,5.769E+02,6.689E+00,6.636E+01,5.785E+02
kb3,6.765E+00,4.815E+01,1.801E+03,6.764E+00,4.823E+01,1.786E+03,6.759E+00,4.853E+01,1.729E+03,6.740E+00,4.975E+01,1.529E+03,6.667E+00,5.531E+01,9.987E+02
ku1,8.992E+00,2.959E+01,7.750E+02,7.682E+00,4.158E+01,7.015E+02,6.885E+00,5.666E+01,6.233E+02,6.326E+00,7.739E+01,5.384E+02,5.904E+00,1.096E+02,4.410E+02
ku2,6.413E+00,6.719E+01,5.802E+02,6.423E+00,6.716E+01,5.802E+02,6.469E+00,6.703E+01,5.799E+02,6.703E+00,6.633E+01,5.784E+02,7.984E+00,6.267E+01,5.711E+02
ku3,6.455E+00,9.479E+01,2.920E+02,6.493E+00,8.134E+01,3.796E+02,6.527E+00,7.345E+01,4.653E+02,6.558E+00,6.813E+01,5.510E+02,6.584E+00,6.427E+01,6.368E+02
bcoop12,5.887E+00,1.135E+02,4.310E+02,6.316E+00,7.819E+01,5.354E+02,6.894E+00,5.623E+01,6.255E+02,7.734E+00,4.053E+01,7.080E+02,9.180E+00,2.814E+01,7.854E+02
bcoop23,6.671E+00,5.482E+01,1.031E+03,6.642E+00,5.755E+01,8.756E+02,6.604E+00,6.174E+01,7.099E+02,6.554E+00,6.871E+01,5.401E+02,6.490E+00,8.245E+01,3.700E+02
bcoop13,6.567E+00,6.661E+01,5.976E+02,6.567E+00,6.669E+01,5.852E+02,6.566E+00,6.691E+01,5.549E+02,6.565E+00,6.754E+01,4.904E+02,6.562E+00,6.938E+01,3.816E+02
bcoop123,6.567E+00,6.661E+01,6.012E+02,6.567E+00,6.664E+01,5.959E+02,6.567E+00,6.671E+01,5.822E+02,6.567E+00,6.692E+01,5.491E+02,6.566E+00,6.748E+01,4.805E+02
ucoop12,8.969E+00,2.939E+01,7.773E+02,7.646E+00,4.172E+01,7.011E+02,6.850E+00,5.742E+01,6.199E+02,6.295E+00,7.937E+01,5.313E+02,5.878E+00,1.146E+02,4.284E+02
ucoop23,6.590E+00,6.340E+01,6.604E+02,6.680E+00,5.403E+01,1.087E+03,6.724E+00,5.069E+01,1.406E+03,6.744E+00,4.930E+01,1.600E+03,6.754E+00,4.868E+01,1.704E+03
ucoop13,6.565E+00,6.746E+01,4.976E+02,6.566E+00,6.689E+01,5.586E+02,6.567E+00,6.668E+01,5.868E+02,6.567E+00,6.660E+01,5.982E+02,6.567E+00,6.658E+01,6.026E+02
ucoop123,6.563E+00,7.395E+01,2.463E+02,6.565E+00,6.943E+01,3.562E+02,6.566E+00,6.780E+01,4.520E+02,6.566E+00,6.712E+01,5.212E+02,6.567E+00,6.683E+01,5.629E+02
