,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.341E+00,5.081E+01,2.374E+02,1.683E+00,3.738E+01,3.504E+02,2.156E+00,2.871E+01,4.887E+02,2.851E+00,2.209E+01,6.626E+02,3.999E+00,1.636E+01,8.829E+02
gammam,4.004E+00,1.676E+01,7.402E+02,2.801E+00,2.270E+01,6.077E+02,2.078E+00,2.962E+01,4.791E+02,1.592E+00,3.884E+01,3.584E+02,1.247E+00,5.346E+01,2.466E+02
gammamRNA,3.998E+00,1.636E+01,8.827E+02,2.838E+00,2.218E+01,6.597E+02,2.140E+00,2.892E+01,4.842E+02,1.666E+00,3.783E+01,3.451E+02,1.325E+00,5.187E+01,2.314E+02
gammad,2.295E+00,2.593E+01,6.804E+02,2.265E+00,2.703E+01,5.546E+02,2.217E+00,2.895E+01,4.265E+02,2.145E+00,3.251E+01,3.067E+02,2.040E+00,4.005E+01,2.003E+02
alphaass,1.246E+00,5.350E+01,2.464E+02,1.592E+00,3.884E+01,3.584E+02,2.079E+00,2.961E+01,4.793E+02,2.804E+00,2.268E+01,6.081E+02,4.012E+00,1.674E+01,7.408E+02
alphadiss,4.008E+00,1.675E+01,7.404E+02,2.806E+00,2.267E+01,6.083E+02,2.083E+00,2.956E+01,4.801E+02,1.596E+00,3.872E+01,3.597E+02,1.251E+00,5.319E+01,2.481E+02
phi0,1.324E+00,5.189E+01,2.313E+02,1.664E+00,3.786E+01,3.448E+02,2.137E+00,2.895E+01,4.835E+02,2.833E+00,2.221E+01,6.585E+02,3.986E+00,1.641E+01,8.808E+02
f1,1.530E+00,2.954E+01,5.145E+02,1.729E+00,2.891E+01,5.146E+02,2.099E+00,2.789E+01,5.147E+02,2.854E+00,2.618E+01,5.148E+02,4.627E+00,2.307E+01,5.150E+02
f2,1.971E+00,2.822E+01,5.147E+02,1.980E+00,2.820E+01,5.147E+02,2.015E+00,2.810E+01,5.147E+02,2.164E+00,2.772E+01,5.147E+02,2.901E+00,2.608E+01,5.148E+02
f3,1.668E+00,2.909E+01,5.146E+02,1.669E+00,2.909E+01,5.146E+02,1.674E+00,2.908E+01,5.146E+02,1.704E+00,2.898E+01,5.146E+02,1.931E+00,2.833E+01,5.146E+02
f12,2.223E+00,2.840E+01,5.133E+02,2.236E+00,2.798E+01,5.140E+02,2.271E+00,2.696E+01,5.156E+02,2.363E+00,2.454E+01,5.194E+02,2.645E+00,1.907E+01,5.284E+02
f13,2.249E+00,2.760E+01,5.146E+02,2.252E+00,2.750E+01,5.147E+02,2.265E+00,2.714E+01,5.153E+02,2.311E+00,2.585E+01,5.173E+02,2.511E+00,2.135E+01,5.246E+02
f23,2.198E+00,2.918E+01,5.121E+02,2.199E+00,2.916E+01,5.122E+02,2.203E+00,2.903E+01,5.124E+02,2.225E+00,2.831E+01,5.135E+02,2.362E+00,2.456E+01,5.194E+02
f123,2.237E+00,3.514E+01,3.549E+02,2.270E+00,2.249E+01,7.061E+02,2.325E+00,1.531E+01,1.297E+03,2.421E+00,1.055E+01,2.279E+03,2.618E+00,7.106E+00,3.882E+03
kb1,5.109E+00,2.171E+01,5.178E+02,3.362E+00,2.507E+01,5.161E+02,2.415E+00,2.714E+01,5.149E+02,1.827E+00,2.849E+01,5.141E+02,1.436E+00,2.939E+01,5.136E+02
kb2,1.951E+00,1.150E+02,4.425E+02,2.004E+00,6.738E+01,4.844E+02,2.102E+00,4.125E+01,5.051E+02,2.295E+00,2.529E+01,5.162E+02,2.737E+00,1.483E+01,5.223E+02
kb3,1.793E+00,9.121E+01,4.043E+02,1.895E+00,5.610E+01,4.638E+02,2.066E+00,3.656E+01,4.987E+02,2.370E+00,2.405E+01,5.206E+02,2.995E+00,1.520E+01,5.348E+02
ku1,6.919E-01,3.098E+01,5.125E+02,8.955E-01,3.058E+01,5.128E+02,1.260E+00,2.979E+01,5.133E+02,1.960E+00,2.818E+01,5.143E+02,3.541E+00,2.470E+01,5.163E+02
ku2,2.740E+00,1.479E+01,5.223E+02,2.297E+00,2.523E+01,5.162E+02,2.103E+00,4.115E+01,5.051E+02,2.004E+00,6.723E+01,4.845E+02,1.952E+00,1.147E+02,4.428E+02
ku3,2.991E+00,1.523E+01,5.347E+02,2.369E+00,2.407E+01,5.206E+02,2.066E+00,3.656E+01,4.987E+02,1.896E+00,5.604E+01,4.639E+02,1.793E+00,9.098E+01,4.047E+02
bcoop12,2.268E+00,2.394E+01,5.169E+02,2.311E+00,1.805E+01,5.203E+02,2.378E+00,1.350E+01,5.226E+02,2.493E+00,9.930E+00,5.243E+02,2.719E+00,7.025E+00,5.254E+02
bcoop23,2.168E+00,9.134E+01,3.978E+02,2.187E+00,5.697E+01,4.583E+02,2.216E+00,3.794E+01,4.945E+02,2.261E+00,2.593E+01,5.178E+02,2.334E+00,1.783E+01,5.331E+02
bcoop13,2.236E+00,3.382E+01,5.029E+02,2.269E+00,2.324E+01,5.226E+02,2.324E+00,1.609E+01,5.353E+02,2.422E+00,1.106E+01,5.437E+02,2.623E+00,7.363E+00,5.492E+02
bcoop123,2.200E+00,9.456E+01,3.896E+02,2.210E+00,6.070E+01,4.499E+02,2.224E+00,4.168E+01,4.867E+02,2.246E+00,2.950E+01,5.108E+02,2.280E+00,2.119E+01,5.270E+02
ucoop12,2.565E+00,8.670E+00,5.248E+02,2.365E+00,1.414E+01,5.223E+02,2.278E+00,2.216E+01,5.179E+02,2.233E+00,3.439E+01,5.103E+02,2.209E+00,5.370E+01,4.965E+02
ucoop23,2.626E+00,9.085E+00,5.483E+02,2.393E+00,1.460E+01,5.390E+02,2.283E+00,2.264E+01,5.240E+02,2.223E+00,3.512E+01,5.000E+02,2.188E+00,5.611E+01,4.599E+02
ucoop13,2.521E+00,8.735E+00,5.472E+02,2.341E+00,1.480E+01,5.376E+02,2.263E+00,2.451E+01,5.203E+02,2.224E+00,4.133E+01,4.887E+02,2.203E+00,7.479E+01,4.274E+02
