,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,5.337E+00,1.044E+02,4.879E+02,6.133E+00,7.326E+01,6.569E+02,7.125E+00,5.447E+01,8.266E+02,8.444E+00,4.111E+01,1.005E+03,1.046E+01,3.035E+01,1.196E+03
gammam,1.090E+01,3.305E+01,8.292E+02,8.594E+00,4.521E+01,7.570E+02,7.076E+00,6.034E+01,6.759E+02,5.932E+00,8.154E+01,5.833E+02,5.015E+00,1.160E+02,4.721E+02
gammamRNA,1.050E+01,3.018E+01,1.199E+03,8.434E+00,4.118E+01,1.004E+03,7.092E+00,5.493E+01,8.215E+02,6.086E+00,7.452E+01,6.480E+02,5.281E+00,1.078E+02,4.744E+02
gammad,6.287E+00,4.922E+01,1.751E+03,6.149E+00,5.382E+01,1.395E+03,5.986E+00,6.070E+01,1.075E+03,5.798E+00,7.186E+01,7.899E+02,5.583E+00,9.326E+01,5.308E+02
alphaass,5.440E+00,9.665E+01,5.296E+02,6.334E+00,7.250E+01,6.201E+02,7.439E+00,5.583E+01,6.988E+02,8.891E+00,4.313E+01,7.691E+02,1.106E+01,3.247E+01,8.327E+02
alphadiss,1.085E+01,3.326E+01,8.279E+02,8.557E+00,4.548E+01,7.554E+02,7.047E+00,6.074E+01,6.740E+02,5.907E+00,8.218E+01,5.808E+02,4.993E+00,1.173E+02,4.688E+02
phi0,5.277E+00,1.080E+02,4.734E+02,6.068E+00,7.501E+01,6.445E+02,7.052E+00,5.550E+01,8.152E+02,8.355E+00,4.179E+01,9.944E+02,1.033E+01,3.086E+01,1.186E+03
f1,5.589E+00,9.116E+01,5.482E+02,5.590E+00,9.116E+01,5.482E+02,5.597E+00,9.115E+01,5.482E+02,5.641E+00,9.110E+01,5.482E+02,5.947E+00,9.079E+01,5.482E+02
f2,2.224E-01,9.830E+01,5.470E+02,2.275E-01,9.826E+01,5.471E+02,2.552E-01,9.808E+01,5.471E+02,4.907E-01,9.718E+01,5.472E+02,4.167E+00,9.262E+01,5.479E+02
f3,5.599E+00,9.115E+01,5.482E+02,5.599E+00,9.115E+01,5.482E+02,5.599E+00,9.115E+01,5.482E+02,5.603E+00,9.114E+01,5.482E+02,5.625E+00,9.112E+01,5.482E+02
