,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.846E-01,4.715E+01,5.494E+02,2.869E-01,2.868E+01,9.706E+02,4.506E-01,1.897E+01,1.555E+03,7.241E-01,1.280E+01,2.368E+03,1.236E+00,8.286E+00,3.483E+03
gammam,1.199E+00,8.620E+00,2.647E+03,7.065E-01,1.321E+01,1.968E+03,4.399E-01,1.955E+01,1.385E+03,2.798E-01,2.957E+01,9.075E+02,1.798E-01,4.886E+01,5.283E+02
gammamRNA,1.222E+00,8.365E+00,3.459E+03,7.146E-01,1.294E+01,2.342E+03,4.435E-01,1.924E+01,1.531E+03,2.815E-01,2.922E+01,9.500E+02,1.806E-01,4.855E+01,5.314E+02
gammad,1.837E-01,4.620E+01,6.086E+02,1.835E-01,4.696E+01,5.705E+02,1.832E-01,4.848E+01,5.087E+02,1.827E-01,5.171E+01,4.171E+02,1.816E-01,5.967E+01,2.959E+02
alphaass,1.805E-01,4.859E+01,5.316E+02,2.817E-01,2.938E+01,9.138E+02,4.440E-01,1.940E+01,1.396E+03,7.152E-01,1.308E+01,1.984E+03,1.220E+00,8.496E+00,2.668E+03
alphadiss,1.217E+00,8.513E+00,2.665E+03,7.126E-01,1.312E+01,1.980E+03,4.417E-01,1.948E+01,1.390E+03,2.798E-01,2.958E+01,9.073E+02,1.790E-01,4.915E+01,5.250E+02
phi0,1.829E-01,4.776E+01,5.414E+02,2.832E-01,2.904E+01,9.565E+02,4.433E-01,1.924E+01,1.531E+03,7.093E-01,1.301E+01,2.328E+03,1.201E+00,8.485E+00,3.421E+03
f1,1.834E-01,4.756E+01,5.439E+02,1.834E-01,4.756E+01,5.439E+02,1.834E-01,4.755E+01,5.439E+02,1.835E-01,4.748E+01,5.440E+02,1.840E-01,4.701E+01,5.446E+02
f2,1.834E-01,4.756E+01,5.439E+02,1.834E-01,4.756E+01,5.439E+02,1.834E-01,4.755E+01,5.440E+02,1.835E-01,4.745E+01,5.441E+02,1.843E-01,4.679E+01,5.449E+02
f3,1.751E-01,5.574E+01,5.341E+02,1.752E-01,5.563E+01,5.343E+02,1.757E-01,5.506E+01,5.350E+02,1.786E-01,5.216E+01,5.384E+02,1.953E-01,3.793E+01,5.557E+02
f12,1.834E-01,4.757E+01,5.439E+02,1.834E-01,4.757E+01,5.439E+02,1.834E-01,4.757E+01,5.439E+02,1.834E-01,4.756E+01,5.439E+02,1.834E-01,4.756E+01,5.439E+02
f13,1.834E-01,4.840E+01,5.326E+02,1.834E-01,4.840E+01,5.327E+02,1.834E-01,4.839E+01,5.328E+02,1.834E-01,4.833E+01,5.336E+02,1.834E-01,4.793E+01,5.390E+02
f23,1.834E-01,7.517E+01,3.201E+02,1.834E-01,5.570E+01,4.508E+02,1.834E-01,4.440E+01,5.913E+02,1.835E-01,3.672E+01,7.485E+02,1.835E-01,3.108E+01,9.270E+02
f123,1.834E-01,4.758E+01,5.408E+02,1.834E-01,4.758E+01,5.408E+02,1.834E-01,4.758E+01,5.409E+02,1.834E-01,4.758E+01,5.413E+02,1.834E-01,4.756E+01,5.441E+02
kb1,1.835E-01,4.724E+01,5.715E+02,1.835E-01,4.726E+01,5.692E+02,1.834E-01,4.739E+01,5.582E+02,1.834E-01,4.801E+01,5.113E+02,1.830E-01,5.124E+01,3.666E+02
kb2,1.836E-01,2.560E+01,6.470E+02,1.844E-01,9.309E+00,7.648E+02,1.864E-01,4.194E+00,8.142E+02,1.912E-01,2.034E+00,8.356E+02,2.047E-01,9.792E-01,8.450E+02
kb3,1.804E-01,1.163E+02,4.859E+02,1.813E-01,7.059E+01,5.268E+02,1.834E-01,4.786E+01,5.437E+02,1.878E-01,3.542E+01,5.513E+02,1.979E-01,2.845E+01,5.548E+02
ku1,1.826E-01,5.666E+01,2.600E+02,1.831E-01,5.085E+01,3.786E+02,1.833E-01,4.874E+01,4.668E+02,1.834E-01,4.788E+01,5.203E+02,1.834E-01,4.751E+01,5.482E+02
ku2,2.049E-01,9.734E-01,8.450E+02,1.912E-01,2.022E+00,8.357E+02,1.864E-01,4.167E+00,8.144E+02,1.845E-01,9.235E+00,7.655E+02,1.836E-01,2.530E+01,6.487E+02
ku3,7.112E-01,2.066E+01,5.578E+02,6.537E-01,2.079E+01,5.577E+02,3.856E-01,2.167E+01,5.575E+02,2.041E-01,2.681E+01,5.555E+02,1.829E-01,5.065E+01,5.418E+02
bcoop12,1.834E-01,4.757E+01,5.321E+02,1.834E-01,4.759E+01,5.002E+02,1.834E-01,4.764E+01,4.377E+02,1.834E-01,4.778E+01,3.441E+02,1.834E-01,4.819E+01,2.404E+02
bcoop23,1.834E-01,5.644E+01,5.119E+02,1.836E-01,2.925E+01,6.268E+02,1.839E-01,1.748E+01,6.996E+02,1.843E-01,1.130E+01,7.481E+02,1.849E-01,7.674E+00,7.811E+02
bcoop13,1.834E-01,4.777E+01,5.615E+02,1.834E-01,4.762E+01,5.488E+02,1.834E-01,4.722E+01,5.177E+02,1.834E-01,4.613E+01,4.522E+02,1.835E-01,4.323E+01,3.463E+02
bcoop123,1.834E-01,4.756E+01,5.523E+02,1.834E-01,4.756E+01,5.490E+02,1.834E-01,4.757E+01,5.406E+02,1.834E-01,4.757E+01,5.196E+02,1.834E-01,4.760E+01,4.741E+02
ucoop12,1.834E-01,4.758E+01,5.096E+02,1.834E-01,4.757E+01,5.363E+02,1.834E-01,4.756E+01,5.474E+02,1.834E-01,4.756E+01,5.518E+02,1.834E-01,4.756E+01,5.534E+02
ucoop23,1.859E-01,5.124E+00,8.064E+02,1.848E-01,7.942E+00,7.786E+02,1.841E-01,1.294E+01,7.344E+02,1.837E-01,2.300E+01,6.628E+02,1.834E-01,4.828E+01,5.412E+02
ucoop13,1.835E-01,4.329E+01,3.479E+02,1.834E-01,4.615E+01,4.534E+02,1.834E-01,4.723E+01,5.184E+02,1.834E-01,4.763E+01,5.490E+02,1.834E-01,4.777E+01,5.616E+02
ucoop123,1.834E-01,4.757E+01,5.190E+02,1.834E-01,4.757E+01,5.403E+02,1.834E-01,4.756E+01,5.489E+02,1.834E-01,4.756E+01,5.523E+02,1.834E-01,4.756E+01,5.535E+02
