,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.312E+00,5.218E+01,2.489E+02,2.644E+00,3.607E+01,3.287E+02,3.065E+00,2.629E+01,4.063E+02,3.633E+00,1.937E+01,4.852E+02,4.526E+00,1.389E+01,5.670E+02
gammam,4.269E+00,1.507E+01,5.506E+02,3.407E+00,2.116E+01,4.868E+02,2.844E+00,2.904E+01,4.196E+02,2.425E+00,4.042E+01,3.482E+02,2.092E+00,5.955E+01,2.685E+02
gammamRNA,4.383E+00,1.453E+01,5.566E+02,3.546E+00,2.017E+01,4.747E+02,3.000E+00,2.742E+01,3.955E+02,2.592E+00,3.788E+01,3.174E+02,2.267E+00,5.574E+01,2.360E+02
gammad,5.136E+00,1.050E+01,1.108E+03,5.009E+00,1.096E+01,9.949E+02,4.788E+00,1.194E+01,8.198E+02,4.441E+00,1.406E+01,5.912E+02,3.959E+00,1.959E+01,3.430E+02
alphaass,2.107E+00,5.822E+01,2.729E+02,2.445E+00,3.967E+01,3.522E+02,2.871E+00,2.852E+01,4.236E+02,3.447E+00,2.076E+01,4.906E+02,4.342E+00,1.472E+01,5.545E+02
alphadiss,4.329E+00,1.478E+01,5.538E+02,3.432E+00,2.091E+01,4.892E+02,2.855E+00,2.883E+01,4.212E+02,2.428E+00,4.030E+01,3.488E+02,2.090E+00,5.971E+01,2.680E+02
phi0,2.316E+00,5.188E+01,2.501E+02,2.648E+00,3.596E+01,3.294E+02,3.067E+00,2.624E+01,4.067E+02,3.634E+00,1.936E+01,4.853E+02,4.523E+00,1.390E+01,5.668E+02
f1,3.832E+00,1.637E+01,5.556E+02,3.858E+00,1.627E+01,5.556E+02,3.923E+00,1.604E+01,5.557E+02,4.087E+00,1.546E+01,5.560E+02,4.564E+00,1.401E+01,5.568E+02
f2,4.000E+00,1.576E+01,5.559E+02,4.013E+00,1.572E+01,5.559E+02,4.051E+00,1.559E+01,5.560E+02,4.166E+00,1.520E+01,5.562E+02,4.561E+00,1.402E+01,5.568E+02
f3,4.295E+00,1.480E+01,5.564E+02,4.305E+00,1.477E+01,5.564E+02,4.338E+00,1.467E+01,5.565E+02,4.441E+00,1.436E+01,5.566E+02,4.807E+00,1.338E+01,5.571E+02
