,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,7.862E-01,2.723E+01,1.841E+02,1.032E+00,1.902E+01,3.105E+02,1.350E+00,1.424E+01,4.857E+02,1.777E+00,1.087E+01,7.342E+02,2.414E+00,8.122E+00,1.089E+03
gammam,2.536E+00,7.751E+00,1.149E+03,1.922E+00,1.008E+01,8.184E+02,1.506E+00,1.276E+01,5.757E+02,1.192E+00,1.621E+01,3.970E+02,9.435E-01,2.117E+01,2.643E+02
gammamRNA,2.418E+00,8.109E+00,1.091E+03,1.779E+00,1.085E+01,7.357E+02,1.352E+00,1.422E+01,4.868E+02,1.033E+00,1.898E+01,3.113E+02,7.875E-01,2.716E+01,1.847E+02
gammad,1.475E+00,1.303E+01,5.574E+02,1.475E+00,1.303E+01,5.557E+02,1.474E+00,1.304E+01,5.517E+02,1.473E+00,1.306E+01,5.423E+02,1.471E+00,1.312E+01,5.209E+02
alphaass,1.140E+00,1.699E+01,3.690E+02,1.388E+00,1.385E+01,5.074E+02,1.695E+00,1.137E+01,6.862E+02,2.097E+00,9.281E+00,9.180E+02,2.685E+00,7.342E+00,1.219E+03
alphadiss,2.429E+00,8.074E+00,1.096E+03,1.786E+00,1.081E+01,7.395E+02,1.356E+00,1.417E+01,4.896E+02,1.037E+00,1.891E+01,3.133E+02,7.903E-01,2.701E+01,1.862E+02
phi0,7.966E-01,2.668E+01,1.893E+02,1.042E+00,1.880E+01,3.160E+02,1.359E+00,1.414E+01,4.911E+02,1.784E+00,1.082E+01,7.387E+02,2.418E+00,8.110E+00,1.091E+03
f1,1.462E+00,1.307E+01,5.576E+02,1.468E+00,1.305E+01,5.576E+02,1.488E+00,1.298E+01,5.576E+02,1.559E+00,1.273E+01,5.576E+02,1.856E+00,1.184E+01,5.577E+02
f2,1.271E+00,1.383E+01,5.576E+02,1.272E+00,1.383E+01,5.576E+02,1.275E+00,1.382E+01,5.576E+02,1.296E+00,1.373E+01,5.576E+02,1.445E+00,1.313E+01,5.576E+02
f3,1.401E+00,1.330E+01,5.576E+02,1.405E+00,1.329E+01,5.576E+02,1.420E+00,1.323E+01,5.576E+02,1.477E+00,1.302E+01,5.576E+02,1.741E+00,1.217E+01,5.577E+02
f12,1.475E+00,1.303E+01,5.576E+02,1.475E+00,1.303E+01,5.576E+02,1.475E+00,1.303E+01,5.576E+02,1.475E+00,1.302E+01,5.576E+02,1.477E+00,1.297E+01,5.577E+02
f13,1.474E+00,1.305E+01,5.576E+02,1.475E+00,1.302E+01,5.576E+02,1.479E+00,1.289E+01,5.579E+02,1.497E+00,1.235E+01,5.589E+02,1.580E+00,1.027E+01,5.632E+02
f23,1.414E+00,1.520E+01,5.535E+02,1.414E+00,1.519E+01,5.535E+02,1.416E+00,1.511E+01,5.537E+02,1.427E+00,1.470E+01,5.544E+02,1.491E+00,1.253E+01,5.586E+02
f123,1.463E+00,1.828E+01,2.998E+02,1.482E+00,1.137E+01,7.310E+02,1.513E+00,7.786E+00,1.636E+03,1.566E+00,5.515E+00,3.548E+03,1.671E+00,3.891E+00,7.588E+03
kb1,2.477E+00,4.291E+01,3.869E+02,2.361E+00,2.740E+01,4.698E+02,2.190E+00,2.027E+01,5.138E+02,1.961E+00,1.634E+01,5.381E+02,1.685E+00,1.406E+01,5.517E+02
kb2,1.297E+00,5.144E+01,4.113E+02,1.338E+00,2.852E+01,4.889E+02,1.405E+00,1.754E+01,5.361E+02,1.523E+00,1.120E+01,5.665E+02,1.767E+00,7.024E+00,5.865E+02
kb3,1.659E+00,6.460E+01,5.310E+02,1.606E+00,2.419E+01,5.534E+02,1.418E+00,1.142E+01,5.581E+02,1.004E+00,7.399E+00,5.591E+02,5.696E-01,6.320E+00,5.594E+02
ku1,1.432E-02,1.085E+01,5.695E+02,4.451E-02,1.085E+01,5.694E+02,1.405E-01,1.087E+01,5.693E+02,4.231E-01,1.101E+01,5.686E+02,1.105E+00,1.192E+01,5.638E+02
ku2,1.758E+00,7.107E+00,5.861E+02,1.518E+00,1.138E+01,5.657E+02,1.401E+00,1.791E+01,5.344E+02,1.335E+00,2.939E+01,4.855E+02,1.295E+00,5.393E+01,4.042E+02
