,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.759E-01,4.868E+01,8.630E+02,3.428E-01,2.391E+01,1.615E+03,4.276E-01,1.288E+01,2.701E+03,5.428E-01,7.129E+00,4.278E+03,7.256E-01,3.867E+00,6.548E+03
gammam,7.290E-01,3.958E+00,3.310E+03,5.436E-01,7.352E+00,2.645E+03,4.269E-01,1.337E+01,1.978E+03,3.410E-01,2.498E+01,1.349E+03,2.732E-01,5.129E+01,7.904E+02
gammamRNA,7.137E-01,3.990E+00,6.418E+03,5.374E-01,7.295E+00,4.205E+03,4.248E-01,1.311E+01,2.663E+03,3.414E-01,2.422E+01,1.597E+03,2.753E-01,4.908E+01,8.567E+02
gammad,2.423E-01,7.196E+01,8.131E+02,2.422E-01,7.250E+01,7.934E+02,2.422E-01,7.384E+01,7.491E+02,2.420E-01,7.728E+01,6.573E+02,2.417E-01,8.748E+01,4.907E+02
alphaass,2.753E-01,4.988E+01,8.084E+02,3.426E-01,2.464E+01,1.362E+03,4.276E-01,1.331E+01,1.983E+03,5.428E-01,7.374E+00,2.641E+03,7.244E-01,4.006E+00,3.298E+03
alphadiss,7.218E-01,4.034E+00,3.291E+03,5.414E-01,7.419E+00,2.635E+03,4.267E-01,1.339E+01,1.977E+03,3.419E-01,2.479E+01,1.356E+03,2.747E-01,5.026E+01,8.035E+02
phi0,2.362E-01,9.764E+01,4.524E+02,2.514E-01,7.097E+01,6.106E+02,2.673E-01,5.486E+01,7.741E+02,2.842E-01,4.374E+01,9.504E+02,3.020E-01,3.554E+01,1.143E+03
f1,2.416E-01,8.581E+01,5.112E+02,2.417E-01,8.581E+01,5.112E+02,2.418E-01,8.581E+01,5.112E+02,2.425E-01,8.581E+01,5.112E+02,2.478E-01,8.581E+01,5.112E+02
f2,2.408E-01,8.581E+01,5.112E+02,2.494E-01,8.580E+01,5.112E+02,3.182E-01,8.574E+01,5.112E+02,1.048E+00,8.535E+01,5.112E+02,5.237E+00,8.257E+01,5.117E+02
f3,2.328E-01,8.582E+01,5.112E+02,2.330E-01,8.582E+01,5.112E+02,2.344E-01,8.582E+01,5.112E+02,2.441E-01,8.581E+01,5.112E+02,3.248E-01,8.574E+01,5.112E+02
f12,2.368E-01,8.768E+01,5.094E+02,2.370E-01,8.759E+01,5.095E+02,2.382E-01,8.715E+01,5.099E+02,2.439E-01,8.503E+01,5.119E+02,2.795E-01,7.505E+01,5.212E+02
f13,2.417E-01,8.581E+01,5.112E+02,2.417E-01,8.581E+01,5.112E+02,2.417E-01,8.581E+01,5.112E+02,2.417E-01,8.581E+01,5.112E+02,2.418E-01,8.577E+01,5.112E+02
f23,2.371E-01,8.756E+01,5.095E+02,2.378E-01,8.728E+01,5.098E+02,2.404E-01,8.631E+01,5.107E+02,2.503E-01,8.287E+01,5.140E+02,3.012E-01,7.080E+01,5.251E+02
f123,2.420E-01,5.812E+01,7.372E+02,2.429E-01,3.113E+01,1.306E+03,2.439E-01,1.856E+01,2.073E+03,2.451E-01,1.167E+01,3.123E+03,2.468E-01,7.609E+00,4.554E+03
kb1,2.428E-01,3.345E+01,6.828E+02,2.456E-01,1.108E+01,8.189E+02,2.512E-01,4.637E+00,8.871E+02,2.627E-01,2.267E+00,9.229E+02,2.900E-01,1.199E+00,9.421E+02
kb2,1.508E+00,1.122E+02,4.795E+02,1.231E+00,9.200E+01,5.039E+02,8.511E-01,8.725E+01,5.095E+02,5.116E-01,8.611E+01,5.108E+02,2.753E-01,8.583E+01,5.111E+02
kb3,2.465E-01,9.931E+01,4.798E+02,2.330E-01,7.321E+01,5.437E+02,2.153E-01,6.262E+01,5.739E+02,1.950E-01,5.769E+01,5.891E+02,1.744E-01,5.525E+01,5.968E+02
ku1,2.897E-01,1.204E+00,9.420E+02,2.625E-01,2.279E+00,9.227E+02,2.511E-01,4.669E+00,8.867E+02,2.456E-01,1.119E+01,8.180E+02,2.428E-01,3.392E+01,6.806E+02
ku2,1.838E-02,8.575E+01,5.112E+02,5.813E-02,8.575E+01,5.112E+02,1.675E-01,8.578E+01,5.112E+02,4.142E-01,8.596E+01,5.110E+02,8.461E-01,8.722E+01,5.095E+02
ku3,1.110E-01,5.273E+01,6.051E+02,1.178E-01,5.283E+01,6.048E+02,1.386E-01,5.333E+01,6.031E+02,1.795E-01,5.572E+01,5.953E+02,2.268E-01,6.822E+01,5.575E+02
bcoop12,2.417E-01,9.132E+01,4.979E+02,2.422E-01,5.310E+01,6.055E+02,2.428E-01,3.375E+01,6.814E+02,2.436E-01,2.255E+01,7.387E+02,2.446E-01,1.562E+01,7.833E+02
bcoop23,2.495E-01,1.033E+02,4.712E+02,2.338E-01,7.631E+01,5.353E+02,2.136E-01,6.477E+01,5.674E+02,1.902E-01,5.911E+01,5.845E+02,1.654E-01,5.616E+01,5.938E+02
bcoop13,2.428E-01,3.676E+01,6.693E+02,2.454E-01,1.175E+01,8.185E+02,2.501E-01,4.481E+00,9.020E+02,2.590E-01,1.991E+00,9.512E+02,2.786E-01,9.918E-01,9.807E+02
bcoop123,2.428E-01,3.553E+01,6.748E+02,2.455E-01,1.146E+01,8.212E+02,2.503E-01,4.396E+00,9.034E+02,2.593E-01,1.963E+00,9.519E+02,2.791E-01,9.807E-01,9.811E+02
ucoop12,2.482E-01,7.022E+00,8.583E+02,2.458E-01,1.110E+01,8.188E+02,2.441E-01,1.856E+01,7.632E+02,2.428E-01,3.333E+01,6.834E+02,2.419E-01,6.709E+01,5.613E+02
ucoop23,2.271E-01,7.119E+01,5.492E+02,2.359E-01,7.839E+01,5.299E+02,2.437E-01,8.915E+01,5.031E+02,2.504E-01,1.063E+02,4.649E+02,2.561E-01,1.372E+02,4.059E+02
ucoop13,2.718E-01,1.177E+00,9.745E+02,2.567E-01,2.319E+00,9.432E+02,2.492E-01,5.127E+00,8.922E+02,2.451E-01,1.303E+01,8.076E+02,2.427E-01,3.898E+01,6.598E+02
ucoop123,2.791E-01,9.803E-01,9.811E+02,2.592E-01,1.970E+00,9.517E+02,2.502E-01,4.438E+00,9.027E+02,2.455E-01,1.166E+01,8.194E+02,2.428E-01,3.653E+01,6.703E+02
