,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.749E-02,2.548E+01,2.994E+02,4.780E-02,1.387E+01,4.985E+02,6.253E-02,7.896E+00,7.548E+02,8.568E-02,4.312E+00,1.093E+03,1.302E-01,2.028E+00,1.541E+03
gammam,1.424E-01,8.202E+00,6.106E+02,1.307E-01,8.373E+00,6.097E+02,1.029E-01,8.900E+00,6.067E+02,6.104E-02,1.047E+01,5.975E+02,2.857E-02,1.498E+01,5.688E+02
gammamRNA,1.291E-01,2.058E+00,1.533E+03,8.490E-02,4.385E+00,1.083E+03,6.191E-02,8.056E+00,7.446E+02,4.727E-02,1.422E+01,4.886E+02,3.703E-02,2.643E+01,2.898E+02
gammad,1.271E-01,1.159E+00,2.377E+03,9.068E-02,2.538E+00,1.604E+03,6.992E-02,5.015E+00,1.058E+03,5.589E-02,9.455E+00,6.707E+02,4.560E-02,1.821E+01,3.924E+02
alphaass,2.082E-02,1.848E+01,5.456E+02,2.737E-02,1.537E+01,5.662E+02,3.580E-02,1.321E+01,5.803E+02,4.633E-02,1.169E+01,5.901E+02,5.890E-02,1.061E+01,5.967E+02
alphadiss,5.234E-02,1.110E+01,5.937E+02,4.643E-02,1.167E+01,5.901E+02,3.281E-02,1.384E+01,5.763E+02,1.897E-02,1.983E+01,5.367E+02,1.027E-02,3.584E+01,4.407E+02
phi0,3.718E-02,2.610E+01,2.931E+02,4.738E-02,1.415E+01,4.907E+02,6.191E-02,8.055E+00,7.447E+02,8.465E-02,4.410E+00,1.079E+03,1.279E-01,2.091E+00,1.524E+03
f1,5.309E-02,1.104E+01,5.941E+02,5.309E-02,1.104E+01,5.941E+02,5.311E-02,1.104E+01,5.941E+02,5.324E-02,1.104E+01,5.941E+02,5.415E-02,1.104E+01,5.941E+02
f2,4.695E-02,1.107E+01,5.941E+02,5.636E-02,1.103E+01,5.941E+02,9.101E-02,1.092E+01,5.941E+02,2.480E-01,1.062E+01,5.941E+02,8.918E-01,9.793E+00,5.941E+02
f3,5.307E-02,1.104E+01,5.941E+02,5.307E-02,1.104E+01,5.941E+02,5.307E-02,1.104E+01,5.941E+02,5.307E-02,1.104E+01,5.941E+02,5.307E-02,1.104E+01,5.941E+02
f12,4.725E-02,1.790E+01,5.868E+02,4.729E-02,1.785E+01,5.869E+02,4.745E-02,1.762E+01,5.871E+02,4.819E-02,1.658E+01,5.882E+02,5.204E-02,1.206E+01,5.930E+02
f13,5.308E-02,1.105E+01,5.940E+02,5.308E-02,1.105E+01,5.940E+02,5.308E-02,1.105E+01,5.940E+02,5.308E-02,1.105E+01,5.940E+02,5.308E-02,1.105E+01,5.940E+02
f23,5.307E-02,1.106E+01,5.940E+02,5.307E-02,1.106E+01,5.940E+02,5.307E-02,1.106E+01,5.940E+02,5.309E-02,1.104E+01,5.941E+02,5.325E-02,1.090E+01,5.942E+02
f123,5.305E-02,3.606E+01,1.708E+02,5.306E-02,2.555E+01,2.440E+02,5.306E-02,1.964E+01,3.215E+02,5.307E-02,1.571E+01,4.072E+02,5.308E-02,1.288E+01,5.035E+02
kb1,4.815E-02,9.627E+01,5.067E+02,4.896E-02,4.563E+01,5.587E+02,5.056E-02,2.164E+01,5.833E+02,5.398E-02,9.235E+00,5.959E+02,6.287E-02,2.771E+00,6.026E+02
kb2,1.051E+00,9.053E+00,5.938E+02,5.356E-01,1.040E+01,5.940E+02,2.833E-01,1.084E+01,5.940E+02,1.510E-01,1.098E+01,5.940E+02,8.122E-02,1.103E+01,5.941E+02
kb3,5.309E-02,1.128E+01,5.901E+02,5.328E-02,3.985E+00,7.375E+02,5.376E-02,1.665E+00,7.957E+02,5.506E-02,7.364E-01,8.189E+02,5.903E-02,3.240E-01,8.281E+02
ku1,6.290E-02,2.762E+00,6.026E+02,5.401E-02,9.181E+00,5.959E+02,5.058E-02,2.147E+01,5.835E+02,4.898E-02,4.516E+01,5.592E+02,4.816E-02,9.489E+01,5.082E+02
ku2,4.919E-02,1.104E+01,5.941E+02,9.979E-02,1.102E+01,5.941E+02,2.069E-01,1.093E+01,5.940E+02,4.332E-01,1.060E+01,5.940E+02,9.354E-01,9.389E+00,5.938E+02
ku3,5.898E-02,3.257E-01,8.281E+02,5.505E-02,7.398E-01,8.188E+02,5.376E-02,1.672E+00,7.955E+02,5.327E-02,4.004E+00,7.370E+02,5.309E-02,1.135E+01,5.889E+02
bcoop12,4.809E-02,1.068E+02,4.959E+02,4.868E-02,5.597E+01,5.481E+02,4.974E-02,2.997E+01,5.748E+02,5.168E-02,1.542E+01,5.896E+02,5.555E-02,7.021E+00,5.981E+02
bcoop23,5.316E-02,5.591E+00,7.002E+02,5.339E-02,2.450E+00,7.757E+02,5.391E-02,1.159E+00,8.087E+02,5.522E-02,5.637E-01,8.231E+02,5.892E-02,2.703E-01,8.294E+02
bcoop13,5.304E-02,3.751E+01,3.325E+02,5.306E-02,2.250E+01,4.457E+02,5.307E-02,1.523E+01,5.303E+02,5.309E-02,1.095E+01,5.956E+02,5.311E-02,8.158E+00,6.466E+02
bcoop123,5.317E-02,4.823E+00,7.183E+02,5.337E-02,2.159E+00,7.840E+02,5.385E-02,1.035E+00,8.128E+02,5.502E-02,5.107E-01,8.253E+02,5.834E-02,2.497E-01,8.308E+02
ucoop12,7.953E-02,7.991E-01,6.050E+02,6.642E-02,1.969E+00,6.035E+02,6.006E-02,3.780E+00,6.015E+02,5.629E-02,6.257E+00,5.989E+02,5.382E-02,9.516E+00,5.956E+02
ucoop23,5.321E-02,4.405E+00,7.275E+02,5.314E-02,6.386E+00,6.828E+02,5.310E-02,9.621E+00,6.189E+02,5.307E-02,1.549E+01,5.270E+02,5.305E-02,2.867E+01,3.919E+02
ucoop13,5.309E-02,1.157E+01,5.853E+02,5.307E-02,1.486E+01,5.354E+02,5.306E-02,1.972E+01,4.748E+02,5.305E-02,2.757E+01,4.003E+02,5.304E-02,4.265E+01,3.054E+02
ucoop123,5.326E-02,3.047E+00,7.614E+02,5.317E-02,4.642E+00,7.225E+02,5.312E-02,7.354E+00,6.628E+02,5.308E-02,1.249E+01,5.706E+02,5.306E-02,2.463E+01,4.254E+02
