,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,9.308E+00,1.184E+02,3.892E+02,1.018E+01,8.512E+01,5.173E+02,1.127E+01,6.491E+01,6.402E+02,1.274E+01,5.019E+01,7.661E+02,1.502E+01,3.802E+01,8.982E+02
gammam,1.477E+01,3.944E+01,8.407E+02,1.262E+01,5.151E+01,7.347E+02,1.120E+01,6.608E+01,6.291E+02,1.012E+01,8.579E+01,5.217E+02,9.262E+00,1.170E+02,4.064E+02
gammamRNA,1.502E+01,3.803E+01,8.980E+02,1.279E+01,4.987E+01,7.693E+02,1.134E+01,6.407E+01,6.464E+02,1.025E+01,8.327E+01,5.267E+02,9.390E+00,1.138E+02,4.031E+02
gammad,1.146E+01,5.519E+01,1.097E+03,1.142E+01,5.618E+01,1.036E+03,1.133E+01,5.829E+01,9.275E+02,1.115E+01,6.305E+01,7.558E+02,1.082E+01,7.548E+01,5.194E+02
alphaass,9.317E+00,1.141E+02,4.151E+02,1.019E+01,8.426E+01,5.288E+02,1.127E+01,6.510E+01,6.354E+02,1.272E+01,5.081E+01,7.405E+02,1.492E+01,3.887E+01,8.460E+02
alphadiss,1.512E+01,3.809E+01,8.532E+02,1.281E+01,5.012E+01,7.462E+02,1.132E+01,6.444E+01,6.397E+02,1.021E+01,8.363E+01,5.318E+02,9.328E+00,1.136E+02,4.168E+02
phi0,9.479E+00,1.094E+02,4.177E+02,1.036E+01,8.078E+01,5.398E+02,1.147E+01,6.236E+01,6.595E+02,1.297E+01,4.854E+01,7.826E+02,1.533E+01,3.684E+01,9.118E+02
f1,1.095E+01,6.963E+01,6.071E+02,1.095E+01,6.962E+01,6.071E+02,1.096E+01,6.958E+01,6.071E+02,1.101E+01,6.929E+01,6.073E+02,1.139E+01,6.731E+01,6.089E+02
f2,1.021E+01,7.397E+01,6.035E+02,1.038E+01,7.291E+01,6.044E+02,1.075E+01,7.077E+01,6.061E+02,1.156E+01,6.644E+01,6.096E+02,1.369E+01,5.737E+01,6.164E+02
f3,1.019E+01,7.413E+01,6.033E+02,1.019E+01,7.413E+01,6.033E+02,1.019E+01,7.410E+01,6.034E+02,1.022E+01,7.391E+01,6.035E+02,1.043E+01,7.263E+01,6.046E+02
f12,1.033E+01,1.061E+02,4.237E+02,1.081E+01,7.497E+01,5.714E+02,1.145E+01,5.614E+01,7.187E+02,1.237E+01,4.271E+01,8.736E+02,1.388E+01,3.193E+01,1.040E+03
f13,1.095E+01,6.963E+01,6.071E+02,1.095E+01,6.963E+01,6.071E+02,1.095E+01,6.963E+01,6.071E+02,1.095E+01,6.963E+01,6.071E+02,1.095E+01,6.963E+01,6.071E+02
f23,1.094E+01,7.009E+01,6.038E+02,1.094E+01,7.008E+01,6.039E+02,1.094E+01,6.998E+01,6.046E+02,1.096E+01,6.930E+01,6.094E+02,1.110E+01,6.497E+01,6.418E+02
f123,1.095E+01,6.963E+01,6.071E+02,1.095E+01,6.963E+01,6.071E+02,1.095E+01,6.963E+01,6.071E+02,1.095E+01,6.963E+01,6.071E+02,1.095E+01,6.962E+01,6.074E+02
kb1,9.902E+00,1.355E+02,4.591E+02,1.037E+01,9.378E+01,5.453E+02,1.101E+01,6.798E+01,6.117E+02,1.193E+01,4.977E+01,6.668E+02,1.347E+01,3.565E+01,7.140E+02
kb2,8.374E+00,7.205E+01,6.063E+02,3.119E+00,7.631E+01,6.048E+02,1.264E+00,7.736E+01,6.044E+02,5.407E-01,7.764E+01,6.043E+02,2.452E-01,7.771E+01,6.042E+02
kb3,1.032E+01,7.343E+01,6.050E+02,1.048E+01,7.244E+01,6.055E+02,1.082E+01,7.040E+01,6.066E+02,1.159E+01,6.616E+01,6.089E+02,1.365E+01,5.710E+01,6.133E+02
ku1,1.354E+01,3.525E+01,7.154E+02,1.194E+01,4.951E+01,6.676E+02,1.101E+01,6.792E+01,6.118E+02,1.037E+01,9.414E+01,5.444E+02,9.891E+00,1.370E+02,4.564E+02
ku2,2.876E+00,7.647E+01,6.047E+02,4.269E+00,7.550E+01,6.051E+02,6.449E+00,7.375E+01,6.057E+02,1.002E+01,7.052E+01,6.068E+02,1.651E+01,6.407E+01,6.087E+02
ku3,1.328E+01,5.855E+01,6.127E+02,1.136E+01,6.735E+01,6.083E+02,1.068E+01,7.121E+01,6.062E+02,1.040E+01,7.294E+01,6.053E+02,1.028E+01,7.372E+01,6.048E+02
bcoop12,9.882E+00,1.383E+02,4.541E+02,1.035E+01,9.523E+01,5.419E+02,1.098E+01,6.890E+01,6.091E+02,1.188E+01,5.040E+01,6.647E+02,1.339E+01,3.613E+01,7.124E+02
bcoop23,1.095E+01,6.965E+01,6.071E+02,1.097E+01,6.922E+01,6.056E+02,1.102E+01,6.806E+01,6.015E+02,1.115E+01,6.499E+01,5.911E+02,1.155E+01,5.733E+01,5.668E+02
bcoop13,1.095E+01,6.963E+01,6.071E+02,1.095E+01,6.963E+01,6.071E+02,1.095E+01,6.963E+01,6.070E+02,1.095E+01,6.963E+01,6.068E+02,1.095E+01,6.963E+01,6.064E+02
bcoop123,1.095E+01,6.963E+01,6.070E+02,1.095E+01,6.963E+01,6.069E+02,1.095E+01,6.963E+01,6.067E+02,1.095E+01,6.963E+01,6.060E+02,1.095E+01,6.964E+01,6.042E+02
ucoop12,1.347E+01,3.568E+01,7.139E+02,1.194E+01,4.964E+01,6.672E+02,1.102E+01,6.757E+01,6.129E+02,1.039E+01,9.282E+01,5.476E+02,9.919E+00,1.332E+02,4.633E+02
ucoop23,1.116E+01,6.483E+01,5.905E+02,1.102E+01,6.799E+01,6.013E+02,1.097E+01,6.920E+01,6.055E+02,1.095E+01,6.965E+01,6.071E+02,1.094E+01,6.981E+01,6.077E+02
ucoop13,1.095E+01,6.963E+01,6.060E+02,1.095E+01,6.963E+01,6.067E+02,1.095E+01,6.963E+01,6.069E+02,1.095E+01,6.963E+01,6.070E+02,1.095E+01,6.963E+01,6.071E+02
ucoop123,1.095E+01,6.963E+01,6.065E+02,1.095E+01,6.963E+01,6.069E+02,1.095E+01,6.963E+01,6.070E+02,1.095E+01,6.963E+01,6.071E+02,1.095E+01,6.963E+01,6.071E+02
