,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.255E+00,4.340E+01,2.305E+02,1.463E+00,2.840E+01,3.368E+02,1.728E+00,1.997E+01,4.511E+02,2.087E+00,1.429E+01,5.789E+02,2.644E+00,9.997E+00,7.232E+02
gammam,2.920E+00,8.740E+00,7.726E+02,2.377E+00,1.166E+01,6.610E+02,2.024E+00,1.503E+01,5.588E+02,1.762E+00,1.922E+01,4.652E+02,1.554E+00,2.476E+01,3.790E+02
gammamRNA,2.697E+00,9.725E+00,7.339E+02,2.120E+00,1.392E+01,5.894E+02,1.754E+00,1.941E+01,4.614E+02,1.485E+00,2.744E+01,3.469E+02,1.274E+00,4.132E+01,2.411E+02
gammad,2.016E+00,1.515E+01,5.525E+02,2.013E+00,1.525E+01,5.382E+02,2.006E+00,1.548E+01,5.065E+02,1.991E+00,1.607E+01,4.422E+02,1.954E+00,1.766E+01,3.332E+02
alphaass,1.233E+00,4.610E+01,2.184E+02,1.384E+00,3.255E+01,2.995E+02,1.564E+00,2.443E+01,3.832E+02,1.784E+00,1.879E+01,4.734E+02,2.064E+00,1.455E+01,5.717E+02
alphadiss,2.673E+00,9.849E+00,7.280E+02,2.105E+00,1.409E+01,5.846E+02,1.742E+00,1.965E+01,4.572E+02,1.475E+00,2.784E+01,3.431E+02,1.266E+00,4.216E+01,2.372E+02
phi0,1.268E+00,4.199E+01,2.376E+02,1.476E+00,2.783E+01,3.427E+02,1.740E+00,1.969E+01,4.562E+02,2.099E+00,1.415E+01,5.829E+02,2.656E+00,9.931E+00,7.258E+02
f1,2.014E+00,1.514E+01,5.562E+02,2.014E+00,1.514E+01,5.562E+02,2.014E+00,1.514E+01,5.562E+02,2.014E+00,1.514E+01,5.562E+02,2.016E+00,1.513E+01,5.562E+02
f2,1.638E+00,1.783E+01,5.539E+02,1.647E+00,1.775E+01,5.540E+02,1.675E+00,1.752E+01,5.542E+02,1.761E+00,1.684E+01,5.548E+02,2.072E+00,1.481E+01,5.564E+02
f3,1.788E+00,1.664E+01,5.549E+02,1.796E+00,1.658E+01,5.550E+02,1.821E+00,1.640E+01,5.551E+02,1.901E+00,1.585E+01,5.556E+02,2.199E+00,1.412E+01,5.570E+02
f12,1.847E+00,3.187E+01,2.921E+02,1.848E+00,3.185E+01,2.922E+02,1.848E+00,3.169E+01,2.935E+02,1.853E+00,3.068E+01,3.023E+02,1.887E+00,2.510E+01,3.618E+02
f13,2.016E+00,1.513E+01,5.562E+02,2.016E+00,1.513E+01,5.562E+02,2.016E+00,1.513E+01,5.562E+02,2.016E+00,1.513E+01,5.562E+02,2.016E+00,1.513E+01,5.563E+02
