,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,8.264E-02,2.752E+01,1.634E+02,1.522E-01,1.910E+01,2.732E+02,2.807E-01,1.392E+01,4.297E+02,5.214E-01,1.013E+01,6.560E+02,1.004E+00,7.021E+00,9.824E+02
gammam,1.030E+00,7.304E+00,6.896E+02,5.060E-01,1.048E+01,5.752E+02,2.517E-01,1.440E+01,4.462E+02,1.246E-01,1.990E+01,3.141E+02,6.136E-02,2.906E+01,1.929E+02
gammamRNA,1.014E+00,6.979E+00,9.880E+02,5.249E-01,1.010E+01,6.589E+02,2.819E-01,1.389E+01,4.310E+02,1.526E-01,1.908E+01,2.737E+02,8.263E-02,2.752E+01,1.634E+02
gammad,3.813E-01,1.105E+01,1.039E+03,3.744E-01,1.150E+01,7.313E+02,3.617E-01,1.241E+01,4.728E+02,3.394E-01,1.438E+01,2.823E+02,3.034E-01,1.907E+01,1.530E+02
alphaass,1.738E-01,1.703E+01,3.760E+02,2.854E-01,1.361E+01,4.700E+02,4.674E-01,1.087E+01,5.611E+02,7.676E-01,8.545E+00,6.453E+02,1.296E+00,6.391E+00,7.201E+02
alphadiss,1.072E+00,7.141E+00,6.952E+02,5.289E-01,1.026E+01,5.830E+02,2.628E-01,1.413E+01,4.543E+02,1.293E-01,1.955E+01,3.209E+02,6.318E-02,2.854E+01,1.976E+02
phi0,1.809E-01,1.743E+01,3.118E+02,2.856E-01,1.380E+01,4.350E+02,4.525E-01,1.091E+01,5.972E+02,7.262E-01,8.473E+00,8.106E+02,1.216E+00,6.227E+00,1.090E+03
f1,3.640E-01,1.219E+01,5.159E+02,3.640E-01,1.219E+01,5.159E+02,3.641E-01,1.219E+01,5.159E+02,3.647E-01,1.219E+01,5.159E+02,3.686E-01,1.216E+01,5.159E+02
f2,2.076E-01,1.369E+01,5.158E+02,2.086E-01,1.367E+01,5.158E+02,2.125E-01,1.362E+01,5.158E+02,2.291E-01,1.339E+01,5.158E+02,3.257E-01,1.245E+01,5.159E+02
f3,3.647E-01,1.219E+01,5.159E+02,3.648E-01,1.219E+01,5.159E+02,3.656E-01,1.218E+01,5.159E+02,3.711E-01,1.215E+01,5.159E+02,4.125E-01,1.192E+01,5.159E+02
f12,3.647E-01,1.219E+01,5.159E+02,3.647E-01,1.219E+01,5.159E+02,3.647E-01,1.218E+01,5.159E+02,3.649E-01,1.215E+01,5.159E+02,3.660E-01,1.193E+01,5.163E+02
f13,3.643E-01,1.226E+01,5.157E+02,3.643E-01,1.226E+01,5.157E+02,3.644E-01,1.226E+01,5.157E+02,3.645E-01,1.223E+01,5.158E+02,3.654E-01,1.204E+01,5.161E+02
f23,3.624E-01,1.267E+01,5.151E+02,3.624E-01,1.267E+01,5.151E+02,3.624E-01,1.266E+01,5.151E+02,3.625E-01,1.264E+01,5.151E+02,3.632E-01,1.251E+01,5.153E+02
f123,3.639E-01,2.910E+01,1.354E+02,3.640E-01,2.172E+01,2.057E+02,3.642E-01,1.716E+01,2.959E+02,3.645E-01,1.392E+01,4.145E+02,3.648E-01,1.146E+01,5.714E+02
kb1,3.647E-01,1.217E+01,5.159E+02,3.669E-01,7.174E+00,5.184E+02,3.714E-01,4.245E+00,5.197E+02,3.817E-01,2.502E+00,5.203E+02,4.081E-01,1.435E+00,5.206E+02
kb2,3.553E-01,3.241E+01,4.221E+02,3.558E-01,1.991E+01,4.859E+02,3.572E-01,1.496E+01,5.069E+02,3.606E-01,1.284E+01,5.140E+02,3.670E-01,1.201E+01,5.164E+02
kb3,3.638E-01,5.915E+01,4.738E+02,3.641E-01,2.303E+01,5.075E+02,3.651E-01,9.557E+00,5.176E+02,3.681E-01,4.017E+00,5.209E+02,3.793E-01,1.661E+00,5.219E+02
ku1,3.893E-01,2.008E+00,5.205E+02,3.703E-01,4.671E+00,5.195E+02,3.651E-01,1.077E+01,5.166E+02,3.634E-01,2.541E+01,5.074E+02,3.629E-01,6.394E+01,4.764E+02
ku2,3.828E-01,1.154E+01,5.176E+02,3.816E-01,1.156E+01,5.175E+02,3.754E-01,1.168E+01,5.172E+02,3.627E-01,1.242E+01,5.152E+02,3.565E-01,1.641E+01,5.013E+02
ku3,,,,,,,3.729E-01,2.377E+00,5.217E+02,3.652E-01,9.029E+00,5.180E+02,3.639E-01,3.534E+01,4.967E+02
bcoop12,3.647E-01,1.206E+01,5.160E+02,3.663E-01,6.938E+00,5.194E+02,3.697E-01,4.021E+00,5.211E+02,3.775E-01,2.330E+00,5.218E+02,3.983E-01,1.324E+00,5.222E+02
bcoop23,3.649E-01,1.159E+01,5.164E+02,3.683E-01,7.201E+00,5.199E+02,3.747E-01,4.451E+00,5.218E+02,3.881E-01,2.703E+00,5.229E+02,4.200E-01,1.566E+00,5.234E+02
bcoop13,3.632E-01,7.036E+01,4.557E+02,3.635E-01,3.276E+01,4.969E+02,3.641E-01,1.635E+01,5.125E+02,3.658E-01,8.395E+00,5.187E+02,3.701E-01,4.356E+00,5.212E+02
bcoop123,3.635E-01,6.445E+01,4.522E+02,3.637E-01,2.965E+01,4.966E+02,3.644E-01,1.471E+01,5.134E+02,3.660E-01,7.525E+00,5.200E+02,3.702E-01,3.901E+00,5.228E+02
ucoop12,3.661E-01,7.255E+00,5.192E+02,3.646E-01,1.272E+01,5.155E+02,3.639E-01,2.266E+01,5.073E+02,3.636E-01,4.158E+01,4.890E+02,3.635E-01,8.165E+01,4.456E+02
ucoop23,4.029E-01,1.981E+00,5.233E+02,3.766E-01,4.053E+00,5.221E+02,3.674E-01,7.931E+00,5.194E+02,3.638E-01,1.541E+01,5.130E+02,3.622E-01,3.050E+01,4.977E+02
ucoop13,3.641E-01,1.640E+01,5.124E+02,3.637E-01,2.471E+01,5.049E+02,3.634E-01,3.785E+01,4.916E+02,3.632E-01,5.964E+01,4.678E+02,3.631E-01,9.984E+01,4.217E+02
ucoop123,3.642E-01,1.678E+01,5.112E+02,3.638E-01,2.483E+01,5.023E+02,3.636E-01,3.738E+01,4.872E+02,3.635E-01,5.802E+01,4.607E+02,3.634E-01,9.603E+01,4.109E+02
