,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,5.922E-01,5.249E+01,4.977E+02,8.308E-01,3.335E+01,8.304E+02,1.167E+00,2.301E+01,1.261E+03,1.656E+00,1.627E+01,1.822E+03,2.447E+00,1.123E+01,2.546E+03
gammam,2.474E+00,1.121E+01,2.198E+03,1.664E+00,1.632E+01,1.655E+03,1.166E+00,2.316E+01,1.190E+03,8.260E-01,3.370E+01,8.049E+02,5.852E-01,5.343E+01,4.892E+02
gammamRNA,2.468E+00,1.114E+01,2.562E+03,1.667E+00,1.616E+01,1.834E+03,1.174E+00,2.285E+01,1.271E+03,8.364E-01,3.309E+01,8.378E+02,5.962E-01,5.194E+01,5.036E+02
gammad,6.149E-01,4.979E+01,5.210E+02,6.137E-01,5.114E+01,4.767E+02,6.118E-01,5.345E+01,4.179E+02,6.089E-01,5.766E+01,3.442E+02,6.044E-01,6.657E+01,2.560E+02
alphaass,4.503E-01,9.194E+01,2.743E+02,4.913E-01,7.357E+01,3.471E+02,5.359E-01,6.195E+01,4.171E+02,5.844E-01,5.355E+01,4.881E+02,6.371E-01,4.704E+01,5.615E+02
alphadiss,2.479E+00,1.119E+01,2.200E+03,1.666E+00,1.630E+01,1.657E+03,1.168E+00,2.313E+01,1.192E+03,8.270E-01,3.366E+01,8.061E+02,5.858E-01,5.334E+01,4.901E+02
phi0,5.938E-01,5.226E+01,5.002E+02,8.344E-01,3.318E+01,8.352E+02,1.173E+00,2.288E+01,1.269E+03,1.668E+00,1.615E+01,1.835E+03,2.474E+00,1.111E+01,2.567E+03
f1,6.119E-01,4.997E+01,5.307E+02,6.128E-01,4.984E+01,5.309E+02,6.167E-01,4.930E+01,5.315E+02,6.331E-01,4.707E+01,5.340E+02,7.139E-01,3.813E+01,5.442E+02
f2,6.151E-01,4.951E+01,5.312E+02,6.151E-01,4.951E+01,5.312E+02,6.151E-01,4.951E+01,5.312E+02,6.152E-01,4.950E+01,5.312E+02,6.156E-01,4.945E+01,5.313E+02
f3,6.151E-01,4.951E+01,5.312E+02,6.151E-01,4.951E+01,5.312E+02,6.152E-01,4.951E+01,5.312E+02,6.155E-01,4.946E+01,5.313E+02,6.176E-01,4.916E+01,5.316E+02
f12,6.150E-01,5.135E+01,5.097E+02,6.150E-01,5.131E+01,5.101E+02,6.150E-01,5.104E+01,5.132E+02,6.151E-01,4.927E+01,5.343E+02,6.162E-01,4.001E+01,6.791E+02
f13,6.143E-01,6.117E+01,4.188E+02,6.161E-01,4.058E+01,6.680E+02,6.182E-01,2.960E+01,9.712E+02,6.207E-01,2.262E+01,1.348E+03,6.237E-01,1.780E+01,1.817E+03
f23,6.151E-01,4.951E+01,5.312E+02,6.151E-01,4.951E+01,5.312E+02,6.151E-01,4.951E+01,5.312E+02,6.151E-01,4.951E+01,5.312E+02,6.151E-01,4.951E+01,5.312E+02
f123,6.151E-01,4.951E+01,5.312E+02,6.151E-01,4.951E+01,5.313E+02,6.151E-01,4.951E+01,5.315E+02,6.151E-01,4.950E+01,5.328E+02,6.151E-01,4.943E+01,5.425E+02
kb1,6.665E-01,1.092E+02,4.960E+02,6.443E-01,6.344E+01,5.244E+02,5.917E-01,4.456E+01,5.334E+02,4.933E-01,3.668E+01,5.364E+02,3.614E-01,3.359E+01,5.374E+02
kb2,6.151E-01,4.530E+01,9.043E+02,6.151E-01,4.608E+01,8.011E+02,6.151E-01,4.751E+01,6.618E+02,6.151E-01,5.032E+01,4.923E+02,6.152E-01,5.684E+01,3.107E+02
kb3,6.169E-01,3.682E+01,6.207E+02,6.254E-01,1.662E+01,8.600E+02,6.404E-01,8.736E+00,1.026E+03,6.688E-01,4.895E+00,1.139E+03,7.313E-01,2.749E+00,1.212E+03
ku1,6.128E-02,3.188E+01,5.380E+02,1.601E-01,3.211E+01,5.379E+02,3.525E-01,3.348E+01,5.375E+02,5.602E-01,4.074E+01,5.349E+02,6.536E-01,7.353E+01,5.188E+02
ku2,6.152E-01,5.735E+01,3.023E+02,6.151E-01,5.071E+01,4.753E+02,6.151E-01,4.780E+01,6.392E+02,6.151E-01,4.628E+01,7.774E+02,6.151E-01,4.544E+01,8.830E+02
ku3,7.319E-01,2.737E+00,1.212E+03,6.690E-01,4.877E+00,1.139E+03,6.406E-01,8.705E+00,1.027E+03,6.255E-01,1.656E+01,8.610E+02,6.169E-01,3.665E+01,6.221E+02
