,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.848E-01,3.121E+01,3.962E+02,2.227E-01,1.568E+01,6.483E+02,2.731E-01,8.673E+00,9.513E+02,3.453E-01,4.939E+00,1.326E+03,4.666E-01,2.742E+00,1.791E+03
gammam,4.688E-01,3.276E+00,8.411E+02,3.363E-01,6.149E+00,7.644E+02,2.582E-01,1.114E+01,6.697E+02,2.045E-01,2.052E+01,5.537E+02,1.647E-01,4.069E+01,4.098E+02
gammamRNA,4.691E-01,2.716E+00,1.799E+03,3.477E-01,4.864E+00,1.337E+03,2.755E-01,8.481E+00,9.646E+02,2.250E-01,1.518E+01,6.624E+02,1.869E-01,2.970E+01,4.112E+02
gammad,2.241E-01,1.147E+01,1.735E+03,2.209E-01,1.270E+01,1.273E+03,2.166E-01,1.476E+01,8.931E+02,2.110E-01,1.856E+01,5.870E+02,2.039E-01,2.712E+01,3.409E+02
alphaass,1.474E-01,6.411E+01,3.142E+02,1.636E-01,4.163E+01,4.049E+02,1.821E-01,2.899E+01,4.820E+02,2.033E-01,2.085E+01,5.504E+02,2.279E-01,1.527E+01,6.119E+02
alphadiss,4.096E-01,4.168E+00,8.148E+02,3.333E-01,6.264E+00,7.617E+02,2.672E-01,1.027E+01,6.839E+02,2.125E-01,1.843E+01,5.752E+02,1.686E-01,3.740E+01,4.278E+02
phi0,1.849E-01,3.111E+01,3.972E+02,2.227E-01,1.569E+01,6.478E+02,2.727E-01,8.710E+00,9.488E+02,3.441E-01,4.976E+00,1.320E+03,4.633E-01,2.775E+00,1.782E+03
f1,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02
f2,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02
f3,4.090E-03,1.894E+01,5.702E+02,5.757E-03,1.894E+01,5.702E+02,2.039E-02,1.894E+01,5.702E+02,8.322E-02,1.893E+01,5.702E+02,3.161E-01,1.886E+01,5.702E+02
f12,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02
f13,1.943E-01,1.934E+01,5.699E+02,1.967E-01,1.928E+01,5.699E+02,2.046E-01,1.906E+01,5.701E+02,2.335E-01,1.835E+01,5.706E+02,3.795E-01,1.602E+01,5.721E+02
f23,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02,2.106E-01,1.890E+01,5.702E+02,2.108E-01,1.889E+01,5.702E+02
f123,2.049E-01,5.384E+01,2.560E+02,2.062E-01,3.821E+01,3.381E+02,2.076E-01,2.887E+01,4.193E+02,2.093E-01,2.252E+01,5.033E+02,2.110E-01,1.792E+01,5.918E+02
kb1,1.014E+00,1.878E+01,5.700E+02,2.775E-01,1.889E+01,5.702E+02,8.029E-02,1.891E+01,5.702E+02,2.495E-02,1.891E+01,5.702E+02,8.832E-03,1.891E+01,5.702E+02
kb2,2.062E-01,3.553E+01,4.702E+02,2.130E-01,1.468E+01,6.059E+02,2.235E-01,6.795E+00,6.988E+02,2.412E-01,3.286E+00,7.653E+02,2.764E-01,1.574E+00,8.139E+02
kb3,3.502E-01,1.879E+01,5.700E+02,2.420E-01,1.888E+01,5.702E+02,2.158E-01,1.889E+01,5.702E+02,2.114E-01,1.890E+01,5.702E+02,2.107E-01,1.890E+01,5.702E+02
ku1,1.023E-01,1.890E+01,5.702E+02,2.356E-01,1.889E+01,5.702E+02,5.562E-01,1.886E+01,5.701E+02,1.351E+00,1.872E+01,5.699E+02,3.447E+00,1.816E+01,5.690E+02
ku2,2.781E-01,1.538E+00,8.151E+02,2.418E-01,3.219E+00,7.669E+02,2.239E-01,6.660E+00,7.009E+02,2.132E-01,1.437E+01,6.088E+02,2.063E-01,3.468E+01,4.743E+02
ku3,2.106E-01,1.890E+01,5.702E+02,2.109E-01,1.890E+01,5.702E+02,2.130E-01,1.890E+01,5.702E+02,2.261E-01,1.889E+01,5.702E+02,2.900E-01,1.885E+01,5.701E+02
bcoop12,2.062E-01,3.505E+01,4.725E+02,2.131E-01,1.455E+01,6.071E+02,2.236E-01,6.756E+00,6.994E+02,2.413E-01,3.274E+00,7.656E+02,2.765E-01,1.571E+00,8.139E+02
bcoop23,2.062E-01,3.516E+01,4.720E+02,2.131E-01,1.452E+01,6.074E+02,2.237E-01,6.715E+00,7.000E+02,2.416E-01,3.242E+00,7.664E+02,2.776E-01,1.548E+00,8.147E+02
bcoop13,4.662E+00,1.774E+01,5.684E+02,2.352E+00,1.848E+01,5.695E+02,1.239E+00,1.874E+01,5.699E+02,6.663E-01,1.884E+01,5.701E+02,3.636E-01,1.888E+01,5.702E+02
bcoop123,2.030E-01,7.500E+01,3.359E+02,2.046E-01,4.829E+01,4.167E+02,2.065E-01,3.353E+01,4.800E+02,2.086E-01,2.418E+01,5.329E+02,2.111E-01,1.786E+01,5.784E+02
