,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.923E-02,5.245E+01,3.970E+02,1.415E-01,3.208E+01,6.005E+02,2.857E-01,2.077E+01,8.357E+02,5.006E-01,1.341E+01,1.116E+03,8.884E-01,8.111E+00,1.453E+03
gammam,8.827E-01,8.272E+00,1.311E+03,4.921E-01,1.376E+01,1.037E+03,2.764E-01,2.143E+01,7.946E+02,1.316E-01,3.333E+01,5.795E+02,4.484E-02,5.523E+01,3.845E+02
gammamRNA,9.146E-01,7.898E+00,1.470E+03,5.094E-01,1.322E+01,1.126E+03,2.887E-01,2.061E+01,8.402E+02,1.419E-01,3.203E+01,6.013E+02,4.876E-02,5.275E+01,3.950E+02
gammad,1.077E-01,3.595E+01,5.703E+02,1.026E-01,3.771E+01,5.156E+02,9.528E-02,4.062E+01,4.467E+02,8.521E-02,4.575E+01,3.637E+02,7.225E-02,5.629E+01,2.668E+02
alphaass,4.723E-02,5.337E+01,3.959E+02,1.374E-01,3.264E+01,5.890E+02,2.820E-01,2.112E+01,8.021E+02,4.974E-01,1.363E+01,1.042E+03,8.861E-01,8.243E+00,1.312E+03
alphadiss,9.043E-01,8.091E+00,1.322E+03,5.091E-01,1.337E+01,1.053E+03,2.892E-01,2.075E+01,8.114E+02,1.413E-01,3.217E+01,5.954E+02,4.787E-02,5.293E+01,3.988E+02
phi0,5.039E-02,5.172E+01,4.019E+02,1.420E-01,3.202E+01,6.014E+02,2.828E-01,2.092E+01,8.313E+02,4.903E-01,1.365E+01,1.104E+03,8.559E-01,8.390E+00,1.432E+03
f1,1.043E-01,3.709E+01,5.336E+02,1.044E-01,3.709E+01,5.336E+02,1.046E-01,3.709E+01,5.336E+02,1.063E-01,3.709E+01,5.336E+02,1.166E-01,3.709E+01,5.336E+02
f2,1.744E-02,3.709E+01,5.336E+02,4.992E-02,3.709E+01,5.336E+02,2.800E-01,3.707E+01,5.336E+02,7.852E-01,3.696E+01,5.336E+02,2.542E+00,3.615E+01,5.336E+02
f3,1.043E-01,3.709E+01,5.336E+02,1.043E-01,3.709E+01,5.336E+02,1.044E-01,3.709E+01,5.336E+02,1.051E-01,3.709E+01,5.336E+02,1.094E-01,3.709E+01,5.336E+02
f12,1.753E-02,4.534E+01,5.260E+02,1.755E-02,4.533E+01,5.260E+02,1.765E-02,4.524E+01,5.261E+02,1.831E-02,4.467E+01,5.266E+02,2.553E-02,4.106E+01,5.300E+02
f13,1.043E-01,3.709E+01,5.336E+02,1.043E-01,3.709E+01,5.336E+02,1.043E-01,3.709E+01,5.336E+02,1.043E-01,3.709E+01,5.336E+02,1.044E-01,3.709E+01,5.336E+02
f23,3.205E-02,3.967E+01,5.312E+02,3.306E-02,3.953E+01,5.314E+02,3.704E-02,3.906E+01,5.318E+02,7.326E-02,3.758E+01,5.331E+02,5.287E-01,3.273E+01,5.373E+02
f123,1.052E-01,3.319E+01,5.885E+02,1.135E-01,1.617E+01,1.079E+03,1.266E-01,8.449E+00,1.779E+03,1.492E-01,4.388E+00,2.788E+03,1.967E-01,2.107E+00,4.235E+03
kb1,4.066E-02,7.954E+01,4.148E+02,7.312E-02,4.504E+01,5.066E+02,1.813E-01,2.683E+01,5.736E+02,3.633E-01,1.586E+01,6.261E+02,7.065E-01,8.693E+00,6.684E+02
kb2,5.291E-01,4.102E+01,5.290E+02,4.352E-01,3.768E+01,5.329E+02,2.997E-01,3.718E+01,5.335E+02,1.933E-01,3.710E+01,5.335E+02,1.304E-01,3.709E+01,5.336E+02
kb3,2.396E-01,3.509E+01,5.330E+02,4.307E-02,4.003E+01,5.344E+02,2.888E-02,4.161E+01,5.349E+02,2.337E-02,4.213E+01,5.351E+02,2.089E-02,4.231E+01,5.351E+02
ku1,7.196E-01,8.543E+00,6.694E+02,3.686E-01,1.567E+01,6.271E+02,1.840E-01,2.657E+01,5.747E+02,7.417E-02,4.466E+01,5.078E+02,4.084E-02,7.892E+01,4.162E+02
ku2,1.035E-01,3.709E+01,5.336E+02,1.371E-01,3.709E+01,5.336E+02,2.058E-01,3.710E+01,5.335E+02,3.185E-01,3.720E+01,5.334E+02,4.532E-01,3.787E+01,5.327E+02
ku3,2.038E-02,4.234E+01,5.351E+02,2.238E-02,4.221E+01,5.351E+02,2.719E-02,4.178E+01,5.349E+02,3.953E-02,4.040E+01,5.345E+02,1.874E-01,3.572E+01,5.332E+02
bcoop12,4.068E-02,7.944E+01,4.150E+02,7.269E-02,4.519E+01,5.061E+02,1.792E-01,2.703E+01,5.727E+02,3.579E-01,1.606E+01,6.250E+02,6.907E-01,8.883E+00,6.672E+02
bcoop23,2.825E+00,2.310E+01,5.302E+02,1.276E+00,2.841E+01,5.313E+02,6.115E-01,3.197E+01,5.322E+02,2.924E-01,3.453E+01,5.328E+02,1.391E-01,3.642E+01,5.334E+02
bcoop13,1.013E-01,5.417E+01,4.765E+02,1.088E-01,2.460E+01,5.869E+02,1.209E-01,1.182E+01,6.623E+02,1.425E-01,5.620E+00,7.169E+02,1.901E-01,2.450E+00,7.576E+02
bcoop123,1.040E-01,3.846E+01,5.284E+02,1.121E-01,1.926E+01,6.147E+02,1.250E-01,9.883E+00,6.773E+02,1.476E-01,4.965E+00,7.242E+02,1.960E-01,2.286E+00,7.602E+02
ucoop12,6.898E-01,8.894E+00,6.671E+02,3.605E-01,1.597E+01,6.255E+02,1.825E-01,2.671E+01,5.741E+02,7.510E-02,4.433E+01,5.089E+02,4.140E-02,7.706E+01,4.204E+02
ucoop23,3.208E-02,4.125E+01,5.348E+02,4.012E-02,4.034E+01,5.345E+02,6.015E-02,3.867E+01,5.340E+02,1.980E-01,3.558E+01,5.331E+02,1.041E+00,2.951E+01,5.316E+02
ucoop13,1.885E-01,2.499E+00,7.568E+02,1.419E-01,5.711E+00,7.159E+02,1.206E-01,1.200E+01,6.610E+02,1.086E-01,2.496E+01,5.851E+02,1.012E-01,5.508E+01,4.739E+02
ucoop123,1.568E-01,4.084E+00,7.348E+02,1.303E-01,8.085E+00,6.926E+02,1.157E-01,1.548E+01,6.373E+02,1.065E-01,2.986E+01,5.628E+02,1.004E-01,6.152E+01,4.556E+02
