,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.401E-01,3.760E+01,2.575E+02,3.162E-01,2.327E+01,3.824E+02,4.269E-01,1.526E+01,5.214E+02,6.009E-01,9.976E+00,6.810E+02,9.252E-01,6.104E+00,8.652E+02
gammam,9.013E-01,6.298E+00,8.404E+02,5.928E-01,1.015E+01,6.706E+02,4.238E-01,1.539E+01,5.200E+02,3.154E-01,2.328E+01,3.862E+02,2.403E-01,3.715E+01,2.643E+02
gammamRNA,8.994E-01,6.297E+00,8.543E+02,5.931E-01,1.013E+01,6.750E+02,4.249E-01,1.535E+01,5.192E+02,3.167E-01,2.323E+01,3.830E+02,2.417E-01,3.709E+01,2.605E+02
gammad,4.808E-01,1.315E+01,5.653E+02,4.788E-01,1.351E+01,5.105E+02,4.751E-01,1.423E+01,4.283E+02,4.682E-01,1.582E+01,3.207E+02,4.557E-01,1.997E+01,1.995E+02
alphaass,4.739E-01,1.334E+01,5.707E+02,5.679E-01,1.068E+01,6.517E+02,6.942E-01,8.443E+00,7.381E+02,8.766E-01,6.494E+00,8.302E+02,1.182E+00,4.695E+00,9.281E+02
alphadiss,9.023E-01,6.290E+00,8.408E+02,5.927E-01,1.015E+01,6.705E+02,4.234E-01,1.541E+01,5.196E+02,3.149E-01,2.334E+01,3.855E+02,2.398E-01,3.731E+01,2.634E+02
phi0,2.379E-01,3.830E+01,2.534E+02,3.125E-01,2.370E+01,3.770E+02,4.204E-01,1.557E+01,5.142E+02,5.885E-01,1.023E+01,6.714E+02,8.955E-01,6.327E+00,8.526E+02
f1,4.336E-01,3.004E+01,2.946E+02,4.629E-01,1.681E+01,4.765E+02,5.048E-01,1.012E+01,6.959E+02,5.700E-01,6.151E+00,9.646E+02,6.909E-01,3.569E+00,1.292E+03
f2,4.810E-01,1.311E+01,5.766E+02,4.810E-01,1.311E+01,5.766E+02,4.810E-01,1.311E+01,5.767E+02,4.811E-01,1.310E+01,5.772E+02,4.818E-01,1.299E+01,5.806E+02
f3,4.812E-01,1.308E+01,5.776E+02,4.812E-01,1.308E+01,5.776E+02,4.812E-01,1.308E+01,5.777E+02,4.813E-01,1.307E+01,5.780E+02,4.818E-01,1.300E+01,5.805E+02
f12,4.812E-01,1.308E+01,5.776E+02,4.812E-01,1.308E+01,5.776E+02,4.812E-01,1.308E+01,5.778E+02,4.812E-01,1.308E+01,5.792E+02,4.812E-01,1.308E+01,5.883E+02
f13,4.812E-01,1.308E+01,5.776E+02,4.812E-01,1.308E+01,5.776E+02,4.812E-01,1.308E+01,5.776E+02,4.812E-01,1.308E+01,5.777E+02,4.812E-01,1.308E+01,5.781E+02
f23,4.812E-01,1.308E+01,5.774E+02,4.812E-01,1.308E+01,5.774E+02,4.812E-01,1.308E+01,5.775E+02,4.812E-01,1.308E+01,5.781E+02,4.812E-01,1.308E+01,5.828E+02
f123,4.812E-01,1.308E+01,5.776E+02,4.812E-01,1.308E+01,5.776E+02,4.812E-01,1.308E+01,5.776E+02,4.812E-01,1.308E+01,5.777E+02,4.812E-01,1.308E+01,5.780E+02
kb1,4.011E-01,5.858E+01,3.953E+02,4.261E-01,3.001E+01,4.889E+02,4.631E-01,1.629E+01,5.571E+02,5.230E-01,8.839E+00,6.098E+02,6.392E-01,4.536E+00,6.516E+02
kb2,4.811E-01,1.306E+01,6.358E+02,4.812E-01,1.307E+01,6.050E+02,4.814E-01,1.311E+01,5.155E+02,4.823E-01,1.329E+01,3.473E+02,4.857E-01,1.409E+01,1.650E+02
kb3,4.813E-01,1.305E+01,6.009E+02,4.812E-01,1.307E+01,5.868E+02,4.812E-01,1.314E+01,5.396E+02,4.808E-01,1.344E+01,4.196E+02,4.796E-01,1.477E+01,2.308E+02
ku1,6.441E-01,4.445E+00,6.526E+02,5.244E-01,8.746E+00,6.105E+02,4.634E-01,1.622E+01,5.574E+02,4.259E-01,3.009E+01,4.886E+02,4.008E-01,5.924E+01,3.936E+02
ku2,4.878E-01,1.466E+01,1.245E+02,4.835E-01,1.356E+01,2.466E+02,4.820E-01,1.323E+01,3.867E+02,4.814E-01,1.312E+01,5.082E+02,4.812E-01,1.308E+01,5.851E+02
ku3,4.789E-01,1.568E+01,1.804E+02,4.804E-01,1.387E+01,3.267E+02,4.809E-01,1.333E+01,4.548E+02,4.811E-01,1.315E+01,5.374E+02,4.812E-01,1.308E+01,5.783E+02
bcoop12,4.812E-01,1.308E+01,6.129E+02,4.812E-01,1.308E+01,6.118E+02,4.812E-01,1.308E+01,6.088E+02,4.812E-01,1.308E+01,6.009E+02,4.812E-01,1.308E+01,5.811E+02
bcoop23,4.812E-01,1.308E+01,5.949E+02,4.812E-01,1.308E+01,5.941E+02,4.812E-01,1.308E+01,5.921E+02,4.812E-01,1.308E+01,5.866E+02,4.812E-01,1.308E+01,5.724E+02
bcoop13,4.812E-01,1.308E+01,5.769E+02,4.812E-01,1.308E+01,5.716E+02,4.812E-01,1.308E+01,5.583E+02,4.812E-01,1.309E+01,5.274E+02,4.812E-01,1.309E+01,4.678E+02
bcoop123,4.812E-01,1.308E+01,5.785E+02,4.812E-01,1.308E+01,5.781E+02,4.812E-01,1.308E+01,5.771E+02,4.812E-01,1.308E+01,5.743E+02,4.812E-01,1.308E+01,5.671E+02
ucoop12,4.812E-01,1.345E+01,1.448E+02,4.812E-01,1.321E+01,2.430E+02,4.812E-01,1.313E+01,3.609E+02,4.812E-01,1.310E+01,4.708E+02,4.812E-01,1.309E+01,5.464E+02
ucoop23,4.812E-01,1.308E+01,5.760E+02,4.812E-01,1.308E+01,5.880E+02,4.812E-01,1.308E+01,5.926E+02,4.812E-01,1.308E+01,5.943E+02,4.812E-01,1.308E+01,5.950E+02
ucoop13,4.812E-01,1.309E+01,5.298E+02,4.812E-01,1.308E+01,5.594E+02,4.812E-01,1.308E+01,5.721E+02,4.812E-01,1.308E+01,5.771E+02,4.812E-01,1.308E+01,5.789E+02
ucoop123,4.812E-01,1.308E+01,5.723E+02,4.812E-01,1.308E+01,5.763E+02,4.812E-01,1.308E+01,5.778E+02,4.812E-01,1.308E+01,5.784E+02,4.812E-01,1.308E+01,5.786E+02
