,log10_var,log10_left_bound,log10_right_bound
beta,0.4727564493172124,0.40997161759626755,0.5888457412684336
gammam,-1.6556077263148892,-1.8000248650896569,-1.54889863457975
gammamRNA,0.7084209001347127,0.5889112422202152,0.7767597516656395
gammad,-1.9208187539523751,-3.3010299956639813,-1.7733438753896897
alphaass,-1.4056074496245732,-1.6238609642155502,-1.1173481093695337
alphadiss,1.3031960574204888,1.0132346043325848,1.5186106204432783
phi0,0.6117233080073418,0.5428595098469919,0.7300263625988549
f1,-2.8477116556169437,-3.0,-0.41912173439478345
f2,0.12057393120584989,-3.0,1.6879859065478464
f3,0.6464037262230695,-3.0,2.0
f12,1.307496037913213,1.2443979514203436,1.4887373092406144
f13,-1.6497519816658373,-3.0,2.0
f23,-2.9208187539523753,-3.0,2.0
f123,1.255272505103306,-3.0,2.0
kb1,1.1903316981702914,0.1877621024166572,2.0
kb2,-2.749579997691106,-2.8474003110930175,-2.559411267314802
kb3,-1.3535962737769305,-3.0,-0.25647249280498546
ku1,2.041392685158225,-2.0,3.0
ku2,0.1931245983544616,0.008936399664536122,0.2890627224341431
ku3,2.8561244442423,1.7606510588712345,3.0
bcoop12,-0.12842706445412125,-0.22461714865493007,0.05863079302227109
bcoop23,-0.7099653886374819,-1.3010299956639813,1.3010299956639813
bcoop13,0.787460474518415,-1.3010299956639813,1.3010299956639813
bcoop123,-0.4145392704914993,-1.3010299956639813,1.3010299956639813
ucoop12,-0.39902710431325183,-0.5857698904132076,-0.30273480763485383
ucoop23,0.4742162640762552,-1.3010299956639813,1.3010299956639813
ucoop13,0.4927603890268375,-0.6038341234892295,1.3010299956639813
ucoop123,0.8344207036815325,-1.3010299956639813,1.3010299956639813
