,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,8.000E-01,6.205E+01,3.451E+02,1.025E+00,4.058E+01,5.227E+02,1.338E+00,2.791E+01,7.452E+02,1.796E+00,1.927E+01,1.036E+03,2.560E+00,1.279E+01,1.420E+03
gammam,1.116E+00,3.940E+01,5.289E+02,9.560E-01,4.127E+01,5.222E+02,7.103E-01,4.540E+01,5.070E+02,4.404E-01,5.443E+01,4.735E+02,2.380E-01,7.551E+01,4.001E+02
gammamRNA,2.562E+00,1.278E+01,1.421E+03,1.801E+00,1.921E+01,1.038E+03,1.343E+00,2.776E+01,7.488E+02,1.031E+00,4.025E+01,5.268E+02,8.052E-01,6.125E+01,3.496E+02
gammad,2.526E+00,1.044E+01,1.900E+03,1.851E+00,1.581E+01,1.317E+03,1.419E+00,2.342E+01,9.015E+02,1.109E+00,3.521E+01,6.021E+02,8.759E-01,5.606E+01,3.785E+02
alphaass,9.897E-01,4.084E+01,5.237E+02,1.069E+00,3.991E+01,5.271E+02,1.129E+00,3.926E+01,5.294E+02,1.173E+00,3.883E+01,5.309E+02,1.204E+00,3.852E+01,5.320E+02
alphadiss,1.212E+00,3.846E+01,5.323E+02,1.164E+00,3.891E+01,5.306E+02,9.982E-01,4.073E+01,5.241E+02,6.623E-01,4.650E+01,5.030E+02,3.122E-01,6.422E+01,4.382E+02
phi0,8.035E-01,6.151E+01,3.481E+02,1.030E+00,4.028E+01,5.265E+02,1.345E+00,2.770E+01,7.504E+02,1.808E+00,1.911E+01,1.043E+03,2.584E+00,1.265E+01,1.431E+03
f1,6.198E-01,4.119E+01,5.254E+02,6.536E-01,4.111E+01,5.254E+02,7.690E-01,4.084E+01,5.254E+02,1.236E+00,4.003E+01,5.255E+02,3.374E+00,3.734E+01,5.257E+02
f2,1.029E+00,4.036E+01,5.254E+02,1.029E+00,4.036E+01,5.254E+02,1.029E+00,4.036E+01,5.254E+02,1.029E+00,4.036E+01,5.254E+02,1.032E+00,4.036E+01,5.254E+02
f3,1.029E+00,4.036E+01,5.254E+02,1.029E+00,4.036E+01,5.254E+02,1.029E+00,4.036E+01,5.254E+02,1.029E+00,4.036E+01,5.254E+02,1.029E+00,4.036E+01,5.254E+02
f12,1.029E+00,4.038E+01,5.254E+02,1.029E+00,4.035E+01,5.255E+02,1.032E+00,4.019E+01,5.256E+02,1.046E+00,3.928E+01,5.265E+02,1.136E+00,3.426E+01,5.316E+02
f13,1.011E+00,4.161E+01,5.242E+02,1.011E+00,4.161E+01,5.242E+02,1.011E+00,4.158E+01,5.242E+02,1.014E+00,4.138E+01,5.244E+02,1.035E+00,4.000E+01,5.258E+02
f23,1.029E+00,4.036E+01,5.254E+02,1.029E+00,4.036E+01,5.254E+02,1.029E+00,4.036E+01,5.254E+02,1.029E+00,4.036E+01,5.254E+02,1.029E+00,4.036E+01,5.254E+02
f123,1.023E+00,6.968E+01,3.036E+02,1.026E+00,4.923E+01,4.304E+02,1.031E+00,3.683E+01,5.761E+02,1.036E+00,2.825E+01,7.515E+02,1.043E+00,2.195E+01,9.667E+02
kb1,7.907E+00,4.853E+01,5.242E+02,4.104E+00,4.163E+01,5.253E+02,1.907E+00,4.052E+01,5.254E+02,9.919E-01,4.036E+01,5.254E+02,6.917E-01,4.033E+01,5.255E+02
kb2,1.020E+00,8.661E+01,4.757E+02,1.029E+00,4.161E+01,5.241E+02,1.045E+00,2.105E+01,5.463E+02,1.080E+00,1.075E+01,5.574E+02,1.168E+00,5.339E+00,5.631E+02
kb3,1.015E+00,7.437E+01,4.651E+02,1.030E+00,3.861E+01,5.288E+02,1.059E+00,2.116E+01,5.628E+02,1.115E+00,1.164E+01,5.821E+02,1.242E+00,6.129E+00,5.933E+02
ku1,9.978E-01,4.036E+01,5.254E+02,1.923E+00,4.053E+01,5.254E+02,4.139E+00,4.166E+01,5.253E+02,7.953E+00,4.869E+01,5.241E+02,1.095E+01,8.221E+01,5.163E+02
ku2,1.168E+00,5.354E+00,5.630E+02,1.080E+00,1.076E+01,5.574E+02,1.045E+00,2.103E+01,5.464E+02,1.029E+00,4.149E+01,5.242E+02,1.020E+00,8.614E+01,4.762E+02
ku3,1.240E+00,6.175E+00,5.932E+02,1.113E+00,1.180E+01,5.818E+02,1.058E+00,2.157E+01,5.619E+02,1.030E+00,3.966E+01,5.268E+02,1.014E+00,7.732E+01,4.602E+02
bcoop12,1.020E+00,8.506E+01,4.774E+02,1.029E+00,4.097E+01,5.248E+02,1.046E+00,2.075E+01,5.467E+02,1.081E+00,1.060E+01,5.575E+02,1.170E+00,5.262E+00,5.631E+02
bcoop23,1.022E+00,6.994E+01,4.700E+02,1.032E+00,3.428E+01,5.377E+02,1.051E+00,1.798E+01,5.718E+02,1.089E+00,9.592E+00,5.901E+02,1.180E+00,4.998E+00,6.001E+02
bcoop13,1.014E+00,7.656E+01,4.614E+02,1.030E+00,3.941E+01,5.272E+02,1.058E+00,2.149E+01,5.621E+02,1.113E+00,1.178E+01,5.818E+02,1.240E+00,6.184E+00,5.932E+02
bcoop123,1.021E+00,7.699E+01,4.577E+02,1.029E+00,4.084E+01,5.245E+02,1.042E+00,2.316E+01,5.607E+02,1.065E+00,1.344E+01,5.816E+02,1.110E+00,7.810E+00,5.940E+02
ucoop12,1.028E+00,4.189E+01,5.238E+02,1.025E+00,5.541E+01,5.092E+02,1.022E+00,7.415E+01,4.890E+02,1.019E+00,1.013E+02,4.600E+02,1.017E+00,1.445E+02,4.143E+02
