,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.264E+00,7.233E+01,3.589E+02,2.441E+00,5.283E+01,4.855E+02,2.641E+00,4.128E+01,6.121E+02,2.870E+00,3.335E+01,7.436E+02,3.135E+00,2.744E+01,8.824E+02
gammam,2.663E+00,4.202E+01,5.961E+02,2.546E+00,4.345E+01,5.911E+02,2.304E+00,4.682E+01,5.795E+02,1.869E+00,5.504E+01,5.522E+02,1.258E+00,7.765E+01,4.857E+02
gammamRNA,4.617E+00,1.441E+01,1.428E+03,3.727E+00,1.994E+01,1.144E+03,3.150E+00,2.719E+01,8.894E+02,2.721E+00,3.807E+01,6.594E+02,2.382E+00,5.779E+01,4.456E+02
gammad,4.588E+00,1.437E+01,1.442E+03,3.702E+00,1.998E+01,1.148E+03,3.127E+00,2.741E+01,8.854E+02,2.701E+00,3.875E+01,6.491E+02,2.365E+00,6.001E+01,4.292E+02
alphaass,2.572E+00,4.312E+01,5.923E+02,2.629E+00,4.242E+01,5.947E+02,2.670E+00,4.194E+01,5.964E+02,2.698E+00,4.162E+01,5.975E+02,2.717E+00,4.140E+01,5.983E+02
alphadiss,2.592E+00,4.287E+01,5.931E+02,2.516E+00,4.383E+01,5.898E+02,2.306E+00,4.679E+01,5.796E+02,1.886E+00,5.464E+01,5.535E+02,1.274E+00,7.671E+01,4.883E+02
phi0,2.373E+00,5.868E+01,4.391E+02,2.716E+00,3.826E+01,6.565E+02,3.152E+00,2.715E+01,8.903E+02,3.742E+00,1.981E+01,1.150E+03,4.663E+00,1.421E+01,1.440E+03
f1,2.611E+00,4.264E+01,5.939E+02,2.611E+00,4.264E+01,5.939E+02,2.611E+00,4.264E+01,5.939E+02,2.611E+00,4.264E+01,5.939E+02,2.611E+00,4.264E+01,5.939E+02
f2,2.611E+00,4.264E+01,5.939E+02,2.612E+00,4.264E+01,5.939E+02,2.618E+00,4.263E+01,5.939E+02,2.659E+00,4.258E+01,5.939E+02,2.945E+00,4.223E+01,5.940E+02
f3,1.061E+00,4.489E+01,5.938E+02,1.204E+00,4.462E+01,5.938E+02,1.581E+00,4.401E+01,5.938E+02,2.651E+00,4.259E+01,5.939E+02,5.778E+00,3.903E+01,5.942E+02
f12,2.611E+00,4.264E+01,5.939E+02,2.611E+00,4.264E+01,5.939E+02,2.611E+00,4.264E+01,5.939E+02,2.611E+00,4.264E+01,5.939E+02,2.611E+00,4.264E+01,5.939E+02
f13,2.610E+00,4.266E+01,5.939E+02,2.611E+00,4.264E+01,5.939E+02,2.617E+00,4.252E+01,5.940E+02,2.651E+00,4.185E+01,5.947E+02,2.876E+00,3.792E+01,5.984E+02
f23,2.615E+00,4.256E+01,5.940E+02,2.643E+00,4.202E+01,5.945E+02,2.710E+00,4.075E+01,5.957E+02,2.883E+00,3.780E+01,5.985E+02,3.418E+00,3.091E+01,6.049E+02
f123,2.597E+00,4.809E+01,5.296E+02,2.680E+00,2.845E+01,8.676E+02,2.797E+00,1.879E+01,1.260E+03,2.978E+00,1.290E+01,1.725E+03,3.301E+00,8.814E+00,2.281E+03
kb1,2.590E+00,5.102E+01,5.290E+02,2.672E+00,2.971E+01,7.300E+02,2.789E+00,1.939E+01,8.893E+02,2.968E+00,1.320E+01,1.019E+03,3.290E+00,8.952E+00,1.125E+03
kb2,2.524E+00,1.192E+02,5.126E+02,2.561E+00,6.606E+01,5.689E+02,2.628E+00,3.825E+01,5.986E+02,2.752E+00,2.222E+01,6.157E+02,3.025E+00,1.246E+01,6.259E+02
kb3,1.244E+01,4.239E+01,5.925E+02,5.675E+00,4.260E+01,5.937E+02,3.217E+00,4.263E+01,5.939E+02,2.436E+00,4.264E+01,5.939E+02,2.253E+00,4.264E+01,5.940E+02
ku1,3.269E+00,9.124E+00,1.121E+03,2.959E+00,1.340E+01,1.014E+03,2.784E+00,1.964E+01,8.846E+02,2.669E+00,3.007E+01,7.254E+02,2.588E+00,5.166E+01,5.246E+02
ku2,3.025E+00,1.247E+01,6.259E+02,2.752E+00,2.223E+01,6.157E+02,2.628E+00,3.826E+01,5.986E+02,2.561E+00,6.607E+01,5.689E+02,2.524E+00,1.192E+02,5.126E+02
ku3,3.224E+00,4.263E+01,5.939E+02,5.378E+00,4.261E+01,5.937E+02,1.082E+01,4.245E+01,5.929E+02,2.545E+01,4.116E+01,5.884E+02,,,
